ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,O
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,O
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,O
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,O
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
10,care,_,care,_,NN,1,_,_,_,_,_,care.v,Desiring,S-Degree
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,B-Manner
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,I-Manner
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Manner
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,I-Manner
15,failure,_,failure,_,NN,1,_,_,_,_,_,_,_,I-Manner
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Manner
17,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Manner
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Manner
20,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Manner
21,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Manner
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,_,_,I-Manner
24,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Trajector
2,quality,_,quality,_,NN,1,_,_,_,_,_,_,_,I-Trajector
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Trajector
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,I-Trajector
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,I-Trajector
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Trajector
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Trajector
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,I-Trajector
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Trajector
10,care,_,care,_,NN,1,_,_,_,_,_,_,_,I-Trajector
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,I-Trajector
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,I-Trajector
13,to,_,to,_,TO,1,_,_,_,_,_,to.prep,Goal,O
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,B-Trajector
15,failure,_,failure,_,NN,1,_,_,_,_,_,_,_,I-Trajector
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Trajector
17,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Trajector
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Trajector
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Trajector
20,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Trajector
21,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Trajector
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Trajector
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,_,_,I-Trajector
24,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Trajector
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
2,quality,_,quality,_,NN,1,_,_,_,_,_,_,_,I-Time
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,I-Time
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,I-Time
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Time
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Time
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,I-Time
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
10,care,_,care,_,NN,1,_,_,_,_,_,_,_,I-Time
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,I-Time
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,I-Time
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Time
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,I-Time
15,failure,_,failure,_,NN,1,_,_,_,_,_,failure.n,Success_or_failure,S-Degree
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,B-Re-encoding
17,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Re-encoding
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Re-encoding
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Re-encoding
20,study,_,study,_,NN,1,_,_,_,_,_,_,_,B-Degree
21,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Degree
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Degree
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,_,_,I-Degree
24,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Use
2,quality,_,quality,_,NN,1,_,_,_,_,_,_,_,I-Use
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Use
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,I-Use
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,I-Use
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Use
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Use
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,I-Use
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
10,care,_,care,_,NN,1,_,_,_,_,_,_,_,I-Use
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,I-Use
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,I-Use
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Use
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,I-Use
15,failure,_,failure,_,NN,1,_,_,_,_,_,_,_,I-Use
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Use
17,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Use
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Use
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Use
20,study,_,study,_,NN,1,_,_,_,_,_,study.n,Building_subparts,O
21,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Type
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Type
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,_,_,I-Type
24,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Type
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Age
2,quality,_,quality,_,NN,1,_,_,_,_,_,_,_,I-Age
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,I-Age
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,I-Age
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Age
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,I-Age
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
10,care,_,care,_,NN,1,_,_,_,_,_,_,_,I-Age
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,I-Age
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,I-Age
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,I-Age
15,failure,_,failure,_,NN,1,_,_,_,_,_,_,_,I-Age
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
17,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
20,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Age
21,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,B-Age
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,_,_,I-Age
24,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,O
2,quality,_,quality,_,NN,1,_,_,_,_,_,_,_,O
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
4,hospital,_,hospital,_,NN,1,_,_,_,_,_,_,_,O
5,work,_,work,_,NN,1,_,_,_,_,_,_,_,O
6,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,O
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
8,missed,_,miss,_,VBD,1,_,_,_,_,_,_,_,O
9,nursing,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
10,care,_,care,_,NN,1,_,_,_,_,_,_,_,O
11,is,_,be,_,VBZ,1,_,_,_,_,_,_,_,O
12,linked,_,link,_,VBN,1,_,_,_,_,_,_,_,O
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,O
14,heart,_,heart,_,NN,1,_,_,_,_,_,_,_,O
15,failure,_,failure,_,NN,1,_,_,_,_,_,_,_,O
16,readmissions,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
17,:,_,:,_,:,1,_,_,_,_,_,_,_,O
18,a,_,a,_,DT,1,_,_,_,_,_,_,_,O
19,cross-sectional,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
20,study,_,study,_,NN,1,_,_,_,_,_,_,_,O
21,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Relative_location
22,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Relative_location
23,hospitals,_,hospital,_,NNS,1,_,_,_,_,_,hospital.n,Buildings,O
24,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Relative_location
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,S-Descriptor
2,system,_,system,_,NN,1,_,_,_,_,_,system.n,Gizmo,O
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,B-Use
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Use
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Use
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Use
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Use
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Use
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Use
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Use
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Use
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Use
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,I-Use
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Use
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Use
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Degree
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Degree
3,management,_,management,_,NN,1,_,_,_,_,_,management.n,Being_in_control,I-Degree
4,:,_,:,_,:,1,_,_,_,_,_,_,_,B-Manner
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Manner
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Manner
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Manner
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Manner
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Manner
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Manner
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Manner
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,I-Manner
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Manner
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Stimulus
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Stimulus
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,I-Stimulus
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Stimulus
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Stimulus
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Stimulus
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,encourage.v,Experiencer_obj,S-Degree
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,B-Manner
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Manner
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Manner
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Manner
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,I-Manner
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Manner
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Age
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Age
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,I-Age
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Age
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Age
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Age
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Age
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Age
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,O
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,O
16,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Time
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Time
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,I-Time
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Time
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Time
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Time
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Time
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Time
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
12,to,_,to,_,TO,1,_,_,_,_,_,to.prep,Goal,I-Time
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Time
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,I-Time
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Time
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Time
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Manner
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Manner
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,I-Manner
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Manner
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Manner
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Manner
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Manner
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Manner
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Manner
13,improve,_,improve,_,VB,1,_,_,_,_,_,improve.v,Progression,B-Degree
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,_,_,I-Degree
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Degree
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,alarm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Noise_maker
2,system,_,system,_,NN,1,_,_,_,_,_,_,_,I-Noise_maker
3,management,_,management,_,NN,1,_,_,_,_,_,_,_,I-Noise_maker
4,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Noise_maker
5,evidence-based,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Noise_maker
6,guidance,_,guidance,_,NN,1,_,_,_,_,_,_,_,I-Noise_maker
7,encouraging,_,encourage,_,VBG,1,_,_,_,_,_,_,_,I-Noise_maker
8,direct,_,direct,_,JJ,1,_,_,_,_,_,_,_,I-Noise_maker
9,measurement,_,measurement,_,NN,1,_,_,_,_,_,_,_,I-Noise_maker
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Noise_maker
11,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Noise_maker
12,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Noise_maker
13,improve,_,improve,_,VB,1,_,_,_,_,_,_,_,I-Noise_maker
14,alarm,_,alarm,_,NN,1,_,_,_,_,_,alarm.n,Noise_makers,O
15,response,_,response,_,NN,1,_,_,_,_,_,_,_,B-Type
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Type
1,computerised,_,UNK,_,VBN,1,_,_,_,_,_,_,_,O
2,physician,_,UNK,_,JJ,1,_,_,_,_,_,_,_,S-Purpose
3,order,_,order,_,NN,1,_,_,_,_,_,order.n,Organization,O
4,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Members
5,medication,_,medication,_,NN,1,_,_,_,_,_,_,_,I-Members
6,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Members
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Members
8,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,O
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
10,reported,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
11,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,O
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
13,vulnerability,_,vulnerability,_,NN,1,_,_,_,_,_,_,_,O
14,testing,_,testing,_,NN,1,_,_,_,_,_,_,_,O
15,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
16,current,_,current,_,JJ,1,_,_,_,_,_,_,_,O
17,systems,_,system,_,NNS,1,_,_,_,_,_,_,_,O
18,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,computerised,_,UNK,_,VBN,1,_,_,_,_,_,_,_,B-Direction
2,physician,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Direction
3,order,_,order,_,NN,1,_,_,_,_,_,_,_,I-Direction
4,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Direction
5,medication,_,medication,_,NN,1,_,_,_,_,_,_,_,I-Direction
6,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Direction
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Direction
8,analysis,_,analysis,_,NN,1,_,_,_,_,_,analysis.n,Scrutiny,S-Degree
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Purpose
10,reported,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Purpose
11,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Purpose
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Purpose
13,vulnerability,_,vulnerability,_,NN,1,_,_,_,_,_,_,_,B-Direction
14,testing,_,testing,_,NN,1,_,_,_,_,_,_,_,I-Direction
15,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Direction
16,current,_,current,_,JJ,1,_,_,_,_,_,_,_,I-Direction
17,systems,_,system,_,NNS,1,_,_,_,_,_,_,_,I-Direction
18,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Direction
1,computerised,_,UNK,_,VBN,1,_,_,_,_,_,_,_,B-Age
2,physician,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
3,order,_,order,_,NN,1,_,_,_,_,_,_,_,I-Age
4,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
5,medication,_,medication,_,NN,1,_,_,_,_,_,_,_,I-Age
6,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Age
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
8,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Age
9,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
10,reported,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Age
11,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Age
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
13,vulnerability,_,vulnerability,_,NN,1,_,_,_,_,_,_,_,I-Age
14,testing,_,testing,_,NN,1,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
16,current,_,current,_,JJ,1,_,_,_,_,_,_,_,I-Age
17,systems,_,system,_,NNS,1,_,_,_,_,_,_,_,I-Age
18,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,computerised,_,UNK,_,VBN,1,_,_,_,_,_,_,_,B-Dangerous_entity
2,physician,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Dangerous_entity
3,order,_,order,_,NN,1,_,_,_,_,_,_,_,I-Dangerous_entity
4,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Dangerous_entity
5,medication,_,medication,_,NN,1,_,_,_,_,_,_,_,I-Dangerous_entity
6,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Dangerous_entity
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Dangerous_entity
8,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Dangerous_entity
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Dangerous_entity
10,reported,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Dangerous_entity
11,errors,_,error,_,NNS,1,_,_,_,_,_,_,_,I-Dangerous_entity
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Dangerous_entity
13,vulnerability,_,vulnerability,_,NN,1,_,_,_,_,_,vulnerability.n,Being_at_risk,S-Degree
14,testing,_,testing,_,NN,1,_,_,_,_,_,_,_,B-Depictive
15,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Depictive
16,current,_,current,_,JJ,1,_,_,_,_,_,_,_,I-Depictive
17,systems,_,system,_,NNS,1,_,_,_,_,_,_,_,I-Depictive
