ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
8,programs,_,program,_,NNS,2,_,_,_,_,_,_,_,O
9,have,_,have,_,VBP,2,_,_,_,_,_,_,_,O
10,started,_,start,_,VBN,2,_,_,_,_,_,_,_,O
11,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
12,consider,_,consider,_,VB,2,_,_,_,_,_,consider.v,Categorization,O
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
14,adopt,_,adopt,_,VB,2,_,_,_,_,_,_,_,B-Manner
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
16,professional,_,professional,_,JJ,2,_,_,_,_,_,_,_,I-Manner
17,activities,_,activity,_,NNS,2,_,_,_,_,_,_,_,I-Manner
18,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
19,epas,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
20,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
22,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Manner
23,competency,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
24,frameworks,_,framework,_,NNS,2,_,_,_,_,_,_,_,I-Manner
25,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,B-Manner
2,graduate,_,graduate,_,NN,2,_,_,_,_,_,_,_,I-Manner
3,medical,_,medical,_,JJ,2,_,_,_,_,_,_,_,I-Manner
4,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Manner
5,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
6,gme,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
7,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
8,programs,_,program,_,NNS,2,_,_,_,_,_,_,_,I-Manner
9,have,_,have,_,VBP,2,_,_,_,_,_,_,_,I-Manner
10,started,_,start,_,VBN,2,_,_,_,_,_,_,_,I-Manner
11,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
12,consider,_,consider,_,VB,2,_,_,_,_,_,_,_,I-Manner
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
14,adopt,_,adopt,_,VB,2,_,_,_,_,_,_,_,I-Manner
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
16,professional,_,professional,_,JJ,2,_,_,_,_,_,_,_,I-Manner
17,activities,_,activity,_,NNS,2,_,_,_,_,_,activity.n,Intentionally_act,O
18,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Manner
19,epas,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
20,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
22,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Manner
23,competency,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
24,frameworks,_,framework,_,NNS,2,_,_,_,_,_,_,_,I-Manner
25,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,do,_,Do,_,NNP,3,_,_,_,_,_,_,_,B-Degree
2,epas,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Degree
3,also,_,also,_,RB,3,_,_,_,_,_,_,_,I-Degree
4,have,_,have,_,VBP,3,_,_,_,_,_,_,_,I-Degree
5,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Degree
6,place,_,place,_,NN,3,_,_,_,_,_,place.n,Placing,I-Degree
7,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Degree
8,undergraduate,_,undergraduate,_,JJ,3,_,_,_,_,_,_,_,I-Degree
9,medical,_,medical,_,JJ,3,_,_,_,_,_,_,_,I-Degree
10,education,_,education,_,NN,3,_,_,_,_,_,_,_,I-Degree
11,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Degree
12,ume,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Degree
13,),_,),_,),3,_,_,_,_,_,_,_,I-Degree
14,?,_,?,_,.,3,_,_,_,_,_,_,_,I-Degree
1,do,_,Do,_,NNP,3,_,_,_,_,_,_,_,B-Level
2,epas,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Level
3,also,_,also,_,RB,3,_,_,_,_,_,_,_,I-Level
4,have,_,have,_,VBP,3,_,_,_,_,_,_,_,I-Level
5,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Level
6,place,_,place,_,NN,3,_,_,_,_,_,_,_,I-Level
7,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Level
8,undergraduate,_,undergraduate,_,JJ,3,_,_,_,_,_,_,_,I-Level
9,medical,_,medical,_,JJ,3,_,_,_,_,_,_,_,I-Level
10,education,_,education,_,NN,3,_,_,_,_,_,education.n,Education_teaching,S-Degree
11,(,_,(,_,(,3,_,_,_,_,_,_,_,B-Institution
12,ume,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Institution
13,),_,),_,),3,_,_,_,_,_,_,_,I-Institution
14,?,_,?,_,.,3,_,_,_,_,_,_,_,I-Institution
1,in,_,In,_,IN,4,_,_,_,_,_,in.prep,Fields,O
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,B-Work
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Work
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,O
5,",",_,",",_,",",4,_,_,_,_,_,_,_,O
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,O
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,O
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,O
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,O
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,O
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,O
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,O
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,O
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,O
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,O
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,O
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,O
19,.,_,.,_,.,4,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Topic
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Topic
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Topic
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Topic
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Topic
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Topic
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Topic
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,discuss.v,Topic,S-Degree
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,B-Topic
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Topic
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,I-Topic
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Topic
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Topic
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,I-Topic
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Topic
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Topic
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Topic
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Topic
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Topic
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Amount_of_discussion
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Amount_of_discussion
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Amount_of_discussion
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Amount_of_discussion
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Amount_of_discussion
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Amount_of_discussion
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,I-Amount_of_discussion
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,argument.n,Quarreling,I-Amount_of_discussion
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Amount_of_discussion
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Amount_of_discussion
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Amount_of_discussion
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Amount_of_discussion
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Amount_of_discussion
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Manner
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Manner
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Manner
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Manner
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Manner
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Manner
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Manner
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,I-Manner
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,I-Manner
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Manner
11,favor,_,favor,_,NN,4,_,_,_,_,_,favor.v,Partiality,S-Degree
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,B-Side_1
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Side_1
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,B-Sides
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Sides
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Sides
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Sides
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Sides
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Sides
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Age
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Age
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Age
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Age
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,I-Age
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,I-Age
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,4,_,_,_,_,_,of.prep,Age,S-Degree
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,S-Age
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,B-Degree
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Degree
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Degree
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Degree
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Degree
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Degree
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Time
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Time
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Time
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Time
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Time
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Time
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Time
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,I-Time
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,I-Time
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Time
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,I-Time
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Time
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Time
14,use,_,use,_,NN,4,_,_,_,_,_,use.n,Ingest_substance,O
15,of,_,of,_,IN,4,_,_,_,_,_,_,_,B-Manner
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Manner
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Manner
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Manner
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Manner
1,in,_,In,_,IN,4,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,4,_,_,_,_,_,_,_,I-Age
3,perspective,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Age
4,article,_,article,_,NN,4,_,_,_,_,_,_,_,I-Age
5,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Age
6,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
7,authors,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
8,discuss,_,discuss,_,VBP,4,_,_,_,_,_,_,_,I-Age
9,arguments,_,argument,_,NNS,4,_,_,_,_,_,_,_,I-Age
10,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
11,favor,_,favor,_,NN,4,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Age
13,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
14,use,_,use,_,NN,4,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,4,_,_,_,_,_,of.prep,Age,S-Degree
16,epas,_,UNK,_,NNP,4,_,_,_,_,_,_,_,B-Age
17,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
18,ume,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Age
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Age
1,a,_,A,_,DT,5,_,_,_,_,_,_,_,O
2,competency,_,UNK,_,NN,5,_,_,_,_,_,_,_,O
3,framework,_,framework,_,NN,5,_,_,_,_,_,_,_,O
4,that,_,that,_,WDT,5,_,_,_,_,_,that.adv,Degree,O
5,aligns,_,align,_,VBZ,5,_,_,_,_,_,_,_,O
6,ume,_,UNK,_,NNP,5,_,_,_,_,_,_,_,O
7,and,_,and,_,CC,5,_,_,_,_,_,_,_,O
8,gme,_,UNK,_,NNP,5,_,_,_,_,_,_,_,O
9,outcome,_,UNK,_,NN,5,_,_,_,_,_,_,_,O
10,expectations,_,expectation,_,NNS,5,_,_,_,_,_,_,_,O
11,would,_,would,_,MD,5,_,_,_,_,_,_,_,O
12,allow,_,allow,_,VB,5,_,_,_,_,_,_,_,O
13,for,_,for,_,IN,5,_,_,_,_,_,_,_,O
14,better,_,better,_,JJR,5,_,_,_,_,_,_,_,O
15,integration,_,integration,_,NN,5,_,_,_,_,_,_,_,O
16,across,_,across,_,IN,5,_,_,_,_,_,_,_,O
