ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
15,writer,_,writer,_,NN,2,_,_,_,_,_,_,_,O
16,identity,_,identity,_,NN,2,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
18,written,_,write,_,VBN,2,_,_,_,_,_,_,_,O
19,discourse,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
20,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Use
2,article,_,article,_,NN,2,_,_,_,_,_,_,_,I-Use
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Use
4,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Use
5,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Use
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Use
7,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Use
8,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Use
9,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Use
10,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Use
11,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Use
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Use
13,study,_,study,_,NN,2,_,_,_,_,_,study.n,Building_subparts,O
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Type
15,writer,_,writer,_,NN,2,_,_,_,_,_,_,_,I-Type
16,identity,_,identity,_,NN,2,_,_,_,_,_,_,_,I-Type
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Type
18,written,_,write,_,VBN,2,_,_,_,_,_,_,_,I-Type
19,discourse,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Type
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Type
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Age
2,article,_,article,_,NN,2,_,_,_,_,_,_,_,I-Age
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Age
4,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Age
5,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Age
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
7,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Age
8,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
9,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Age
10,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Age
11,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
13,study,_,study,_,NN,2,_,_,_,_,_,_,_,B-Degree
14,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,I-Degree
15,writer,_,writer,_,NN,2,_,_,_,_,_,_,_,I-Degree
16,identity,_,identity,_,NN,2,_,_,_,_,_,_,_,I-Degree
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
18,written,_,write,_,VBN,2,_,_,_,_,_,_,_,I-Degree
19,discourse,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Age
2,article,_,article,_,NN,2,_,_,_,_,_,_,_,I-Age
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Age
4,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Age
5,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Age
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
7,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Age
8,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
9,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Age
10,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Age
11,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
13,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
15,writer,_,writer,_,NN,2,_,_,_,_,_,writer.n,People_by_vocation,O
16,identity,_,identity,_,NN,2,_,_,_,_,_,_,_,B-Place_of_employment
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Place_of_employment
18,written,_,write,_,VBN,2,_,_,_,_,_,_,_,O
19,discourse,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
20,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Set_of_instances
2,article,_,article,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Set_of_instances
4,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Set_of_instances
5,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Set_of_instances
7,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Set_of_instances
8,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Set_of_instances
9,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
10,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Set_of_instances
11,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Set_of_instances
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Set_of_instances
13,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Set_of_instances
15,writer,_,writer,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
16,identity,_,identity,_,NN,2,_,_,_,_,_,identity.n,Identicality,O
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,B-Set_of_instances
18,written,_,write,_,VBN,2,_,_,_,_,_,_,_,I-Set_of_instances
19,discourse,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Set_of_instances
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Set_of_instances
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Set_of_instances
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Set_of_instances
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Set_of_instances
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Set_of_instances
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Set_of_instances
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Set_of_instances
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Set_of_instances
8,identity,_,identity,_,NN,3,_,_,_,_,_,identity.n,Identicality,O
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,B-Type
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Type
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Type
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Type
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Type
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Type
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Type
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Type
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Type
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Type
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Type
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Type
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,I-Type
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Type
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Type
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,I-Type
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Type
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Type
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Type
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Type
29,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Manner
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Manner
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Manner
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Manner
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Manner
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Manner
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Manner
9,has,_,have,_,VBZ,3,_,_,_,_,_,have.v,Possession,O
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,B-Manner
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Manner
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Manner
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Manner
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Manner
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Manner
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Manner
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Manner
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,I-Manner
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Manner
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Manner
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,I-Manner
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Manner
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Manner
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Manner
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Manner
29,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Manner
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Interlocutor_1
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Interlocutor_1
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Interlocutor_1
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Interlocutor_1
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Interlocutor_1
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Interlocutor_1
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Interlocutor_1
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Interlocutor_1
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Interlocutor_1
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Interlocutor_1
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Interlocutor_1
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Interlocutor_1
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Interlocutor_1
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Interlocutor_1
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Interlocutor_1
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Interlocutor_1
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Interlocutor_1
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Interlocutor_1
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Interlocutor_1
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Interlocutor_1
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,discussion.n,Discussion,O
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,B-Purpose
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Purpose
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,I-Purpose
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Purpose
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Purpose
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Purpose
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Purpose
29,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Purpose
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Age
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Age
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Age
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Age
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Age
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Age
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Age
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Age
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Age
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Age
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Age
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Age
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Age
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,O
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,O
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,O
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,O
22,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,B-Duration
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,I-Duration
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,B-Degree
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Degree
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Degree
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Degree
29,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Degree
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Age
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Age
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Age
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Age
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Age
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Age
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Age
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Age
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Age
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Age
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Age
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Age
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Age
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Age
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Age
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Age
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,I-Age
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,B-Place_of_employment
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Place_of_employment
24,writer,_,writer,_,JJ,3,_,_,_,_,_,writer.n,People_by_vocation,O
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,B-Persistent_characteristic
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Persistent_characteristic
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Persistent_characteristic
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Persistent_characteristic
29,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Persistent_characteristic
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Set_of_instances
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Set_of_instances
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Set_of_instances
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Set_of_instances
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Set_of_instances
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Set_of_instances
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Set_of_instances
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Set_of_instances
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Set_of_instances
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Set_of_instances
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Set_of_instances
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Set_of_instances
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Set_of_instances
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Set_of_instances
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Set_of_instances
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Set_of_instances
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Set_of_instances
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Set_of_instances
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Set_of_instances
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Set_of_instances
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,I-Set_of_instances
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Set_of_instances
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Set_of_instances
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,I-Set_of_instances
25,identity,_,identity,_,NN,3,_,_,_,_,_,identity.n,Identicality,O
26,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,O
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,O
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,O
29,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,first,_,First,_,RB,3,_,_,_,_,_,_,_,B-Manner
2,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
3,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Manner
4,historical,_,historical,_,JJ,3,_,_,_,_,_,_,_,I-Manner
5,overview,_,overview,_,NN,3,_,_,_,_,_,_,_,I-Manner
6,explores,_,explore,_,VBZ,3,_,_,_,_,_,_,_,I-Manner
7,how,_,how,_,WRB,3,_,_,_,_,_,_,_,I-Manner
8,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,I-Manner
9,has,_,have,_,VBZ,3,_,_,_,_,_,_,_,I-Manner
10,been,_,be,_,VBN,3,_,_,_,_,_,_,_,I-Manner
11,conceived,_,UNK,_,VBN,3,_,_,_,_,_,_,_,I-Manner
12,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
13,studied,_,study,_,VBN,3,_,_,_,_,_,_,_,I-Manner
14,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Manner
16,taught,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Manner
17,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
18,followed,_,follow,_,VBN,3,_,_,_,_,_,_,_,I-Manner
19,by,_,by,_,IN,3,_,_,_,_,_,_,_,I-Manner
20,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Manner
21,discussion,_,discussion,_,NN,3,_,_,_,_,_,_,_,O
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
23,how,_,how,_,WRB,3,_,_,_,_,_,_,_,O
24,writer,_,writer,_,JJ,3,_,_,_,_,_,_,_,O
25,identity,_,identity,_,NN,3,_,_,_,_,_,_,_,O
26,has,_,have,_,VBZ,3,_,_,_,_,_,have.v,Possession,O
27,been,_,be,_,VBN,3,_,_,_,_,_,_,_,O
28,conceptualized,_,UNK,_,VBN,3,_,_,_,_,_,_,_,O
29,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,next,_,Next,_,JJ,4,_,_,_,_,_,next.a,Relative_time,S-Degree
2,",",_,",",_,",",4,_,_,_,_,_,_,_,B-Manner
3,three,_,three,_,CD,4,_,_,_,_,_,_,_,I-Manner
4,major,_,major,_,JJ,4,_,_,_,_,_,_,_,I-Manner
5,orientations,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Manner
6,toward,_,toward,_,IN,4,_,_,_,_,_,_,_,I-Manner
7,writer,_,writer,_,NN,4,_,_,_,_,_,_,_,I-Manner
