ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
14,approaches,_,approach,_,NNS,3,_,_,_,_,_,_,_,I-Manner
15,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Manner
16,try,_,try,_,VB,3,_,_,_,_,_,_,_,I-Manner
17,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Manner
18,determine,_,determine,_,VB,3,_,_,_,_,_,_,_,I-Manner
19,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Manner
20,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Manner
21,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Manner
22,should,_,should,_,MD,3,_,_,_,_,_,_,_,I-Manner
23,choose,_,choose,_,VB,3,_,_,_,_,_,_,_,I-Manner
24,depending,_,depend,_,VBG,3,_,_,_,_,_,_,_,I-Manner
25,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Manner
26,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Manner
27,are,_,be,_,VBP,3,_,_,_,_,_,_,_,I-Manner
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Manner
29,crucial,_,crucial,_,JJ,3,_,_,_,_,_,_,_,I-Manner
30,aspects,_,aspect,_,NNS,3,_,_,_,_,_,_,_,I-Manner
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Manner
32,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Manner
33,approximate,_,UNK,_,VBP,3,_,_,_,_,_,_,_,I-Manner
34,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Manner
35,equations,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Manner
36,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Manner
1,our,_,Our,_,PRP$,3,_,_,_,_,_,_,_,B-Age
2,aim,_,aim,_,NN,3,_,_,_,_,_,_,_,I-Age
3,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Age
4,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
5,compare,_,compare,_,VB,3,_,_,_,_,_,_,_,I-Age
6,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
7,main,_,main,_,JJ,3,_,_,_,_,_,_,_,I-Age
8,properties,_,property,_,NNS,3,_,_,_,_,_,_,_,I-Age
9,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
10,each,_,each,_,DT,3,_,_,_,_,_,_,_,B-Age
11,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Age
13,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
14,approaches,_,approach,_,NNS,3,_,_,_,_,_,_,_,I-Age
15,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
16,try,_,try,_,VB,3,_,_,_,_,_,_,_,I-Age
17,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
18,determine,_,determine,_,VB,3,_,_,_,_,_,_,_,I-Age
19,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Age
20,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Age
21,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
22,should,_,should,_,MD,3,_,_,_,_,_,_,_,I-Age
23,choose,_,choose,_,VB,3,_,_,_,_,_,_,_,I-Age
24,depending,_,depend,_,VBG,3,_,_,_,_,_,_,_,I-Age
25,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Age
26,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Age
27,are,_,be,_,VBP,3,_,_,_,_,_,_,_,I-Age
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
29,crucial,_,crucial,_,JJ,3,_,_,_,_,_,_,_,I-Age
30,aspects,_,aspect,_,NNS,3,_,_,_,_,_,_,_,I-Age
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Age
32,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
33,approximate,_,UNK,_,VBP,3,_,_,_,_,_,_,_,I-Age
34,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
35,equations,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
36,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Age
1,our,_,Our,_,PRP$,3,_,_,_,_,_,_,_,B-Unit
2,aim,_,aim,_,NN,3,_,_,_,_,_,_,_,I-Unit
3,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Unit
4,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Unit
5,compare,_,compare,_,VB,3,_,_,_,_,_,_,_,I-Unit
6,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Unit
7,main,_,main,_,JJ,3,_,_,_,_,_,_,_,I-Unit
8,properties,_,property,_,NNS,3,_,_,_,_,_,_,_,I-Unit
9,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Unit
10,each,_,each,_,DT,3,_,_,_,_,_,_,_,I-Unit
11,one,_,one,_,CD,3,_,_,_,_,_,one.num,Cardinal_numbers,O
12,of,_,of,_,IN,3,_,_,_,_,_,_,_,B-Multiplier
13,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Multiplier
14,approaches,_,approach,_,NNS,3,_,_,_,_,_,_,_,B-Unit
15,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Unit
16,try,_,try,_,VB,3,_,_,_,_,_,_,_,I-Unit
17,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Unit
18,determine,_,determine,_,VB,3,_,_,_,_,_,_,_,I-Unit
19,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Unit
20,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Unit
21,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Unit
22,should,_,should,_,MD,3,_,_,_,_,_,_,_,I-Unit
23,choose,_,choose,_,VB,3,_,_,_,_,_,_,_,I-Unit
24,depending,_,depend,_,VBG,3,_,_,_,_,_,_,_,I-Unit
25,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Unit
26,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Unit
27,are,_,be,_,VBP,3,_,_,_,_,_,_,_,I-Unit
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Unit
29,crucial,_,crucial,_,JJ,3,_,_,_,_,_,_,_,I-Unit
30,aspects,_,aspect,_,NNS,3,_,_,_,_,_,_,_,I-Unit
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Unit
32,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Unit
33,approximate,_,UNK,_,VBP,3,_,_,_,_,_,_,_,I-Unit
34,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Unit
35,equations,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Unit
36,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Unit
1,our,_,Our,_,PRP$,3,_,_,_,_,_,_,_,B-Age
2,aim,_,aim,_,NN,3,_,_,_,_,_,_,_,I-Age
3,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Age
4,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
5,compare,_,compare,_,VB,3,_,_,_,_,_,_,_,I-Age
6,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
7,main,_,main,_,JJ,3,_,_,_,_,_,_,_,I-Age
8,properties,_,property,_,NNS,3,_,_,_,_,_,_,_,I-Age
9,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Age
10,each,_,each,_,DT,3,_,_,_,_,_,_,_,I-Age
11,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
13,the,_,the,_,DT,3,_,_,_,_,_,_,_,B-Age
14,approaches,_,approach,_,NNS,3,_,_,_,_,_,_,_,I-Age
15,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
16,try,_,try,_,VB,3,_,_,_,_,_,_,_,I-Age
17,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
18,determine,_,determine,_,VB,3,_,_,_,_,_,_,_,I-Age
19,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Age
20,one,_,one,_,CD,3,_,_,_,_,_,_,_,I-Age
21,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
22,should,_,should,_,MD,3,_,_,_,_,_,_,_,I-Age
23,choose,_,choose,_,VB,3,_,_,_,_,_,_,_,I-Age
24,depending,_,depend,_,VBG,3,_,_,_,_,_,_,_,I-Age
25,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Age
26,which,_,which,_,WDT,3,_,_,_,_,_,_,_,I-Age
27,are,_,be,_,VBP,3,_,_,_,_,_,_,_,I-Age
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
29,crucial,_,crucial,_,JJ,3,_,_,_,_,_,_,_,I-Age
30,aspects,_,aspect,_,NNS,3,_,_,_,_,_,_,_,I-Age
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Age
32,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
