ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Trajector
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Trajector
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Trajector
34,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Trajector
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,O
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,O
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,O
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,O
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,O
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,S-Cotheme
7,provide,_,provide,_,VB,2,_,_,_,_,_,provide.v,Supply,O
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,S-Cotheme
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,B-Manner
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Manner
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,I-Manner
12,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,I-Manner
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,I-Manner
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,I-Manner
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
21,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,I-Manner
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,I-Manner
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,I-Manner
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Manner
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
27,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Manner
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,O
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
34,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,I-Age
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,I-Age
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,I-Age
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,I-Age
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
7,provide,_,provide,_,VB,2,_,_,_,_,_,_,_,I-Age
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,I-Age
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,B-Age
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,I-Age
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,I-Age
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
21,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,I-Age
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,I-Age
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,I-Age
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
27,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Age
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Age
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
34,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,I-Age
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,I-Age
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,I-Age
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,I-Age
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
7,provide,_,provide,_,VB,2,_,_,_,_,_,_,_,I-Age
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,I-Age
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Age
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,I-Age
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,I-Age
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
21,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,I-Age
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,I-Age
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,I-Age
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
27,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Age
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Age
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
34,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,O
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,O
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,O
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,O
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,O
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
7,provide,_,provide,_,VB,2,_,_,_,_,_,_,_,O
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,O
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,O
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,O
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,O
12,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,O
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,O
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,to,_,to,_,TO,2,_,_,_,_,_,to.prep,Goal,O
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,B-Time
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,I-Time
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,I-Time
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Time
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
27,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Time
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Time
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
34,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Time
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Agent
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,I-Agent
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,I-Agent
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,I-Agent
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,I-Agent
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Agent
7,provide,_,provide,_,VB,2,_,_,_,_,_,_,_,I-Agent
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Agent
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,I-Agent
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Agent
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,I-Agent
12,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Agent
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Agent
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,I-Agent
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Agent
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Agent
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Agent
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,I-Agent
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,I-Agent
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Agent
21,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,O
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,O
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,O
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,O
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
27,applications,_,application,_,NNS,2,_,_,_,_,_,application.n,Purpose,O
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Agent
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Agent
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Agent
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Agent
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Agent
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Agent
34,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Agent
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,2,_,_,_,_,_,_,_,I-Age
3,review,_,review,_,NN,2,_,_,_,_,_,_,_,I-Age
4,we,_,we,_,PRP,2,_,_,_,_,_,_,_,I-Age
5,intend,_,intend,_,VBP,2,_,_,_,_,_,_,_,I-Age
6,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
7,provide,_,provide,_,VB,2,_,_,_,_,_,_,_,I-Age
8,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
9,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,I-Age
10,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
11,summary,_,summary,_,NN,2,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
14,work,_,work,_,NN,2,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
16,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
17,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
18,after,_,after,_,IN,2,_,_,_,_,_,_,_,I-Age
19,2004,_,2004,_,CD,2,_,_,_,_,_,_,_,I-Age
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
21,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
22,put,_,put,_,VB,2,_,_,_,_,_,_,_,I-Age
23,emphasis,_,emphasis,_,RP,2,_,_,_,_,_,_,_,I-Age
24,particularly,_,particularly,_,RB,2,_,_,_,_,_,_,_,I-Age
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
27,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Age
28,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
29,supramolecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Age
30,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
31,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Age
32,molecular,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
33,biomaterials,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
34,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,after,_,After,_,IN,3,_,_,_,_,_,_,_,B-Obligation
2,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Obligation
3,brief,_,brief,_,JJ,3,_,_,_,_,_,brief.a,Documents,O
4,introduction,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
5,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
6,methods,_,method,_,NNS,3,_,_,_,_,_,_,_,O
7,for,_,for,_,IN,3,_,_,_,_,_,_,_,O
8,generating,_,UNK,_,VBG,3,_,_,_,_,_,_,_,O
9,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
10,hydrogels,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
11,",",_,",",_,",",3,_,_,_,_,_,_,_,O
12,we,_,we,_,PRP,3,_,_,_,_,_,_,_,O
13,discuss,_,discuss,_,VBP,3,_,_,_,_,_,_,_,O
14,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
15,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
16,on,_,on,_,IN,3,_,_,_,_,_,_,_,O
17,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
18,basis,_,basis,_,NN,3,_,_,_,_,_,_,_,O
19,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
20,their,_,their,_,PRP$,3,_,_,_,_,_,_,_,O
21,categories,_,category,_,NNS,3,_,_,_,_,_,_,_,O
22,",",_,",",_,",",3,_,_,_,_,_,_,_,O
23,such,_,such,_,JJ,3,_,_,_,_,_,_,_,O
24,as,_,a,_,IN,3,_,_,_,_,_,_,_,O
25,small,_,small,_,JJ,3,_,_,_,_,_,_,_,O
26,organic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
27,molecules,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
28,",",_,",",_,",",3,_,_,_,_,_,_,_,O
29,coordination,_,coordination,_,NN,3,_,_,_,_,_,_,_,O
30,complexes,_,complex,_,NNS,3,_,_,_,_,_,_,_,O
31,",",_,",",_,",",3,_,_,_,_,_,_,_,O
32,peptides,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
33,",",_,",",_,",",3,_,_,_,_,_,_,_,O
34,nucleobases,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
35,",",_,",",_,",",3,_,_,_,_,_,_,_,O
36,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
37,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
38,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,after,_,After,_,IN,3,_,_,_,_,_,_,_,O
2,a,_,a,_,DT,3,_,_,_,_,_,_,_,O
3,brief,_,brief,_,JJ,3,_,_,_,_,_,_,_,O
4,introduction,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
5,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
6,methods,_,method,_,NNS,3,_,_,_,_,_,_,_,B-Age
7,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Age
8,generating,_,UNK,_,VBG,3,_,_,_,_,_,_,_,I-Age
9,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Age
10,hydrogels,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
11,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
12,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
13,discuss,_,discuss,_,VBP,3,_,_,_,_,_,_,_,I-Age
14,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Age
15,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
16,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Age
17,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
18,basis,_,basis,_,NN,3,_,_,_,_,_,_,_,I-Age
19,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Age
20,their,_,their,_,PRP$,3,_,_,_,_,_,_,_,I-Age
21,categories,_,category,_,NNS,3,_,_,_,_,_,_,_,I-Age
22,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
23,such,_,such,_,JJ,3,_,_,_,_,_,_,_,I-Age
24,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Age
25,small,_,small,_,JJ,3,_,_,_,_,_,_,_,I-Age
26,organic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Age
27,molecules,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
28,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
29,coordination,_,coordination,_,NN,3,_,_,_,_,_,_,_,I-Age
30,complexes,_,complex,_,NNS,3,_,_,_,_,_,_,_,I-Age
31,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
32,peptides,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
33,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
34,nucleobases,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
35,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
36,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Age
37,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Age
38,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Age
1,after,_,After,_,IN,3,_,_,_,_,_,_,_,B-Agent
2,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Agent
3,brief,_,brief,_,JJ,3,_,_,_,_,_,_,_,I-Agent
4,introduction,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Agent
5,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Agent
6,methods,_,method,_,NNS,3,_,_,_,_,_,method.n,Means,O
7,for,_,for,_,IN,3,_,_,_,_,_,_,_,B-Agent
8,generating,_,UNK,_,VBG,3,_,_,_,_,_,_,_,I-Agent
9,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Agent
10,hydrogels,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Agent
11,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Agent
12,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Agent
13,discuss,_,discuss,_,VBP,3,_,_,_,_,_,_,_,I-Agent
14,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Agent
15,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Agent
16,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Agent
17,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Agent
18,basis,_,basis,_,NN,3,_,_,_,_,_,_,_,I-Agent
19,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Agent
20,their,_,their,_,PRP$,3,_,_,_,_,_,_,_,I-Agent
21,categories,_,category,_,NNS,3,_,_,_,_,_,_,_,I-Agent
22,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Agent
23,such,_,such,_,JJ,3,_,_,_,_,_,_,_,I-Agent
24,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Agent
25,small,_,small,_,JJ,3,_,_,_,_,_,_,_,I-Agent
26,organic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Agent
27,molecules,_,UNK,_,NNS,3,_,_,_,_,_,_,_,B-Purpose
28,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Purpose
29,coordination,_,coordination,_,NN,3,_,_,_,_,_,_,_,I-Purpose
30,complexes,_,complex,_,NNS,3,_,_,_,_,_,_,_,I-Purpose
31,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Purpose
32,peptides,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Purpose
33,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Purpose
34,nucleobases,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Purpose
35,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Purpose
36,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Purpose
37,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Purpose
38,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Purpose
1,after,_,After,_,IN,3,_,_,_,_,_,_,_,B-Topic
2,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Topic
3,brief,_,brief,_,JJ,3,_,_,_,_,_,_,_,I-Topic
4,introduction,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Topic
5,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Topic
6,methods,_,method,_,NNS,3,_,_,_,_,_,_,_,I-Topic
7,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Topic
8,generating,_,UNK,_,VBG,3,_,_,_,_,_,_,_,I-Topic
9,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Topic
10,hydrogels,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Topic
11,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Topic
12,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Topic
13,discuss,_,discuss,_,VBP,3,_,_,_,_,_,discuss.v,Topic,S-Degree
14,supramolecular,_,UNK,_,JJ,3,_,_,_,_,_,_,_,S-Manner
15,unk,_,UNK,_,NNS,3,_,_,_,_,_,_,_,B-Topic
16,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Topic
17,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Topic
18,basis,_,basis,_,NN,3,_,_,_,_,_,_,_,I-Topic
19,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Topic
20,their,_,their,_,PRP$,3,_,_,_,_,_,_,_,I-Topic
21,categories,_,category,_,NNS,3,_,_,_,_,_,_,_,I-Topic
22,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Topic
23,such,_,such,_,JJ,3,_,_,_,_,_,_,_,I-Topic
24,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Topic
25,small,_,small,_,JJ,3,_,_,_,_,_,_,_,I-Topic
26,organic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Topic
27,molecules,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Topic
28,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Topic
29,coordination,_,coordination,_,NN,3,_,_,_,_,_,_,_,I-Topic
30,complexes,_,complex,_,NNS,3,_,_,_,_,_,_,_,I-Topic
31,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Topic
32,peptides,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Topic
33,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Topic
