ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Age
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Age
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Age
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Age
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Age
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Age
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Age
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Age
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Age
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Age
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Age
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Age
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Age
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,O
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,mobile.a,Bringing,S-Degree
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,B-Manner
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Manner
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Manner
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Manner
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Manner
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Manner
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Manner
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Manner
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Manner
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Manner
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Manner
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Manner
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Manner
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Manner
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Manner
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Speed
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Speed
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Speed
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Speed
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Speed
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Speed
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Speed
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,mobile.a,Bringing,S-Degree
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,B-Manner
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Manner
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Manner
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Manner
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Manner
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Manner
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Manner
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Manner
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Manner
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Manner
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Manner
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Manner
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Manner
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,O
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,O
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,O
7,",",_,",",_,",",2,_,_,_,_,_,_,_,O
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,O
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,O
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,S-Subregion
11,facing,_,face,_,VBG,2,_,_,_,_,_,face.v,Body_parts,O
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,S-Possessor
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,O
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,O
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,O
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,O
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,O
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,O
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,O
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,O
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,O
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Addressee
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Addressee
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Addressee
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Addressee
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Addressee
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Addressee
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Addressee
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Addressee
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Addressee
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Addressee
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Addressee
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,pressure.n,Attempt_suasion,S-Degree
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,B-Addressee
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Addressee
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Addressee
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Addressee
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Addressee
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Addressee
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Addressee
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Addressee
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Addressee
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Addressee
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Addressee
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Addressee
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Addressee
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Addressee
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Time
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Time
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Time
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Time
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Time
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Time
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Time
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Time
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Time
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Time
13,on,_,on,_,IN,2,_,_,_,_,_,on.prep,Being_in_operation,O
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Duration
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Duration
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Duration
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Duration
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Duration
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,B-Place
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Place
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Place
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Place
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Place
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Place
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Place
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Place
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Goods
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Goods
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Goods
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Goods
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Goods
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Goods
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Goods
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Goods
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Goods
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Goods
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Goods
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Goods
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Goods
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Goods
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Goods
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Goods
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Goods
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Goods
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,expense.n,Expensiveness,S-Degree
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,B-Origin
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Origin
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Origin
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Origin
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Origin
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Origin
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Origin
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Dimension
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Dimension
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Dimension
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Dimension
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Dimension
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Dimension
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Dimension
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Dimension
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Dimension
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Dimension
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Dimension
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Dimension
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Dimension
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Dimension
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Dimension
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Dimension
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Dimension
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Dimension
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Dimension
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Dimension
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,S-Group
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,S-Purpose
23,growth,_,growth,_,NN,2,_,_,_,_,_,growth.n,Cause_expansion,S-Cause
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Result_size
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,I-Result_size
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Result_size
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Age
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Age
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Age
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Age
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Age
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Age
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Age
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Age
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Age
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Age
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Age
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Age
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Age
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,B-Descriptor
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Descriptor
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Descriptor
24,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
25,income,_,income,_,NN,2,_,_,_,_,_,_,_,B-Age
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Unit
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
3,era,_,era,_,NN,2,_,_,_,_,_,_,_,I-Unit
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
5,mobile,_,mobile,_,JJ,2,_,_,_,_,_,_,_,I-Unit
6,internet,_,Internet,_,NNP,2,_,_,_,_,_,_,_,I-Unit
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Unit
8,mobile,_,mobile,_,NN,2,_,_,_,_,_,_,_,I-Unit
9,operators,_,operator,_,NNS,2,_,_,_,_,_,_,_,I-Unit
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Unit
11,facing,_,face,_,VBG,2,_,_,_,_,_,_,_,I-Unit
12,pressure,_,pressure,_,NN,2,_,_,_,_,_,_,_,I-Unit
13,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Unit
14,ever-increasing,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Unit
15,capital,_,capital,_,NN,2,_,_,_,_,_,_,_,I-Unit
16,expenditures,_,expenditure,_,NNS,2,_,_,_,_,_,_,_,I-Unit
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Unit
18,operating,_,operating,_,NN,2,_,_,_,_,_,_,_,I-Unit
19,expenses,_,expense,_,NNS,2,_,_,_,_,_,_,_,I-Unit
20,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Unit
21,much,_,much,_,JJ,2,_,_,_,_,_,_,_,I-Unit
22,less,_,le,_,JJR,2,_,_,_,_,_,_,_,I-Unit
23,growth,_,growth,_,NN,2,_,_,_,_,_,_,_,I-Unit
24,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
25,income,_,income,_,NN,2,_,_,_,_,_,income.n,Earnings_and_losses,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,S-Time
1,cloud,_,UNK,_,NNP,3,_,_,_,_,_,_,_,B-Connections
2,radio,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Connections
3,access,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Connections
4,network,_,Network,_,NNP,3,_,_,_,_,_,network.n,Network,O
5,(,_,(,_,(,3,_,_,_,_,_,_,_,O
6,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,O
7,),_,),_,),3,_,_,_,_,_,_,_,O
8,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,O
9,expected,_,expect,_,VBN,3,_,_,_,_,_,_,_,O
10,to,_,to,_,TO,3,_,_,_,_,_,_,_,O
11,be,_,be,_,VB,3,_,_,_,_,_,_,_,O
12,a,_,a,_,DT,3,_,_,_,_,_,_,_,O
13,candidate,_,candidate,_,NN,3,_,_,_,_,_,_,_,O
14,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
15,next,_,next,_,JJ,3,_,_,_,_,_,_,_,O
16,generation,_,generation,_,NN,3,_,_,_,_,_,_,_,O
17,access,_,access,_,NN,3,_,_,_,_,_,_,_,O
18,network,_,network,_,NN,3,_,_,_,_,_,_,_,O
19,techniques,_,technique,_,NNS,3,_,_,_,_,_,_,_,O
20,that,_,that,_,WDT,3,_,_,_,_,_,_,_,O
21,can,_,can,_,MD,3,_,_,_,_,_,_,_,O
22,solve,_,solve,_,VB,3,_,_,_,_,_,_,_,O
23,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,O
24,',_,',_,POS,3,_,_,_,_,_,_,_,O
25,puzzle,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
26,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,cloud,_,UNK,_,NNP,3,_,_,_,_,_,_,_,B-Trajector
2,radio,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Trajector
3,access,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Trajector
4,network,_,Network,_,NNP,3,_,_,_,_,_,_,_,I-Trajector
5,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Trajector
6,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Trajector
7,),_,),_,),3,_,_,_,_,_,_,_,I-Trajector
8,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Trajector
9,expected,_,expect,_,VBN,3,_,_,_,_,_,_,_,I-Trajector
10,to,_,to,_,TO,3,_,_,_,_,_,to.prep,Goal,O
11,be,_,be,_,VB,3,_,_,_,_,_,_,_,B-Time
12,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Time
13,candidate,_,candidate,_,NN,3,_,_,_,_,_,_,_,I-Time
14,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Time
15,next,_,next,_,JJ,3,_,_,_,_,_,_,_,I-Time
16,generation,_,generation,_,NN,3,_,_,_,_,_,_,_,I-Time
17,access,_,access,_,NN,3,_,_,_,_,_,_,_,I-Time
18,network,_,network,_,NN,3,_,_,_,_,_,_,_,I-Time
19,techniques,_,technique,_,NNS,3,_,_,_,_,_,_,_,I-Time
20,that,_,that,_,WDT,3,_,_,_,_,_,_,_,I-Time
21,can,_,can,_,MD,3,_,_,_,_,_,_,_,I-Time
22,solve,_,solve,_,VB,3,_,_,_,_,_,_,_,I-Time
23,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,I-Time
24,',_,',_,POS,3,_,_,_,_,_,_,_,I-Time
25,puzzle,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Time
26,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Time
1,cloud,_,UNK,_,NNP,3,_,_,_,_,_,_,_,B-Age
2,radio,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Age
3,access,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Age
4,network,_,Network,_,NNP,3,_,_,_,_,_,_,_,I-Age
5,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Age
6,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Age
7,),_,),_,),3,_,_,_,_,_,_,_,I-Age
8,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Age
9,expected,_,expect,_,VBN,3,_,_,_,_,_,_,_,I-Age
10,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
11,be,_,be,_,VB,3,_,_,_,_,_,_,_,I-Age
12,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Age
13,candidate,_,candidate,_,NN,3,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
15,next,_,next,_,JJ,3,_,_,_,_,_,_,_,B-Age
16,generation,_,generation,_,NN,3,_,_,_,_,_,_,_,I-Age
17,access,_,access,_,NN,3,_,_,_,_,_,_,_,I-Age
18,network,_,network,_,NN,3,_,_,_,_,_,_,_,I-Age
19,techniques,_,technique,_,NNS,3,_,_,_,_,_,_,_,I-Age
20,that,_,that,_,WDT,3,_,_,_,_,_,_,_,I-Age
21,can,_,can,_,MD,3,_,_,_,_,_,_,_,I-Age
22,solve,_,solve,_,VB,3,_,_,_,_,_,_,_,I-Age
23,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,I-Age
24,',_,',_,POS,3,_,_,_,_,_,_,_,I-Age
25,puzzle,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Age
26,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Age
1,cloud,_,UNK,_,NNP,3,_,_,_,_,_,_,_,B-Interval
2,radio,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Interval
3,access,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Interval
4,network,_,Network,_,NNP,3,_,_,_,_,_,_,_,I-Interval
5,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Interval
6,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Interval
7,),_,),_,),3,_,_,_,_,_,_,_,I-Interval
8,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Interval
9,expected,_,expect,_,VBN,3,_,_,_,_,_,_,_,I-Interval
10,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Interval
11,be,_,be,_,VB,3,_,_,_,_,_,_,_,I-Interval
12,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Interval
13,candidate,_,candidate,_,NN,3,_,_,_,_,_,_,_,I-Interval
14,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Interval
15,next,_,next,_,JJ,3,_,_,_,_,_,next.a,Relative_time,S-Degree
16,generation,_,generation,_,NN,3,_,_,_,_,_,_,_,B-Manner
17,access,_,access,_,NN,3,_,_,_,_,_,_,_,I-Manner
