ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
10,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Time
11,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,B-Level
12,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Level
13,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Level
14,study,_,Study,_,NNP,1,_,_,_,_,_,_,_,I-Level
15,quality,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Level
16,instrument,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Level
17,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Level
18,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Level
19,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Level
20,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Level
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Level
1,appraising,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Level
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Level
3,quality,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Level
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Level
5,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,I-Level
6,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Level
7,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Level
8,methods,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Level
9,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Level
10,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Level
11,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,I-Level
12,education,_,Education,_,NNP,1,_,_,_,_,_,education.n,Education_teaching,S-Degree
13,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,S-Time
14,study,_,Study,_,NNP,1,_,_,_,_,_,_,_,B-Level
15,quality,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Level
16,instrument,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Level
17,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Level
18,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Level
19,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Level
20,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Level
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Level
1,appraising,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Time
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Time
3,quality,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
5,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Time
8,methods,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
9,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
10,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Time
11,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,B-Purpose
12,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Purpose
13,research,_,Research,_,NNP,1,_,_,_,_,_,research.n,Research,S-Researcher
14,study,_,Study,_,NNP,1,_,_,_,_,_,_,_,O
15,quality,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
16,instrument,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
17,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
18,the,_,the,_,DT,1,_,_,_,_,_,_,_,O
19,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
20,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
21,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,appraising,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Use
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Use
3,quality,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Use
5,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,I-Use
6,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Use
7,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Use
8,methods,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Use
9,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Use
10,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Use
11,medical,_,Medical,_,NNP,1,_,_,_,_,_,_,_,I-Use
12,education,_,Education,_,NNP,1,_,_,_,_,_,_,_,I-Use
13,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Use
14,study,_,Study,_,NNP,1,_,_,_,_,_,study.n,Building_subparts,O
15,quality,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Type
16,instrument,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Type
17,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Type
18,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Type
19,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Type
20,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Type
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Type
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,S-Trajector
2,to,_,To,_,TO,2,_,_,_,_,_,to.prep,Goal,O
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,B-Time
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Time
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Time
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,I-Time
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Time
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Time
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Time
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Time
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Time
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Time
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Time
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Support
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Support
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Support
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Support
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,evidence.n,Evidence,S-Degree
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,B-Proposition
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Proposition
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,B-Support
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Support
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Support
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Support
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Support
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Support
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Support
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Support
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Support
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Support
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Support
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Support
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Support
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Support
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Time
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Time
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Time
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Time
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Time
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
8,use,_,use,_,NN,2,_,_,_,_,_,use.n,Ingest_substance,O
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Manner
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Manner
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Manner
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Manner
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Manner
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Age
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Age
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Age
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Age
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Age
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,I-Age
9,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Age
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Age
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Age
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Age
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Age
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Value
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Value
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Value
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Value
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Value
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Value
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Value
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,I-Value
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Value
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Value
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,assessment.n,Assessing,S-Degree
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,B-Method
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Method
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Method
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Method
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Method
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Method
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Method
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Method
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Method
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Method
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Time
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Time
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Time
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Time
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Time
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,I-Time
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Time
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Time
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
14,for,_,for,_,IN,2,_,_,_,_,_,for.prep,Taking_sides,S-Degree
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,S-Cognizer
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,B-Degree
17,assessed,_,assess,_,VBN,2,_,_,_,_,_,_,_,I-Degree
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
20,workplace,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,purpose,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Manner
2,to,_,To,_,TO,2,_,_,_,_,_,_,_,I-Manner
3,examine,_,examine,_,VB,2,_,_,_,_,_,_,_,I-Manner
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
5,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Manner
6,supporting,_,support,_,VBG,2,_,_,_,_,_,_,_,I-Manner
7,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
8,use,_,use,_,NN,2,_,_,_,_,_,_,_,I-Manner
9,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
10,simulation-based,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
11,assessments,_,assessment,_,NNS,2,_,_,_,_,_,_,_,I-Manner
12,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Manner
13,surrogates,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
14,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Manner
15,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
16,outcomes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
