ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
4,introducing,_,introduce,_,VBG,3,_,_,_,_,_,_,_,I-Age
5,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
6,underlying,_,UNK,_,VBG,3,_,_,_,_,_,_,_,I-Age
7,physics,_,physic,_,NNS,3,_,_,_,_,_,_,_,I-Age
8,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
9,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
10,magnetic,_,magnetic,_,JJ,3,_,_,_,_,_,_,_,O
11,catalysis,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
12,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,4,_,_,_,_,_,_,_,O
2,dimensional,_,UNK,_,JJ,4,_,_,_,_,_,_,_,O
3,reduction,_,reduction,_,NN,4,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,4,_,_,_,_,_,of.prep,Age,S-Degree
5,the,_,the,_,DT,4,_,_,_,_,_,_,_,B-Age
6,low-energy,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Age
7,dynamics,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
8,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Age
9,relativistic,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Age
10,fermions,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
11,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
12,an,_,an,_,DT,4,_,_,_,_,_,_,_,I-Age
13,external,_,external,_,JJ,4,_,_,_,_,_,_,_,I-Age
14,magnetic,_,magnetic,_,JJ,4,_,_,_,_,_,_,_,I-Age
15,field,_,field,_,NN,4,_,_,_,_,_,_,_,I-Age
16,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Age
17,explained,_,explain,_,VBN,4,_,_,_,_,_,_,_,I-Age
18,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Age
19,its,_,it,_,PRP$,4,_,_,_,_,_,_,_,I-Age
20,role,_,role,_,NN,4,_,_,_,_,_,_,_,I-Age
21,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
22,catalyzing,_,UNK,_,VBG,4,_,_,_,_,_,_,_,I-Age
23,spontaneous,_,spontaneous,_,JJ,4,_,_,_,_,_,_,_,I-Age
24,symmetry,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
25,breaking,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
26,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Age
27,emphasized,_,emphasize,_,VBN,4,_,_,_,_,_,_,_,I-Age
28,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,4,_,_,_,_,_,_,_,B-Age
2,dimensional,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Age
3,reduction,_,reduction,_,NN,4,_,_,_,_,_,_,_,I-Age
4,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Age
5,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
6,low-energy,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Age
7,dynamics,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
8,of,_,of,_,IN,4,_,_,_,_,_,of.prep,Age,S-Degree
9,relativistic,_,UNK,_,JJ,4,_,_,_,_,_,_,_,B-Age
10,fermions,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Age
11,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
12,an,_,an,_,DT,4,_,_,_,_,_,_,_,I-Age
13,external,_,external,_,JJ,4,_,_,_,_,_,_,_,I-Age
14,magnetic,_,magnetic,_,JJ,4,_,_,_,_,_,_,_,I-Age
15,field,_,field,_,NN,4,_,_,_,_,_,_,_,I-Age
16,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Age
17,explained,_,explain,_,VBN,4,_,_,_,_,_,_,_,I-Age
18,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Age
19,its,_,it,_,PRP$,4,_,_,_,_,_,_,_,I-Age
20,role,_,role,_,NN,4,_,_,_,_,_,_,_,I-Age
21,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
22,catalyzing,_,UNK,_,VBG,4,_,_,_,_,_,_,_,I-Age
23,spontaneous,_,spontaneous,_,JJ,4,_,_,_,_,_,_,_,I-Age
24,symmetry,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
25,breaking,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
26,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Age
27,emphasized,_,emphasize,_,VBN,4,_,_,_,_,_,_,_,I-Age
28,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,4,_,_,_,_,_,_,_,B-Performance
2,dimensional,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Performance
3,reduction,_,reduction,_,NN,4,_,_,_,_,_,_,_,I-Performance
4,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Performance
5,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Performance
6,low-energy,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Performance
7,dynamics,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Performance
8,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Performance
9,relativistic,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Performance
10,fermions,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Performance
11,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Performance
12,an,_,an,_,DT,4,_,_,_,_,_,_,_,I-Performance
13,external,_,external,_,JJ,4,_,_,_,_,_,_,_,I-Performance
14,magnetic,_,magnetic,_,JJ,4,_,_,_,_,_,_,_,I-Performance
15,field,_,field,_,NN,4,_,_,_,_,_,_,_,I-Performance
16,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Performance
17,explained,_,explain,_,VBN,4,_,_,_,_,_,_,_,I-Performance
18,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Performance
19,its,_,it,_,PRP$,4,_,_,_,_,_,_,_,I-Performance
20,role,_,role,_,NN,4,_,_,_,_,_,role.n,Performers_and_roles,O
21,in,_,in,_,IN,4,_,_,_,_,_,_,_,S-Event_description
22,catalyzing,_,UNK,_,VBG,4,_,_,_,_,_,_,_,B-Performance
23,spontaneous,_,spontaneous,_,JJ,4,_,_,_,_,_,_,_,I-Performance
24,symmetry,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Performance
25,breaking,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Performance
26,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Performance
27,emphasized,_,emphasize,_,VBN,4,_,_,_,_,_,_,_,I-Performance
28,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Performance
1,the,_,The,_,DT,4,_,_,_,_,_,_,_,B-Manner
2,dimensional,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Manner
3,reduction,_,reduction,_,NN,4,_,_,_,_,_,_,_,I-Manner
4,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Manner
5,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Manner
6,low-energy,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Manner
7,dynamics,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Manner
8,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Manner
9,relativistic,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Manner
10,fermions,_,UNK,_,NNS,4,_,_,_,_,_,_,_,I-Manner
11,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Manner
12,an,_,an,_,DT,4,_,_,_,_,_,_,_,I-Manner
13,external,_,external,_,JJ,4,_,_,_,_,_,_,_,I-Manner
14,magnetic,_,magnetic,_,JJ,4,_,_,_,_,_,_,_,I-Manner
15,field,_,field,_,NN,4,_,_,_,_,_,_,_,I-Manner
16,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Manner
17,explained,_,explain,_,VBN,4,_,_,_,_,_,_,_,I-Manner
18,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Manner
19,its,_,it,_,PRP$,4,_,_,_,_,_,_,_,I-Manner
20,role,_,role,_,NN,4,_,_,_,_,_,_,_,I-Manner
21,in,_,in,_,IN,4,_,_,_,_,_,_,_,O
22,catalyzing,_,UNK,_,VBG,4,_,_,_,_,_,_,_,O
23,spontaneous,_,spontaneous,_,JJ,4,_,_,_,_,_,_,_,O
24,symmetry,_,UNK,_,NN,4,_,_,_,_,_,_,_,O
25,breaking,_,UNK,_,NN,4,_,_,_,_,_,_,_,B-Consideration
26,is,_,be,_,VBZ,4,_,_,_,_,_,_,_,I-Consideration
27,emphasized,_,emphasize,_,VBN,4,_,_,_,_,_,emphasize.v,Emphasizing,S-Degree
28,.,_,.,_,.,4,_,_,_,_,_,_,_,S-Purpose
1,the,_,The,_,DT,5,_,_,_,_,_,_,_,S-Time
2,general,_,general,_,JJ,5,_,_,_,_,_,general.n,Leadership,B-Degree
3,theoretical,_,theoretical,_,JJ,5,_,_,_,_,_,_,_,I-Degree
4,consideration,_,consideration,_,NN,5,_,_,_,_,_,_,_,I-Degree
5,is,_,be,_,VBZ,5,_,_,_,_,_,_,_,I-Degree
6,supplemented,_,UNK,_,VBN,5,_,_,_,_,_,_,_,I-Degree
7,by,_,by,_,IN,5,_,_,_,_,_,_,_,I-Degree
8,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Degree
9,analysis,_,analysis,_,NN,5,_,_,_,_,_,_,_,I-Degree
10,of,_,of,_,IN,5,_,_,_,_,_,_,_,I-Degree
11,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Degree
12,magnetic,_,magnetic,_,JJ,5,_,_,_,_,_,_,_,I-Degree
13,catalysis,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Degree
14,in,_,in,_,IN,5,_,_,_,_,_,_,_,I-Degree
15,quantum,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Degree
16,electrodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Degree
17,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Degree
18,chromodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Degree
19,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Degree
20,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Degree
21,models,_,model,_,NNS,5,_,_,_,_,_,_,_,I-Degree
22,relevant,_,relevant,_,VBP,5,_,_,_,_,_,_,_,I-Degree
23,for,_,for,_,IN,5,_,_,_,_,_,_,_,I-Degree
24,condensed,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Degree
25,matter,_,matter,_,NN,5,_,_,_,_,_,_,_,I-Degree
26,physics,_,physic,_,NNS,5,_,_,_,_,_,_,_,I-Degree
27,.,_,.,_,.,5,_,_,_,_,_,_,_,I-Degree
1,the,_,The,_,DT,5,_,_,_,_,_,_,_,B-Time
2,general,_,general,_,JJ,5,_,_,_,_,_,_,_,I-Time
3,theoretical,_,theoretical,_,JJ,5,_,_,_,_,_,_,_,I-Time
4,consideration,_,consideration,_,NN,5,_,_,_,_,_,_,_,I-Time
5,is,_,be,_,VBZ,5,_,_,_,_,_,_,_,I-Time
6,supplemented,_,UNK,_,VBN,5,_,_,_,_,_,_,_,I-Time
7,by,_,by,_,IN,5,_,_,_,_,_,_,_,I-Time
8,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Time
9,analysis,_,analysis,_,NN,5,_,_,_,_,_,analysis.n,Scrutiny,S-Degree
10,of,_,of,_,IN,5,_,_,_,_,_,_,_,B-Manner
11,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Manner
12,magnetic,_,magnetic,_,JJ,5,_,_,_,_,_,_,_,I-Manner
13,catalysis,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
14,in,_,in,_,IN,5,_,_,_,_,_,_,_,I-Manner
15,quantum,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
16,electrodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Manner
17,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Manner
18,chromodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Manner
19,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Manner
20,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Manner
21,models,_,model,_,NNS,5,_,_,_,_,_,_,_,I-Manner
22,relevant,_,relevant,_,VBP,5,_,_,_,_,_,_,_,I-Manner
23,for,_,for,_,IN,5,_,_,_,_,_,_,_,I-Manner
24,condensed,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Manner
25,matter,_,matter,_,NN,5,_,_,_,_,_,_,_,I-Manner
26,physics,_,physic,_,NNS,5,_,_,_,_,_,_,_,I-Manner
27,.,_,.,_,.,5,_,_,_,_,_,_,_,I-Manner
1,the,_,The,_,DT,5,_,_,_,_,_,_,_,B-Age
2,general,_,general,_,JJ,5,_,_,_,_,_,_,_,I-Age
3,theoretical,_,theoretical,_,JJ,5,_,_,_,_,_,_,_,I-Age
4,consideration,_,consideration,_,NN,5,_,_,_,_,_,_,_,I-Age
5,is,_,be,_,VBZ,5,_,_,_,_,_,_,_,I-Age
6,supplemented,_,UNK,_,VBN,5,_,_,_,_,_,_,_,I-Age
7,by,_,by,_,IN,5,_,_,_,_,_,_,_,I-Age
8,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Age
9,analysis,_,analysis,_,NN,5,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,5,_,_,_,_,_,of.prep,Age,S-Degree
11,the,_,the,_,DT,5,_,_,_,_,_,_,_,B-Age
12,magnetic,_,magnetic,_,JJ,5,_,_,_,_,_,_,_,I-Age
13,catalysis,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Age
14,in,_,in,_,IN,5,_,_,_,_,_,_,_,I-Age
15,quantum,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Age
16,electrodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Age
17,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Age
18,chromodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Age
19,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Age
20,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Age
21,models,_,model,_,NNS,5,_,_,_,_,_,_,_,I-Age
22,relevant,_,relevant,_,VBP,5,_,_,_,_,_,_,_,I-Age
23,for,_,for,_,IN,5,_,_,_,_,_,_,_,I-Age
24,condensed,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Age
25,matter,_,matter,_,NN,5,_,_,_,_,_,_,_,I-Age
26,physics,_,physic,_,NNS,5,_,_,_,_,_,_,_,I-Age
27,.,_,.,_,.,5,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,5,_,_,_,_,_,_,_,B-Degree
2,general,_,general,_,JJ,5,_,_,_,_,_,_,_,I-Degree
3,theoretical,_,theoretical,_,JJ,5,_,_,_,_,_,_,_,I-Degree
4,consideration,_,consideration,_,NN,5,_,_,_,_,_,_,_,I-Degree
5,is,_,be,_,VBZ,5,_,_,_,_,_,_,_,I-Degree
6,supplemented,_,UNK,_,VBN,5,_,_,_,_,_,_,_,I-Degree
7,by,_,by,_,IN,5,_,_,_,_,_,_,_,I-Degree
8,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Degree
9,analysis,_,analysis,_,NN,5,_,_,_,_,_,_,_,I-Degree
10,of,_,of,_,IN,5,_,_,_,_,_,_,_,I-Degree
11,the,_,the,_,DT,5,_,_,_,_,_,_,_,I-Degree
12,magnetic,_,magnetic,_,JJ,5,_,_,_,_,_,_,_,I-Degree
13,catalysis,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Degree
14,in,_,in,_,IN,5,_,_,_,_,_,_,_,I-Degree
15,quantum,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Degree
16,electrodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Degree
17,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Degree
18,chromodynamics,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Degree
19,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Degree
20,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Degree
21,models,_,model,_,NNS,5,_,_,_,_,_,_,_,O
22,relevant,_,relevant,_,VBP,5,_,_,_,_,_,_,_,O
23,for,_,for,_,IN,5,_,_,_,_,_,for.prep,Taking_sides,S-Degree
24,condensed,_,UNK,_,JJ,5,_,_,_,_,_,_,_,B-Manner
25,matter,_,matter,_,NN,5,_,_,_,_,_,_,_,I-Manner
26,physics,_,physic,_,NNS,5,_,_,_,_,_,_,_,B-Degree
27,.,_,.,_,.,5,_,_,_,_,_,_,_,I-Degree
1,by,_,By,_,IN,6,_,_,_,_,_,_,_,B-Age
2,generalizing,_,UNK,_,VBG,6,_,_,_,_,_,_,_,I-Age
3,the,_,the,_,DT,6,_,_,_,_,_,_,_,I-Age
