ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
3,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
4,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
5,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
6,method,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
7,for,_,for,_,IN,1,_,_,_,_,_,_,_,O
8,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,O
9,care,_,Care,_,NNP,1,_,_,_,_,_,care.v,Desiring,S-Degree
10,delivery,_,Delivery,_,NNP,1,_,_,_,_,_,_,_,B-Purpose_of_event
11,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
12,part,_,Part,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
13,2,_,2,_,CD,1,_,_,_,_,_,_,_,B-Manner
14,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
15,report,_,Report,_,NN,1,_,_,_,_,_,_,_,I-Manner
16,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
17,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Manner
18,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
19,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
20,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
21,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
22,emerging,_,Emerging,_,NNP,1,_,_,_,_,_,_,_,I-Manner
23,good,_,Good,_,NNP,1,_,_,_,_,_,_,_,I-Manner
24,practices,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
25,task,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
26,force,_,Force,_,NNP,1,_,_,_,_,_,_,_,I-Manner
27,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,selecting,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Topic
2,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Topic
3,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Topic
4,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Topic
5,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Topic
6,method,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Topic
7,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Topic
8,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Topic
9,care,_,Care,_,NNP,1,_,_,_,_,_,_,_,I-Topic
10,delivery,_,Delivery,_,NNP,1,_,_,_,_,_,_,_,I-Topic
11,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Topic
12,part,_,Part,_,NNP,1,_,_,_,_,_,_,_,I-Topic
13,2,_,2,_,CD,1,_,_,_,_,_,_,_,I-Topic
14,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Topic
15,report,_,Report,_,NN,1,_,_,_,_,_,report.n,Statement,S-Degree
16,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Time
17,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Time
18,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
19,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
20,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
21,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
22,emerging,_,Emerging,_,NNP,1,_,_,_,_,_,_,_,I-Time
23,good,_,Good,_,NNP,1,_,_,_,_,_,_,_,I-Time
24,practices,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
25,task,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
26,force,_,Force,_,NNP,1,_,_,_,_,_,_,_,I-Time
27,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Time
1,selecting,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Age
2,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
3,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
4,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
5,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
6,method,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
7,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Age
8,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Age
9,care,_,Care,_,NNP,1,_,_,_,_,_,_,_,I-Age
10,delivery,_,Delivery,_,NNP,1,_,_,_,_,_,_,_,I-Age
11,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,part,_,Part,_,NNP,1,_,_,_,_,_,_,_,I-Age
13,2,_,2,_,CD,1,_,_,_,_,_,_,_,I-Age
14,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
15,report,_,Report,_,NN,1,_,_,_,_,_,_,_,I-Age
16,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
17,the,_,the,_,DT,1,_,_,_,_,_,_,_,B-Age
18,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
19,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
20,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
21,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
22,emerging,_,Emerging,_,NNP,1,_,_,_,_,_,_,_,I-Age
23,good,_,Good,_,NNP,1,_,_,_,_,_,_,_,I-Age
24,practices,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
25,task,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
26,force,_,Force,_,NNP,1,_,_,_,_,_,_,_,I-Age
27,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,selecting,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Behavior_product
2,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Behavior_product
3,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
4,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
5,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
6,method,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
7,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Behavior_product
8,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
9,care,_,Care,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
10,delivery,_,Delivery,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
11,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
12,part,_,Part,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
13,2,_,2,_,CD,1,_,_,_,_,_,_,_,I-Behavior_product
14,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Behavior_product
15,report,_,Report,_,NN,1,_,_,_,_,_,_,_,I-Behavior_product
16,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Behavior_product
17,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Behavior_product
18,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
19,dynamic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
20,simulation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Behavior_product
21,modeling,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Manner
22,emerging,_,Emerging,_,NNP,1,_,_,_,_,_,_,_,I-Manner
23,good,_,Good,_,NNP,1,_,_,_,_,_,good.a,Expertise,S-Degree
24,practices,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Skill
25,task,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Skill
26,force,_,Force,_,NNP,1,_,_,_,_,_,_,_,I-Skill
27,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Skill
1,cost-effectiveness,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Time
2,analysis,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,alongside,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,clinical,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,trials,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
8,good,_,Good,_,NNP,1,_,_,_,_,_,_,_,I-Time
9,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Time
10,practices,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
11,task,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
12,force,_,Force,_,NNP,1,_,_,_,_,_,_,_,I-Time
13,report,_,Report,_,NNP,1,_,_,_,_,_,report.n,Statement,S-Degree
14,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Addressee
1,asthma,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Name
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Name
3,chronic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
4,obstructive,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
5,pulmonary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
6,disease,_,Disease,_,NNP,1,_,_,_,_,_,disease.n,Medical_conditions,S-Degree
7,overlap,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Name
8,syndrome,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
9,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Name
10,doubled,_,UNK,_,VBD,1,_,_,_,_,_,_,_,I-Name
11,costs,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Name
12,compared,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
13,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Name
14,patients,_,UNK,_,NNPS,1,_,_,_,_,_,_,_,I-Name
15,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Name
16,asthma,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
17,alone,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Name
18,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Name
1,asthma,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Participants
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Participants
3,chronic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
4,obstructive,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
5,pulmonary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
6,disease,_,Disease,_,NNP,1,_,_,_,_,_,_,_,I-Participants
7,overlap,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
8,syndrome,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
9,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Participants
10,doubled,_,UNK,_,VBD,1,_,_,_,_,_,_,_,I-Participants
11,costs,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Participants
12,compared,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Participants
13,with,_,with,_,IN,1,_,_,_,_,_,with.prep,Accompaniment,O
14,patients,_,UNK,_,NNPS,1,_,_,_,_,_,_,_,B-Co-participant
15,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Co-participant
16,asthma,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Co-participant
