ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
20,(,_,(,_,(,2,_,_,_,_,_,_,_,O
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
22,),_,),_,),2,_,_,_,_,_,_,_,O
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,O
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,O
26,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,O
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,_,_,O
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,O
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
31,life,_,life,_,NN,2,_,_,_,_,_,_,_,O
32,(,_,(,_,(,2,_,_,_,_,_,_,_,O
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
34,),_,),_,),2,_,_,_,_,_,_,_,O
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,O
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,O
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,O
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,O
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,O
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,O
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,O
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,O
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,O
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,O
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Relatives
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Relatives
52,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Relatives
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Relatives
54,),_,),_,),2,_,_,_,_,_,_,_,I-Relatives
55,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Relatives
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,B-Time
2,:,_,:,_,:,2,_,_,_,_,_,_,_,I-Time
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,I-Time
4,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Time
5,capability,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Time
6,measure,_,measure,_,NN,2,_,_,_,_,_,_,_,I-Time
7,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Time
8,older,_,UNK,_,JJR,2,_,_,_,_,_,_,_,I-Time
9,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Time
10,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Time
11,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Time
12,),_,),_,),2,_,_,_,_,_,_,_,I-Time
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Time
14,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
15,adult,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Time
16,social,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Time
17,care,_,Care,_,NNP,2,_,_,_,_,_,care.v,Desiring,S-Degree
18,outcomes,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Purpose_of_event
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Purpose_of_event
20,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Manner
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
22,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Manner
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,I-Manner
26,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Manner
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Manner
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,_,_,I-Manner
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,I-Manner
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
31,life,_,life,_,NN,2,_,_,_,_,_,_,_,I-Manner
32,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
34,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,I-Manner
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Manner
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,I-Manner
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Manner
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,I-Manner
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,I-Manner
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,I-Manner
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Manner
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Manner
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Manner
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,I-Manner
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
52,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
54,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
55,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,B-Q_prop
2,:,_,:,_,:,2,_,_,_,_,_,_,_,I-Q_prop
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
4,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
5,capability,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
6,measure,_,measure,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
7,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
8,older,_,UNK,_,JJR,2,_,_,_,_,_,_,_,I-Q_prop
9,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
10,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
11,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
12,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
14,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
15,adult,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
16,social,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
17,care,_,Care,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
18,outcomes,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
20,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
22,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Q_prop
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,I-Q_prop
26,measures,_,measure,_,NNS,2,_,_,_,_,_,measure.n,Quantified_mass,S-Degree
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,_,_,O
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,O
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
31,life,_,life,_,NN,2,_,_,_,_,_,_,_,O
32,(,_,(,_,(,2,_,_,_,_,_,_,_,O
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
34,),_,),_,),2,_,_,_,_,_,_,_,O
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,O
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,O
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,O
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,O
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,O
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,O
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,O
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,O
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,O
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,B-Q_prop
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
52,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
54,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
55,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Q_prop
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
2,:,_,:,_,:,2,_,_,_,_,_,_,_,O
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,O
4,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
5,capability,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
6,measure,_,measure,_,NN,2,_,_,_,_,_,_,_,O
7,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
8,older,_,UNK,_,JJR,2,_,_,_,_,_,_,_,O
9,people,_,people,_,NNS,2,_,_,_,_,_,_,_,O
10,(,_,(,_,(,2,_,_,_,_,_,_,_,O
11,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
12,),_,),_,),2,_,_,_,_,_,_,_,O
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
14,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
15,adult,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
16,social,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
17,care,_,Care,_,NNP,2,_,_,_,_,_,_,_,O
18,outcomes,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
20,(,_,(,_,(,2,_,_,_,_,_,_,_,O
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,B-Degree
22,),_,),_,),2,_,_,_,_,_,_,_,I-Degree
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Degree
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,I-Degree
26,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Degree
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Degree
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,assess.v,Assessing,I-Degree
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,B-Feature
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Feature
31,life,_,life,_,NN,2,_,_,_,_,_,_,_,I-Feature
32,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Feature
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Feature
34,),_,),_,),2,_,_,_,_,_,_,_,I-Feature
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,I-Feature
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Feature
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,I-Feature
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Feature
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,I-Feature
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,I-Feature
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,I-Feature
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Feature
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Feature
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Feature
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Feature
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Feature
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Feature
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Feature
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,B-Degree
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
52,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Degree
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
54,),_,),_,),2,_,_,_,_,_,_,_,I-Degree
55,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,B-Age
2,:,_,:,_,:,2,_,_,_,_,_,_,_,I-Age
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,I-Age
4,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
5,capability,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
6,measure,_,measure,_,NN,2,_,_,_,_,_,_,_,I-Age
7,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Age
8,older,_,UNK,_,JJR,2,_,_,_,_,_,_,_,I-Age
9,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Age
11,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
12,),_,),_,),2,_,_,_,_,_,_,_,I-Age
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
14,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
15,adult,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
16,social,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
17,care,_,Care,_,NNP,2,_,_,_,_,_,_,_,I-Age
18,outcomes,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
20,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Age
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
22,),_,),_,),2,_,_,_,_,_,_,_,I-Age
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Age
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,I-Age
26,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Age
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Age
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,_,_,I-Age
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,I-Age
30,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
31,life,_,life,_,NN,2,_,_,_,_,_,_,_,B-Age
32,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Age
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
34,),_,),_,),2,_,_,_,_,_,_,_,I-Age
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,I-Age
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,I-Age
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Age
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,I-Age
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,I-Age
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,I-Age
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Age
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Age
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Age
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,I-Age
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
52,(,_,(,_,(,2,_,_,_,_,_,_,_,O
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
54,),_,),_,),2,_,_,_,_,_,_,_,O
55,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,B-Protagonist
2,:,_,:,_,:,2,_,_,_,_,_,_,_,I-Protagonist
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,I-Protagonist
4,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
5,capability,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
6,measure,_,measure,_,NN,2,_,_,_,_,_,_,_,I-Protagonist
7,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Protagonist
8,older,_,UNK,_,JJR,2,_,_,_,_,_,_,_,I-Protagonist
9,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Protagonist
10,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Protagonist
11,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
12,),_,),_,),2,_,_,_,_,_,_,_,I-Protagonist
13,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Protagonist
14,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Protagonist
15,adult,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
16,social,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
17,care,_,Care,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
18,outcomes,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
19,toolkit,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
20,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Protagonist
21,ascot,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
22,),_,),_,),2,_,_,_,_,_,_,_,I-Protagonist
23,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Protagonist
24,preference,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Protagonist
25,based,_,base,_,VBN,2,_,_,_,_,_,_,_,I-Protagonist
26,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Protagonist
27,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Protagonist
28,assessing,_,assess,_,VBG,2,_,_,_,_,_,_,_,I-Protagonist
29,quality,_,quality,_,NN,2,_,_,_,_,_,_,_,I-Protagonist
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Protagonist
31,life,_,life,_,NN,2,_,_,_,_,_,life.n,Dead_or_alive,S-Degree
32,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Figure
33,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Figure
34,),_,),_,),2,_,_,_,_,_,_,_,I-Figure
35,from,_,from,_,IN,2,_,_,_,_,_,_,_,I-Figure
36,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Figure
37,broader,_,broader,_,JJR,2,_,_,_,_,_,_,_,I-Figure
38,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Figure
39,than,_,than,_,IN,2,_,_,_,_,_,_,_,I-Figure
40,do,_,do,_,VBP,2,_,_,_,_,_,_,_,I-Figure
41,traditional,_,traditional,_,JJ,2,_,_,_,_,_,_,_,I-Figure
42,health-related,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Figure
43,qol,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Figure
44,measures,_,measure,_,NNS,2,_,_,_,_,_,_,_,I-Figure
45,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Figure
46,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Figure
47,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Figure
48,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Figure
49,five,_,five,_,CD,2,_,_,_,_,_,_,_,I-Figure
50,dimensional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Figure
51,questionnaire,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Figure
52,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Protagonist
53,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Protagonist
54,),_,),_,),2,_,_,_,_,_,_,_,I-Protagonist
55,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Protagonist
1,background,_,UNK,_,NN,2,_,_,_,_,_,_,_,B-Support
2,:,_,:,_,:,2,_,_,_,_,_,_,_,I-Support
3,the,_,The,_,DT,2,_,_,_,_,_,_,_,I-Support
