ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Value
19,fluorescent,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Value
20,probes,_,probe,_,NNS,2,_,_,_,_,_,_,_,I-Value
21,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Value
22,sensors,_,sensor,_,NNS,2,_,_,_,_,_,_,_,I-Value
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Value
24,so,_,so,_,RB,2,_,_,_,_,_,_,_,I-Value
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Value
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Value
1,light-emitting,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Incident
2,materials,_,material,_,NNS,2,_,_,_,_,_,_,_,I-Incident
3,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Incident
4,especially,_,especially,_,RB,2,_,_,_,_,_,_,_,I-Incident
5,those,_,those,_,DT,2,_,_,_,_,_,_,_,I-Incident
6,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Incident
7,tunable,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Incident
8,wavelengths,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Incident
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Incident
10,attract,_,attract,_,NN,2,_,_,_,_,_,_,_,I-Incident
11,considerable,_,considerable,_,JJ,2,_,_,_,_,_,_,_,I-Incident
12,attention,_,attention,_,NN,2,_,_,_,_,_,_,_,I-Incident
13,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Incident
14,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,I-Incident
15,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Incident
16,optoelectronic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Incident
17,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Incident
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Incident
19,fluorescent,_,UNK,_,JJ,2,_,_,_,_,_,_,_,S-Suspect
20,probes,_,probe,_,NNS,2,_,_,_,_,_,probe.n,Criminal_investigation,O
21,",",_,",",_,",",2,_,_,_,_,_,_,_,B-Incident
22,sensors,_,sensor,_,NNS,2,_,_,_,_,_,_,_,I-Incident
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Incident
24,so,_,so,_,RB,2,_,_,_,_,_,_,_,I-Incident
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Incident
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Incident
1,light-emitting,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
2,materials,_,material,_,NNS,2,_,_,_,_,_,_,_,O
3,",",_,",",_,",",2,_,_,_,_,_,_,_,O
4,especially,_,especially,_,RB,2,_,_,_,_,_,_,_,O
5,those,_,those,_,DT,2,_,_,_,_,_,_,_,O
6,with,_,with,_,IN,2,_,_,_,_,_,_,_,O
7,tunable,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
8,wavelengths,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
9,",",_,",",_,",",2,_,_,_,_,_,_,_,O
10,attract,_,attract,_,NN,2,_,_,_,_,_,_,_,O
11,considerable,_,considerable,_,JJ,2,_,_,_,_,_,_,_,O
12,attention,_,attention,_,NN,2,_,_,_,_,_,_,_,O
13,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
14,applications,_,application,_,NNS,2,_,_,_,_,_,_,_,O
15,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
16,optoelectronic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
17,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,O
18,",",_,",",_,",",2,_,_,_,_,_,_,_,O
19,fluorescent,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
20,probes,_,probe,_,NNS,2,_,_,_,_,_,_,_,O
21,",",_,",",_,",",2,_,_,_,_,_,_,_,O
22,sensors,_,sensor,_,NNS,2,_,_,_,_,_,_,_,O
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
24,so,_,so,_,RB,2,_,_,_,_,_,so.adv,Degree,O
25,on,_,on,_,IN,2,_,_,_,_,_,_,_,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,many,_,Many,_,JJ,3,_,_,_,_,_,many.a,Quantified_mass,S-Degree
2,species,_,specie,_,NNS,3,_,_,_,_,_,_,_,B-Q_prop
3,evaluated,_,UNK,_,VBD,3,_,_,_,_,_,_,_,I-Q_prop
4,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
5,these,_,these,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
6,purposes,_,purpose,_,NNS,3,_,_,_,_,_,_,_,I-Q_prop
7,either,_,either,_,CC,3,_,_,_,_,_,_,_,I-Q_prop
8,emit,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
9,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
10,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
11,dilute,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Q_prop
12,solution,_,solution,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
13,or,_,or,_,CC,3,_,_,_,_,_,_,_,I-Q_prop
14,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
15,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
16,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Q_prop
17,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
19,former,_,former,_,JJ,3,_,_,_,_,_,_,_,I-Q_prop
20,often,_,often,_,RB,3,_,_,_,_,_,_,_,I-Q_prop
21,unk,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
22,at,_,at,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
23,high,_,high,_,JJ,3,_,_,_,_,_,_,_,I-Q_prop
24,concentrations,_,concentration,_,NNS,3,_,_,_,_,_,_,_,I-Q_prop
25,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Q_prop
26,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Q_prop
27,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
28,latter,_,latter,_,JJ,3,_,_,_,_,_,_,_,I-Q_prop
29,falling,_,fall,_,VBG,3,_,_,_,_,_,_,_,I-Q_prop
30,dark,_,dark,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Q_prop
32,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
33,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Q_prop
34,disrupted,_,disrupt,_,VBN,3,_,_,_,_,_,_,_,I-Q_prop
35,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Q_prop
1,many,_,Many,_,JJ,3,_,_,_,_,_,_,_,B-Salient_entity
2,species,_,specie,_,NNS,3,_,_,_,_,_,_,_,I-Salient_entity
3,evaluated,_,UNK,_,VBD,3,_,_,_,_,_,_,_,I-Salient_entity
4,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Salient_entity
5,these,_,these,_,DT,3,_,_,_,_,_,_,_,I-Salient_entity
6,purposes,_,purpose,_,NNS,3,_,_,_,_,_,_,_,I-Salient_entity
7,either,_,either,_,CC,3,_,_,_,_,_,_,_,I-Salient_entity
8,emit,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Salient_entity
9,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Salient_entity
10,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Salient_entity
11,dilute,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Salient_entity
12,solution,_,solution,_,NN,3,_,_,_,_,_,_,_,I-Salient_entity
13,or,_,or,_,CC,3,_,_,_,_,_,_,_,I-Salient_entity
14,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Salient_entity
15,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Salient_entity
16,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Salient_entity
17,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Salient_entity
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Salient_entity
19,former,_,former,_,JJ,3,_,_,_,_,_,_,_,I-Salient_entity
20,often,_,often,_,RB,3,_,_,_,_,_,often.adv,Frequency,S-Degree
21,unk,_,UNK,_,NN,3,_,_,_,_,_,_,_,S-Time_span
22,at,_,at,_,IN,3,_,_,_,_,_,_,_,B-Degree
23,high,_,high,_,JJ,3,_,_,_,_,_,_,_,I-Degree
24,concentrations,_,concentration,_,NNS,3,_,_,_,_,_,_,_,I-Degree
25,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Degree
26,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Degree
27,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Degree
28,latter,_,latter,_,JJ,3,_,_,_,_,_,_,_,I-Degree
29,falling,_,fall,_,VBG,3,_,_,_,_,_,_,_,I-Degree
30,dark,_,dark,_,NN,3,_,_,_,_,_,_,_,I-Degree
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Degree
32,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Degree
33,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Degree
34,disrupted,_,disrupt,_,VBN,3,_,_,_,_,_,_,_,I-Degree
35,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Degree
1,many,_,Many,_,JJ,3,_,_,_,_,_,_,_,B-Entity
2,species,_,specie,_,NNS,3,_,_,_,_,_,_,_,I-Entity
3,evaluated,_,UNK,_,VBD,3,_,_,_,_,_,_,_,I-Entity
4,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Entity
5,these,_,these,_,DT,3,_,_,_,_,_,_,_,I-Entity
6,purposes,_,purpose,_,NNS,3,_,_,_,_,_,_,_,I-Entity
7,either,_,either,_,CC,3,_,_,_,_,_,_,_,I-Entity
8,emit,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Entity
9,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Entity
10,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Entity
11,dilute,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Entity
12,solution,_,solution,_,NN,3,_,_,_,_,_,_,_,I-Entity
13,or,_,or,_,CC,3,_,_,_,_,_,_,_,I-Entity
14,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Entity
15,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Entity
16,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Entity
17,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Entity
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Entity
19,former,_,former,_,JJ,3,_,_,_,_,_,_,_,I-Entity
20,often,_,often,_,RB,3,_,_,_,_,_,_,_,I-Entity
21,unk,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
22,at,_,at,_,IN,3,_,_,_,_,_,_,_,O
23,high,_,high,_,JJ,3,_,_,_,_,_,high.a,Extreme_value,S-Degree
24,concentrations,_,concentration,_,NNS,3,_,_,_,_,_,_,_,B-Value
25,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Value
26,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Value
27,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Value
28,latter,_,latter,_,JJ,3,_,_,_,_,_,_,_,I-Value
29,falling,_,fall,_,VBG,3,_,_,_,_,_,_,_,I-Value
30,dark,_,dark,_,NN,3,_,_,_,_,_,_,_,I-Value
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,I-Value
32,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Value
33,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Value
34,disrupted,_,disrupt,_,VBN,3,_,_,_,_,_,_,_,I-Value
35,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Value
1,many,_,Many,_,JJ,3,_,_,_,_,_,_,_,B-Behavior
2,species,_,specie,_,NNS,3,_,_,_,_,_,_,_,I-Behavior
3,evaluated,_,UNK,_,VBD,3,_,_,_,_,_,_,_,I-Behavior
4,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Behavior
5,these,_,these,_,DT,3,_,_,_,_,_,_,_,I-Behavior
6,purposes,_,purpose,_,NNS,3,_,_,_,_,_,_,_,I-Behavior
7,either,_,either,_,CC,3,_,_,_,_,_,_,_,I-Behavior
8,emit,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Behavior
9,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Behavior
10,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Behavior
11,dilute,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Behavior
12,solution,_,solution,_,NN,3,_,_,_,_,_,_,_,I-Behavior
13,or,_,or,_,CC,3,_,_,_,_,_,_,_,I-Behavior
14,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Behavior
15,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Behavior
16,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Behavior
17,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Behavior
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Behavior
19,former,_,former,_,JJ,3,_,_,_,_,_,_,_,I-Behavior
20,often,_,often,_,RB,3,_,_,_,_,_,_,_,I-Behavior
21,unk,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Behavior
22,at,_,at,_,IN,3,_,_,_,_,_,_,_,I-Behavior
23,high,_,high,_,JJ,3,_,_,_,_,_,_,_,I-Behavior
24,concentrations,_,concentration,_,NNS,3,_,_,_,_,_,_,_,I-Behavior
25,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Behavior
26,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Behavior
27,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Behavior
28,latter,_,latter,_,JJ,3,_,_,_,_,_,_,_,I-Behavior
29,falling,_,fall,_,VBG,3,_,_,_,_,_,_,_,I-Behavior
30,dark,_,dark,_,NN,3,_,_,_,_,_,dark.a,Morality_evaluation,S-Degree
31,when,_,when,_,WRB,3,_,_,_,_,_,_,_,O
32,aggregation,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
33,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,O
34,disrupted,_,disrupt,_,VBN,3,_,_,_,_,_,_,_,O
35,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,here,_,Here,_,RB,4,_,_,_,_,_,here.adv,Locative_relation,O
2,we,_,we,_,PRP,4,_,_,_,_,_,_,_,S-Figures
3,preserve,_,preserve,_,VBP,4,_,_,_,_,_,_,_,B-Time
4,emissive,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Time
5,behaviour,_,UNK,_,NN,4,_,_,_,_,_,_,_,B-Figure
6,at,_,at,_,IN,4,_,_,_,_,_,_,_,I-Figure
7,both,_,both,_,DT,4,_,_,_,_,_,_,_,I-Figure
8,unk,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Figure
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Figure
10,unk,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Figure
11,regimes,_,regime,_,NNS,4,_,_,_,_,_,_,_,I-Figure
12,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Figure
13,two,_,two,_,CD,4,_,_,_,_,_,_,_,I-Figure
14,discrete,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Figure
15,supramolecular,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Figure
16,coordination,_,coordination,_,NN,4,_,_,_,_,_,_,_,I-Figure
17,complexes,_,complex,_,NNS,4,_,_,_,_,_,_,_,I-Figure
18,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Figure
19,sccs,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Figure
20,),_,),_,),4,_,_,_,_,_,_,_,I-Figure
21,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Figure
1,here,_,Here,_,RB,4,_,_,_,_,_,_,_,B-Unit
2,we,_,we,_,PRP,4,_,_,_,_,_,_,_,I-Unit
3,preserve,_,preserve,_,VBP,4,_,_,_,_,_,_,_,I-Unit
4,emissive,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Unit
5,behaviour,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Unit
6,at,_,at,_,IN,4,_,_,_,_,_,_,_,I-Unit
7,both,_,both,_,DT,4,_,_,_,_,_,_,_,I-Unit
8,unk,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Unit
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Unit
10,unk,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Unit
11,regimes,_,regime,_,NNS,4,_,_,_,_,_,_,_,I-Unit
12,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Unit
13,two,_,two,_,CD,4,_,_,_,_,_,two.num,Cardinal_numbers,O
14,discrete,_,UNK,_,JJ,4,_,_,_,_,_,_,_,B-Unit
15,supramolecular,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Unit
16,coordination,_,coordination,_,NN,4,_,_,_,_,_,_,_,I-Unit
17,complexes,_,complex,_,NNS,4,_,_,_,_,_,_,_,I-Unit
18,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Unit
19,sccs,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Unit
20,),_,),_,),4,_,_,_,_,_,_,_,I-Unit
21,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Unit
1,here,_,Here,_,RB,4,_,_,_,_,_,_,_,B-Dimension
2,we,_,we,_,PRP,4,_,_,_,_,_,_,_,I-Dimension
3,preserve,_,preserve,_,VBP,4,_,_,_,_,_,_,_,I-Dimension
4,emissive,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Dimension
5,behaviour,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Dimension
6,at,_,at,_,IN,4,_,_,_,_,_,_,_,I-Dimension
7,both,_,both,_,DT,4,_,_,_,_,_,_,_,I-Dimension
8,unk,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Dimension
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Dimension
10,unk,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Dimension
11,regimes,_,regime,_,NNS,4,_,_,_,_,_,_,_,I-Dimension
12,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Dimension
13,two,_,two,_,CD,4,_,_,_,_,_,_,_,I-Dimension
14,discrete,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Dimension
15,supramolecular,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Dimension
16,coordination,_,coordination,_,NN,4,_,_,_,_,_,_,_,I-Dimension
17,complexes,_,complex,_,NNS,4,_,_,_,_,_,complex.n,System_complexity,B-Degree
18,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Degree
19,sccs,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Degree
20,),_,),_,),4,_,_,_,_,_,_,_,I-Degree
21,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Degree
1,these,_,These,_,DT,5,_,_,_,_,_,_,_,B-Time
2,tetragonal,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Time
3,prismatic,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Time
4,sccs,_,UNK,_,NNP,5,_,_,_,_,_,_,_,I-Time
5,are,_,be,_,VBP,5,_,_,_,_,_,_,_,I-Time
6,self-assembled,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Time
7,on,_,on,_,IN,5,_,_,_,_,_,_,_,I-Time
8,mixing,_,mix,_,VBG,5,_,_,_,_,_,mix.v,Cause_to_amalgamate,S-Degree
9,a,_,a,_,DT,5,_,_,_,_,_,_,_,S-Agent
10,metal,_,metal,_,NN,5,_,_,_,_,_,_,_,B-Manner
11,acceptor,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
12,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Manner
13,pt,_,UNK,_,NNP,5,_,_,_,_,_,_,_,I-Manner
14,(,_,(,_,(,5,_,_,_,_,_,_,_,I-Manner
15,unk,_,UNK,_,NNP,5,_,_,_,_,_,_,_,I-Manner
16,),_,),_,),5,_,_,_,_,_,_,_,I-Manner
17,(,_,(,_,(,5,_,_,_,_,_,_,_,I-Manner
18,2,_,2,_,CD,5,_,_,_,_,_,_,_,I-Manner
19,),_,),_,),5,_,_,_,_,_,_,_,I-Manner
20,(,_,(,_,(,5,_,_,_,_,_,_,_,I-Manner
21,unk,_,UNK,_,NNP,5,_,_,_,_,_,_,_,I-Manner
22,),_,),_,),5,_,_,_,_,_,_,_,I-Manner
23,(,_,(,_,(,5,_,_,_,_,_,_,_,I-Manner
24,2,_,2,_,CD,5,_,_,_,_,_,_,_,I-Manner
25,),_,),_,),5,_,_,_,_,_,_,_,I-Manner
26,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Manner
27,with,_,with,_,IN,5,_,_,_,_,_,_,_,I-Manner
28,two,_,two,_,CD,5,_,_,_,_,_,_,_,I-Manner
29,organic,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Manner
30,donors,_,donor,_,NNS,5,_,_,_,_,_,_,_,I-Manner
31,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Manner
32,a,_,a,_,DT,5,_,_,_,_,_,_,_,I-Manner
33,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Manner
34,unk,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
35,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Manner
36,one,_,one,_,CD,5,_,_,_,_,_,_,_,I-Manner
37,of,_,of,_,IN,5,_,_,_,_,_,_,_,I-Manner
38,two,_,two,_,CD,5,_,_,_,_,_,_,_,I-Manner
39,benzene,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
40,dicarboxylate,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Manner
