ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
14,look,_,Look,_,VB,1,_,_,_,_,_,look.v,Facial_expression,S-Degree
15,out,_,Out,_,RP,1,_,_,_,_,_,_,_,S-Manner
16,for,_,For,_,IN,1,_,_,_,_,_,_,_,B-Degree
17,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,evolution,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Time
2,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
3,marketing,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,as,_,a,_,IN,1,_,_,_,_,_,_,_,I-Time
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Time
6,discipline,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
8,what,_,What,_,WP,1,_,_,_,_,_,_,_,I-Time
9,has,_,Has,_,NNP,1,_,_,_,_,_,_,_,I-Time
10,happened,_,UNK,_,VBN,1,_,_,_,_,_,_,_,I-Time
11,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Time
12,what,_,What,_,WP,1,_,_,_,_,_,_,_,I-Time
13,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Time
14,look,_,Look,_,VB,1,_,_,_,_,_,_,_,I-Time
15,out,_,Out,_,RP,1,_,_,_,_,_,_,_,I-Time
16,for,_,For,_,IN,1,_,_,_,_,_,for.prep,Taking_sides,S-Degree
17,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Cognizer
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,B-Age
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
4,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Age
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
6,),_,),_,),2,_,_,_,_,_,_,_,I-Age
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Age
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,B-Degree
11,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,I-Degree
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,I-Degree
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
14,that,_,that,_,WDT,2,_,_,_,_,_,_,_,B-Age
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,_,_,I-Age
16,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Age
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,I-Age
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,I-Age
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,I-Age
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,_,_,I-Age
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,I-Age
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,I-Age
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,I-Age
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,O
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
4,(,_,(,_,(,2,_,_,_,_,_,_,_,O
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
6,),_,),_,),2,_,_,_,_,_,_,_,O
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,O
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,O
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
14,that,_,that,_,WDT,2,_,_,_,_,_,that.adv,Degree,O
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,_,_,O
16,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,O
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
18,",",_,",",_,",",2,_,_,_,_,_,_,_,O
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,O
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,O
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,O
24,",",_,",",_,",",2,_,_,_,_,_,_,_,O
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,_,_,O
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,O
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,O
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,O
33,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,B-Topic
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Topic
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Topic
4,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Topic
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Topic
6,),_,),_,),2,_,_,_,_,_,_,_,I-Topic
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Topic
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Topic
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Topic
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,I-Topic
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Topic
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,I-Topic
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Topic
14,that,_,that,_,WDT,2,_,_,_,_,_,_,_,I-Topic
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,reflect.v,Cogitation,S-Degree
16,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,S-Depictive
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,B-Manner
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,I-Manner
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,I-Manner
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,_,_,I-Manner
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,I-Manner
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,I-Manner
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,I-Manner
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,O
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
4,(,_,(,_,(,2,_,_,_,_,_,_,_,O
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
6,),_,),_,),2,_,_,_,_,_,_,_,O
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,O
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,O
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
14,that,_,that,_,WDT,2,_,_,_,_,_,_,_,B-Domain
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,_,_,I-Domain
16,economic,_,economic,_,JJ,2,_,_,_,_,_,economic.a,Economy,O
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
18,",",_,",",_,",",2,_,_,_,_,_,_,_,O
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,O
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,O
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,O
24,",",_,",",_,",",2,_,_,_,_,_,_,_,O
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,_,_,O
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,O
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,O
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,O
33,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,B-Degree
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
4,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Degree
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
6,),_,),_,),2,_,_,_,_,_,_,_,I-Degree
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Degree
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,I-Degree
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,I-Degree
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
14,that,_,that,_,WDT,2,_,_,_,_,_,_,_,I-Degree
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,_,_,I-Degree
16,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Degree
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,I-Degree
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,I-Degree
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,I-Degree
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,S-Time
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,emergence.n,Path_shape,S-Degree
28,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Source
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,I-Source
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,I-Source
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Source
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,I-Source
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Source
1,journal,_,Journal,_,NNP,2,_,_,_,_,_,_,_,B-Age
2,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
3,marketing,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
4,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Age
5,jm,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
6,),_,),_,),2,_,_,_,_,_,_,_,I-Age
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Age
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
10,midst,_,midst,_,NN,2,_,_,_,_,_,_,_,I-Age
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
12,exciting,_,excite,_,VBG,2,_,_,_,_,_,_,_,I-Age
13,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
14,that,_,that,_,WDT,2,_,_,_,_,_,_,_,I-Age
15,reflect,_,reflect,_,VBP,2,_,_,_,_,_,_,_,I-Age
16,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Age
17,vacillations,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
18,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
19,quick,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
20,changes,_,change,_,NNS,2,_,_,_,_,_,_,_,I-Age
21,in,_,in,_,IN,2,_,_,_,_,_,_,_,B-Degree
22,business,_,business,_,NN,2,_,_,_,_,_,_,_,I-Degree
23,environments,_,environment,_,NNS,2,_,_,_,_,_,_,_,I-Degree
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
25,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
26,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
27,emergence,_,emergence,_,NN,2,_,_,_,_,_,_,_,I-Degree
28,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,I-Degree
29,new,_,new,_,JJ,2,_,_,_,_,_,_,_,I-Degree
30,industries,_,industry,_,NNS,2,_,_,_,_,_,_,_,I-Degree
31,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
32,markets,_,market,_,NNS,2,_,_,_,_,_,_,_,I-Degree
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,to,_,To,_,TO,3,_,_,_,_,_,to.prep,Goal,O
2,stay,_,stay,_,VB,3,_,_,_,_,_,_,_,B-Time
3,current,_,current,_,JJ,3,_,_,_,_,_,_,_,I-Time
4,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Time
5,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Time
6,responsive,_,UNK,_,VB,3,_,_,_,_,_,_,_,I-Time
7,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Time
8,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Time
9,changes,_,change,_,NNS,3,_,_,_,_,_,_,_,I-Time
10,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Time
11,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Time
12,business,_,business,_,NN,3,_,_,_,_,_,_,_,I-Time
13,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Time
14,top,_,top,_,JJ,3,_,_,_,_,_,_,_,I-Time
15,priority,_,priority,_,NN,3,_,_,_,_,_,_,_,I-Time
16,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Time
17,jm,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Time
18,through,_,through,_,IN,3,_,_,_,_,_,_,_,I-Time
19,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Time
20,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Time
21,research,_,research,_,NN,3,_,_,_,_,_,_,_,I-Time
22,directions,_,direction,_,NNS,3,_,_,_,_,_,_,_,B-Trajector
23,must,_,must,_,MD,3,_,_,_,_,_,_,_,I-Trajector
24,be,_,be,_,VB,3,_,_,_,_,_,_,_,I-Trajector
25,precise,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Trajector
26,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Trajector
27,rigorous,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Trajector
28,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Trajector
29,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Trajector
30,relevant,_,relevant,_,NN,3,_,_,_,_,_,_,_,I-Trajector
31,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Trajector
1,to,_,To,_,TO,3,_,_,_,_,_,_,_,S-Time
2,stay,_,stay,_,VB,3,_,_,_,_,_,stay.v,State_continue,O
3,current,_,current,_,JJ,3,_,_,_,_,_,_,_,B-State
4,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-State
5,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-State
6,responsive,_,UNK,_,VB,3,_,_,_,_,_,_,_,I-State
7,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-State
8,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-State
9,changes,_,change,_,NNS,3,_,_,_,_,_,_,_,I-State
10,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-State
11,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-State
12,business,_,business,_,NN,3,_,_,_,_,_,_,_,O
13,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
14,top,_,top,_,JJ,3,_,_,_,_,_,_,_,O
15,priority,_,priority,_,NN,3,_,_,_,_,_,_,_,O
16,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
17,jm,_,UNK,_,NNP,3,_,_,_,_,_,_,_,O
18,through,_,through,_,IN,3,_,_,_,_,_,_,_,O
19,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
20,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
21,research,_,research,_,NN,3,_,_,_,_,_,_,_,O
22,directions,_,direction,_,NNS,3,_,_,_,_,_,_,_,O
23,must,_,must,_,MD,3,_,_,_,_,_,_,_,O
24,be,_,be,_,VB,3,_,_,_,_,_,_,_,O
25,precise,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
26,",",_,",",_,",",3,_,_,_,_,_,_,_,O
27,rigorous,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
28,",",_,",",_,",",3,_,_,_,_,_,_,_,O
29,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
30,relevant,_,relevant,_,NN,3,_,_,_,_,_,_,_,O
31,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,to,_,To,_,TO,3,_,_,_,_,_,_,_,B-Landmark_event
2,stay,_,stay,_,VB,3,_,_,_,_,_,_,_,I-Landmark_event
3,current,_,current,_,JJ,3,_,_,_,_,_,current.a,Temporal_collocation,O
4,with,_,with,_,IN,3,_,_,_,_,_,_,_,B-Trajector_entity
5,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Trajector_entity
6,responsive,_,UNK,_,VB,3,_,_,_,_,_,_,_,I-Trajector_entity
7,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Trajector_entity
8,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Trajector_entity
9,changes,_,change,_,NNS,3,_,_,_,_,_,_,_,I-Trajector_entity
10,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Trajector_entity
11,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Trajector_entity
12,business,_,business,_,NN,3,_,_,_,_,_,_,_,I-Trajector_entity
13,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Trajector_entity
14,top,_,top,_,JJ,3,_,_,_,_,_,_,_,I-Trajector_entity
15,priority,_,priority,_,NN,3,_,_,_,_,_,_,_,I-Trajector_entity
16,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Trajector_entity
17,jm,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Trajector_entity
18,through,_,through,_,IN,3,_,_,_,_,_,_,_,I-Trajector_entity
19,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Trajector_entity
20,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Trajector_entity
21,research,_,research,_,NN,3,_,_,_,_,_,_,_,I-Trajector_entity
22,directions,_,direction,_,NNS,3,_,_,_,_,_,_,_,I-Trajector_entity
23,must,_,must,_,MD,3,_,_,_,_,_,_,_,I-Trajector_entity
24,be,_,be,_,VB,3,_,_,_,_,_,_,_,B-Landmark_event
25,precise,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Landmark_event
26,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Landmark_event
27,rigorous,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Landmark_event
28,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Landmark_event
29,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Landmark_event
30,relevant,_,relevant,_,NN,3,_,_,_,_,_,_,_,I-Landmark_event
31,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Landmark_event
1,to,_,To,_,TO,3,_,_,_,_,_,_,_,B-Time
2,stay,_,stay,_,VB,3,_,_,_,_,_,_,_,I-Time
3,current,_,current,_,JJ,3,_,_,_,_,_,_,_,I-Time
4,with,_,with,_,IN,3,_,_,_,_,_,_,_,I-Time
5,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Time
6,responsive,_,UNK,_,VB,3,_,_,_,_,_,_,_,I-Time
7,to,_,to,_,TO,3,_,_,_,_,_,to.prep,Goal,I-Time
8,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Time
9,changes,_,change,_,NNS,3,_,_,_,_,_,_,_,I-Time
10,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Time
11,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Time
12,business,_,business,_,NN,3,_,_,_,_,_,_,_,O
13,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
14,top,_,top,_,JJ,3,_,_,_,_,_,_,_,O
15,priority,_,priority,_,NN,3,_,_,_,_,_,_,_,O
16,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
17,jm,_,UNK,_,NNP,3,_,_,_,_,_,_,_,O
18,through,_,through,_,IN,3,_,_,_,_,_,_,_,O
19,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
20,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
21,research,_,research,_,NN,3,_,_,_,_,_,_,_,O
22,directions,_,direction,_,NNS,3,_,_,_,_,_,_,_,O
23,must,_,must,_,MD,3,_,_,_,_,_,_,_,O
24,be,_,be,_,VB,3,_,_,_,_,_,_,_,O
25,precise,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
26,",",_,",",_,",",3,_,_,_,_,_,_,_,O
27,rigorous,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
28,",",_,",",_,",",3,_,_,_,_,_,_,_,O
29,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
30,relevant,_,relevant,_,NN,3,_,_,_,_,_,_,_,O
31,.,_,.,_,.,3,_,_,_,_,_,_,_,O
