ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
7,stuttering,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Time
8,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Time
9,but,_,but,_,CC,3,_,_,_,_,_,_,_,I-Time
10,their,_,their,_,PRP$,3,_,_,_,_,_,_,_,I-Time
11,functional,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Time
12,significance,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Time
13,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Time
14,unclear,_,unclear,_,JJ,3,_,_,_,_,_,unclear.a,Obviousness,S-Degree
15,.,_,.,_,.,3,_,_,_,_,_,_,_,S-Evidence
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Entity_1
2,analyzed,_,UNK,_,VBD,4,_,_,_,_,_,_,_,I-Entity_1
3,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Entity_1
4,relation,_,relation,_,NN,4,_,_,_,_,_,relation.n,Relation,O
5,between,_,between,_,IN,4,_,_,_,_,_,_,_,B-Entity_1
6,white,_,white,_,JJ,4,_,_,_,_,_,_,_,I-Entity_1
7,matter,_,matter,_,NN,4,_,_,_,_,_,_,_,I-Entity_1
8,properties,_,property,_,NNS,4,_,_,_,_,_,_,_,I-Entity_1
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Entity_1
10,speech,_,speech,_,NN,4,_,_,_,_,_,_,_,I-Entity_1
11,fluency,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Entity_1
12,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Entity_1
13,adults,_,adult,_,NNS,4,_,_,_,_,_,_,_,I-Entity_1
14,who,_,who,_,WP,4,_,_,_,_,_,_,_,I-Entity_1
15,stutter,_,UNK,_,VBP,4,_,_,_,_,_,_,_,I-Entity_1
16,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Entity_1
17,aws,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Entity_1
18,),_,),_,),4,_,_,_,_,_,_,_,I-Entity_1
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Entity_1
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Degree
2,analyzed,_,UNK,_,VBD,4,_,_,_,_,_,_,_,I-Degree
3,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Degree
4,relation,_,relation,_,NN,4,_,_,_,_,_,_,_,I-Degree
5,between,_,between,_,IN,4,_,_,_,_,_,_,_,I-Degree
6,white,_,white,_,JJ,4,_,_,_,_,_,white.a,Color,I-Degree
7,matter,_,matter,_,NN,4,_,_,_,_,_,_,_,B-Type
8,properties,_,property,_,NNS,4,_,_,_,_,_,_,_,I-Type
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,B-Degree
10,speech,_,speech,_,NN,4,_,_,_,_,_,_,_,I-Degree
11,fluency,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Degree
12,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Degree
13,adults,_,adult,_,NNS,4,_,_,_,_,_,_,_,I-Degree
14,who,_,who,_,WP,4,_,_,_,_,_,_,_,I-Degree
15,stutter,_,UNK,_,VBP,4,_,_,_,_,_,_,_,I-Degree
16,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Degree
17,aws,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Degree
18,),_,),_,),4,_,_,_,_,_,_,_,I-Degree
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Degree
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,O
2,analyzed,_,UNK,_,VBD,4,_,_,_,_,_,_,_,O
3,the,_,the,_,DT,4,_,_,_,_,_,_,_,O
4,relation,_,relation,_,NN,4,_,_,_,_,_,_,_,O
5,between,_,between,_,IN,4,_,_,_,_,_,_,_,O
6,white,_,white,_,JJ,4,_,_,_,_,_,_,_,O
7,matter,_,matter,_,NN,4,_,_,_,_,_,_,_,O
8,properties,_,property,_,NNS,4,_,_,_,_,_,property.n,Possession,O
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,O
10,speech,_,speech,_,NN,4,_,_,_,_,_,_,_,O
11,fluency,_,UNK,_,NN,4,_,_,_,_,_,_,_,O
12,in,_,in,_,IN,4,_,_,_,_,_,_,_,O
13,adults,_,adult,_,NNS,4,_,_,_,_,_,_,_,O
14,who,_,who,_,WP,4,_,_,_,_,_,_,_,O
15,stutter,_,UNK,_,VBP,4,_,_,_,_,_,_,_,O
16,(,_,(,_,(,4,_,_,_,_,_,_,_,O
17,aws,_,UNK,_,NNP,4,_,_,_,_,_,_,_,O
18,),_,),_,),4,_,_,_,_,_,_,_,O
19,.,_,.,_,.,4,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Topic
2,analyzed,_,UNK,_,VBD,4,_,_,_,_,_,_,_,I-Topic
3,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Topic
4,relation,_,relation,_,NN,4,_,_,_,_,_,_,_,I-Topic
5,between,_,between,_,IN,4,_,_,_,_,_,_,_,I-Topic
6,white,_,white,_,JJ,4,_,_,_,_,_,_,_,I-Topic
7,matter,_,matter,_,NN,4,_,_,_,_,_,_,_,I-Topic
8,properties,_,property,_,NNS,4,_,_,_,_,_,_,_,I-Topic
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Topic
10,speech,_,speech,_,NN,4,_,_,_,_,_,speech.n,Communication,O
11,fluency,_,UNK,_,NN,4,_,_,_,_,_,_,_,B-Communicator
12,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Communicator
13,adults,_,adult,_,NNS,4,_,_,_,_,_,_,_,B-Addressee
14,who,_,who,_,WP,4,_,_,_,_,_,_,_,I-Addressee
15,stutter,_,UNK,_,VBP,4,_,_,_,_,_,_,_,I-Addressee
16,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Addressee
17,aws,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Addressee
18,),_,),_,),4,_,_,_,_,_,_,_,I-Addressee
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Addressee
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Age
2,analyzed,_,UNK,_,VBD,4,_,_,_,_,_,_,_,I-Age
3,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
4,relation,_,relation,_,NN,4,_,_,_,_,_,_,_,I-Age
5,between,_,between,_,IN,4,_,_,_,_,_,_,_,I-Age
6,white,_,white,_,JJ,4,_,_,_,_,_,_,_,I-Age
7,matter,_,matter,_,NN,4,_,_,_,_,_,_,_,I-Age
8,properties,_,property,_,NNS,4,_,_,_,_,_,_,_,I-Age
9,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Age
10,speech,_,speech,_,NN,4,_,_,_,_,_,_,_,I-Age
11,fluency,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
12,in,_,in,_,IN,4,_,_,_,_,_,_,_,I-Age
13,adults,_,adult,_,NNS,4,_,_,_,_,_,adult.n,People_by_age,B-Persistent_characteristic
14,who,_,who,_,WP,4,_,_,_,_,_,_,_,I-Persistent_characteristic
15,stutter,_,UNK,_,VBP,4,_,_,_,_,_,_,_,I-Persistent_characteristic
16,(,_,(,_,(,4,_,_,_,_,_,_,_,I-Persistent_characteristic
17,aws,_,UNK,_,NNP,4,_,_,_,_,_,_,_,I-Persistent_characteristic
18,),_,),_,),4,_,_,_,_,_,_,_,I-Persistent_characteristic
19,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Persistent_characteristic
1,we,_,We,_,PRP,5,_,_,_,_,_,_,_,O
2,used,_,use,_,VBD,5,_,_,_,_,_,_,_,O
3,diffusion,_,UNK,_,NN,5,_,_,_,_,_,_,_,O
4,tensor,_,UNK,_,NN,5,_,_,_,_,_,_,_,O
5,imaging,_,image,_,VBG,5,_,_,_,_,_,_,_,O
6,with,_,with,_,IN,5,_,_,_,_,_,_,_,O
7,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,O
8,spatial,_,UNK,_,JJ,5,_,_,_,_,_,_,_,O
9,statistics,_,statistic,_,NNS,5,_,_,_,_,_,_,_,O
10,",",_,",",_,",",5,_,_,_,_,_,_,_,O
11,and,_,and,_,CC,5,_,_,_,_,_,_,_,O
12,examined,_,examine,_,VBD,5,_,_,_,_,_,_,_,O
13,group,_,group,_,NN,5,_,_,_,_,_,_,_,O
14,differences,_,difference,_,NNS,5,_,_,_,_,_,difference.n,Non-commutative_statement,O
15,as,_,a,_,RB,5,_,_,_,_,_,_,_,O
16,well,_,well,_,RB,5,_,_,_,_,_,_,_,O
17,as,_,a,_,IN,5,_,_,_,_,_,_,_,O
18,correlations,_,UNK,_,NNS,5,_,_,_,_,_,_,_,O
19,with,_,with,_,IN,5,_,_,_,_,_,_,_,O
20,behavioral,_,UNK,_,JJ,5,_,_,_,_,_,_,_,O
21,fluency,_,UNK,_,NN,5,_,_,_,_,_,_,_,O
22,measures,_,measure,_,NNS,5,_,_,_,_,_,_,_,O
23,.,_,.,_,.,5,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,5,_,_,_,_,_,_,_,B-Q_prop
2,used,_,use,_,VBD,5,_,_,_,_,_,_,_,I-Q_prop
3,diffusion,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Q_prop
4,tensor,_,UNK,_,NN,5,_,_,_,_,_,_,_,I-Q_prop
5,imaging,_,image,_,VBG,5,_,_,_,_,_,_,_,I-Q_prop
6,with,_,with,_,IN,5,_,_,_,_,_,_,_,I-Q_prop
7,unk,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Q_prop
8,spatial,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Q_prop
9,statistics,_,statistic,_,NNS,5,_,_,_,_,_,_,_,I-Q_prop
10,",",_,",",_,",",5,_,_,_,_,_,_,_,I-Q_prop
11,and,_,and,_,CC,5,_,_,_,_,_,_,_,I-Q_prop
12,examined,_,examine,_,VBD,5,_,_,_,_,_,_,_,I-Q_prop
13,group,_,group,_,NN,5,_,_,_,_,_,_,_,I-Q_prop
14,differences,_,difference,_,NNS,5,_,_,_,_,_,_,_,I-Q_prop
15,as,_,a,_,RB,5,_,_,_,_,_,_,_,I-Q_prop
16,well,_,well,_,RB,5,_,_,_,_,_,_,_,I-Q_prop
17,as,_,a,_,IN,5,_,_,_,_,_,_,_,I-Q_prop
18,correlations,_,UNK,_,NNS,5,_,_,_,_,_,_,_,I-Q_prop
19,with,_,with,_,IN,5,_,_,_,_,_,_,_,I-Q_prop
20,behavioral,_,UNK,_,JJ,5,_,_,_,_,_,_,_,I-Q_prop
21,fluency,_,UNK,_,NN,5,_,_,_,_,_,_,_,S-Mass
22,measures,_,measure,_,NNS,5,_,_,_,_,_,measure.n,Quantified_mass,S-Degree
23,.,_,.,_,.,5,_,_,_,_,_,_,_,S-Quantity
1,we,_,We,_,PRP,6,_,_,_,_,_,_,_,B-Constituent_parts
2,detected,_,detect,_,VBD,6,_,_,_,_,_,_,_,I-Constituent_parts
3,a,_,a,_,DT,6,_,_,_,_,_,_,_,I-Constituent_parts
4,region,_,region,_,NN,6,_,_,_,_,_,region.n,Locale,O
5,in,_,in,_,IN,6,_,_,_,_,_,_,_,B-Formational_cause
6,the,_,the,_,DT,6,_,_,_,_,_,_,_,I-Formational_cause
7,anterior,_,UNK,_,JJ,6,_,_,_,_,_,_,_,B-Constituent_parts
8,corpus,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Constituent_parts
9,callosum,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Constituent_parts
10,with,_,with,_,IN,6,_,_,_,_,_,_,_,I-Constituent_parts
11,significantly,_,significantly,_,RB,6,_,_,_,_,_,_,_,I-Constituent_parts
12,lower,_,lower,_,JJR,6,_,_,_,_,_,_,_,I-Constituent_parts
13,fractional,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Constituent_parts
14,anisotropy,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Constituent_parts
15,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Constituent_parts
16,aws,_,UNK,_,NNP,6,_,_,_,_,_,_,_,I-Constituent_parts
17,relative,_,relative,_,VBP,6,_,_,_,_,_,_,_,I-Constituent_parts
18,to,_,to,_,TO,6,_,_,_,_,_,_,_,I-Constituent_parts
19,controls,_,control,_,NNS,6,_,_,_,_,_,_,_,I-Constituent_parts
20,.,_,.,_,.,6,_,_,_,_,_,_,_,I-Constituent_parts
1,we,_,We,_,PRP,6,_,_,_,_,_,_,_,B-Initial_correlate
2,detected,_,detect,_,VBD,6,_,_,_,_,_,_,_,I-Initial_correlate
3,a,_,a,_,DT,6,_,_,_,_,_,_,_,I-Initial_correlate
4,region,_,region,_,NN,6,_,_,_,_,_,_,_,I-Initial_correlate
5,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Initial_correlate
6,the,_,the,_,DT,6,_,_,_,_,_,_,_,I-Initial_correlate
7,anterior,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Initial_correlate
8,corpus,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Initial_correlate
9,callosum,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Initial_correlate
10,with,_,with,_,IN,6,_,_,_,_,_,_,_,I-Initial_correlate
11,significantly,_,significantly,_,RB,6,_,_,_,_,_,_,_,I-Initial_correlate
12,lower,_,lower,_,JJR,6,_,_,_,_,_,lower.v,Change_position_on_a_scale,S-Degree
13,fractional,_,UNK,_,JJ,6,_,_,_,_,_,_,_,B-Initial_correlate
14,anisotropy,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Initial_correlate
15,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Initial_correlate
16,aws,_,UNK,_,NNP,6,_,_,_,_,_,_,_,I-Initial_correlate
17,relative,_,relative,_,VBP,6,_,_,_,_,_,_,_,I-Initial_correlate
18,to,_,to,_,TO,6,_,_,_,_,_,_,_,I-Initial_correlate
19,controls,_,control,_,NNS,6,_,_,_,_,_,_,_,I-Initial_correlate
20,.,_,.,_,.,6,_,_,_,_,_,_,_,I-Initial_correlate
1,we,_,We,_,PRP,6,_,_,_,_,_,_,_,B-Relatives
2,detected,_,detect,_,VBD,6,_,_,_,_,_,_,_,I-Relatives
3,a,_,a,_,DT,6,_,_,_,_,_,_,_,I-Relatives
4,region,_,region,_,NN,6,_,_,_,_,_,_,_,I-Relatives
5,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Relatives
6,the,_,the,_,DT,6,_,_,_,_,_,_,_,I-Relatives
7,anterior,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Relatives
8,corpus,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Relatives
9,callosum,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Relatives
10,with,_,with,_,IN,6,_,_,_,_,_,_,_,I-Relatives
11,significantly,_,significantly,_,RB,6,_,_,_,_,_,_,_,I-Relatives
12,lower,_,lower,_,JJR,6,_,_,_,_,_,_,_,I-Relatives
13,fractional,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Relatives
14,anisotropy,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Relatives
15,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Relatives
16,aws,_,UNK,_,NNP,6,_,_,_,_,_,_,_,I-Relatives
17,relative,_,relative,_,VBP,6,_,_,_,_,_,relative.n,Kinship,S-Degree
18,to,_,to,_,TO,6,_,_,_,_,_,_,_,B-Descriptor
19,controls,_,control,_,NNS,6,_,_,_,_,_,_,_,I-Descriptor
20,.,_,.,_,.,6,_,_,_,_,_,_,_,I-Descriptor
1,we,_,We,_,PRP,6,_,_,_,_,_,_,_,O
2,detected,_,detect,_,VBD,6,_,_,_,_,_,_,_,O
3,a,_,a,_,DT,6,_,_,_,_,_,_,_,O
4,region,_,region,_,NN,6,_,_,_,_,_,_,_,O
5,in,_,in,_,IN,6,_,_,_,_,_,_,_,O
6,the,_,the,_,DT,6,_,_,_,_,_,_,_,O
7,anterior,_,UNK,_,JJ,6,_,_,_,_,_,_,_,O
8,corpus,_,UNK,_,NN,6,_,_,_,_,_,_,_,O
9,callosum,_,UNK,_,NN,6,_,_,_,_,_,_,_,O
10,with,_,with,_,IN,6,_,_,_,_,_,_,_,O
11,significantly,_,significantly,_,RB,6,_,_,_,_,_,_,_,O
12,lower,_,lower,_,JJR,6,_,_,_,_,_,_,_,O
13,fractional,_,UNK,_,JJ,6,_,_,_,_,_,_,_,O
14,anisotropy,_,UNK,_,NN,6,_,_,_,_,_,_,_,O
15,in,_,in,_,IN,6,_,_,_,_,_,_,_,O
16,aws,_,UNK,_,NNP,6,_,_,_,_,_,_,_,O
17,relative,_,relative,_,VBP,6,_,_,_,_,_,_,_,O
18,to,_,to,_,TO,6,_,_,_,_,_,to.prep,Goal,O
19,controls,_,control,_,NNS,6,_,_,_,_,_,_,_,O
20,.,_,.,_,.,6,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,6,_,_,_,_,_,_,_,B-Manner
2,detected,_,detect,_,VBD,6,_,_,_,_,_,_,_,I-Manner
3,a,_,a,_,DT,6,_,_,_,_,_,_,_,I-Manner
4,region,_,region,_,NN,6,_,_,_,_,_,_,_,I-Manner
5,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Manner
6,the,_,the,_,DT,6,_,_,_,_,_,_,_,I-Manner
7,anterior,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Manner
8,corpus,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Manner
9,callosum,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Manner
10,with,_,with,_,IN,6,_,_,_,_,_,_,_,I-Manner
11,significantly,_,significantly,_,RB,6,_,_,_,_,_,_,_,I-Manner
12,lower,_,lower,_,JJR,6,_,_,_,_,_,_,_,I-Manner
13,fractional,_,UNK,_,JJ,6,_,_,_,_,_,_,_,I-Manner
14,anisotropy,_,UNK,_,NN,6,_,_,_,_,_,_,_,I-Manner
15,in,_,in,_,IN,6,_,_,_,_,_,_,_,I-Manner
16,aws,_,UNK,_,NNP,6,_,_,_,_,_,_,_,I-Manner
17,relative,_,relative,_,VBP,6,_,_,_,_,_,_,_,I-Manner
18,to,_,to,_,TO,6,_,_,_,_,_,_,_,I-Manner
19,controls,_,control,_,NNS,6,_,_,_,_,_,control.n,Control,S-Degree
20,.,_,.,_,.,6,_,_,_,_,_,_,_,S-Controlling_entity
1,within,_,Within,_,IN,7,_,_,_,_,_,_,_,O
2,the,_,the,_,DT,7,_,_,_,_,_,_,_,B-Members
3,aws,_,UNK,_,NNP,7,_,_,_,_,_,_,_,I-Members
4,group,_,group,_,NN,7,_,_,_,_,_,group.n,Organization,O
5,",",_,",",_,",",7,_,_,_,_,_,_,_,B-Purpose
6,reduced,_,reduce,_,VBD,7,_,_,_,_,_,_,_,I-Purpose
7,anisotropy,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Purpose
8,in,_,in,_,IN,7,_,_,_,_,_,_,_,I-Purpose
9,that,_,that,_,DT,7,_,_,_,_,_,_,_,I-Purpose
10,region,_,region,_,NN,7,_,_,_,_,_,_,_,I-Purpose
11,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Purpose
12,associated,_,associate,_,VBN,7,_,_,_,_,_,_,_,I-Purpose
13,with,_,with,_,IN,7,_,_,_,_,_,_,_,I-Purpose
14,reduced,_,UNK,_,JJ,7,_,_,_,_,_,_,_,I-Purpose
15,fluency,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Purpose
16,.,_,.,_,.,7,_,_,_,_,_,_,_,I-Purpose
1,within,_,Within,_,IN,7,_,_,_,_,_,_,_,B-Value_1
2,the,_,the,_,DT,7,_,_,_,_,_,_,_,I-Value_1
3,aws,_,UNK,_,NNP,7,_,_,_,_,_,_,_,I-Value_1
4,group,_,group,_,NN,7,_,_,_,_,_,_,_,I-Value_1
5,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Value_1
6,reduced,_,reduce,_,VBD,7,_,_,_,_,_,reduce.v,Cause_change_of_position_on_a_scale,S-Cause
7,anisotropy,_,UNK,_,NN,7,_,_,_,_,_,_,_,B-Value_1
8,in,_,in,_,IN,7,_,_,_,_,_,_,_,I-Value_1
9,that,_,that,_,DT,7,_,_,_,_,_,_,_,I-Value_1
10,region,_,region,_,NN,7,_,_,_,_,_,_,_,I-Value_1
