ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
6,recombination,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
8,meg,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
9,evidence,_,evidence,_,NN,1,_,_,_,_,_,_,_,I-Manner
10,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Manner
11,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Manner
12,full,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
13,decomposition,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
14,model,_,model,_,NN,1,_,_,_,_,_,_,_,I-Manner
15,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Manner
16,complex,_,complex,_,JJ,1,_,_,_,_,_,_,_,I-Manner
17,visual,_,visual,_,JJ,1,_,_,_,_,_,_,_,I-Manner
18,word,_,word,_,NN,1,_,_,_,_,_,word.n,Encoding,O
19,recognition,_,recognition,_,NN,1,_,_,_,_,_,_,_,B-Manner
20,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,induced,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Ground
2,neural,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Ground
3,beta,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Ground
4,oscillations,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Ground
5,predict,_,predict,_,VBP,1,_,_,_,_,_,_,_,I-Ground
6,categorical,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Ground
7,speech,_,speech,_,NN,1,_,_,_,_,_,_,_,I-Ground
8,perception,_,perception,_,NN,1,_,_,_,_,_,perception.n,Sensation,S-Degree
9,abilities,_,ability,_,NNS,1,_,_,_,_,_,_,_,B-Perceiver_passive
10,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Perceiver_passive
1,we,_,We,_,PRP,2,_,_,_,_,_,_,_,B-Trajector
2,conducted,_,conduct,_,VBD,2,_,_,_,_,_,_,_,I-Trajector
3,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Trajector
4,activation,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Trajector
5,likelihood,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Trajector
6,estimation,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Trajector
7,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Trajector
8,ale,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Trajector
9,),_,),_,),2,_,_,_,_,_,_,_,I-Trajector
10,meta-analysis,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Trajector
11,to,_,to,_,TO,2,_,_,_,_,_,to.prep,Goal,O
12,identify,_,identify,_,VB,2,_,_,_,_,_,_,_,B-Trajector
13,brain,_,brain,_,NN,2,_,_,_,_,_,_,_,I-Trajector
14,regions,_,region,_,NNS,2,_,_,_,_,_,_,_,I-Trajector
15,that,_,that,_,WDT,2,_,_,_,_,_,_,_,I-Trajector
16,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Trajector
17,recruited,_,recruit,_,VBN,2,_,_,_,_,_,_,_,I-Trajector
18,by,_,by,_,IN,2,_,_,_,_,_,_,_,I-Trajector
19,linguistic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Trajector
20,stimuli,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Trajector
21,requiring,_,require,_,VBG,2,_,_,_,_,_,_,_,I-Trajector
22,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,I-Trajector
23,demanding,_,demand,_,VBG,2,_,_,_,_,_,_,_,I-Trajector
24,semantic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Trajector
25,or,_,or,_,CC,2,_,_,_,_,_,_,_,I-Trajector
26,syntactic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Trajector
27,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,I-Trajector
28,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Trajector
1,we,_,We,_,PRP,2,_,_,_,_,_,_,_,O
2,conducted,_,conduct,_,VBD,2,_,_,_,_,_,_,_,O
3,an,_,an,_,DT,2,_,_,_,_,_,_,_,O
4,activation,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
5,likelihood,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
6,estimation,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
7,(,_,(,_,(,2,_,_,_,_,_,_,_,O
8,ale,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
9,),_,),_,),2,_,_,_,_,_,_,_,O
10,meta-analysis,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
11,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
12,identify,_,identify,_,VB,2,_,_,_,_,_,_,_,O
13,brain,_,brain,_,NN,2,_,_,_,_,_,_,_,O
14,regions,_,region,_,NNS,2,_,_,_,_,_,_,_,O
15,that,_,that,_,WDT,2,_,_,_,_,_,that.adv,Degree,O
16,are,_,be,_,VBP,2,_,_,_,_,_,_,_,O
17,recruited,_,recruit,_,VBN,2,_,_,_,_,_,_,_,O
18,by,_,by,_,IN,2,_,_,_,_,_,_,_,O
19,linguistic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
20,stimuli,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
21,requiring,_,require,_,VBG,2,_,_,_,_,_,_,_,O
22,relatively,_,relatively,_,RB,2,_,_,_,_,_,_,_,O
23,demanding,_,demand,_,VBG,2,_,_,_,_,_,_,_,O
24,semantic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
25,or,_,or,_,CC,2,_,_,_,_,_,_,_,O
26,syntactic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
27,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,O
28,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Entity
2,erp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Entity
3,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Entity
4,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Entity
5,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Entity
6,amount,_,amount,_,NN,1,_,_,_,_,_,amount.n,Quantity,O
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Descriptor
8,information,_,information,_,NN,1,_,_,_,_,_,_,_,I-Descriptor
9,conveyed,_,convey,_,VBN,1,_,_,_,_,_,_,_,I-Descriptor
10,by,_,by,_,IN,1,_,_,_,_,_,_,_,I-Descriptor
11,words,_,word,_,NNS,1,_,_,_,_,_,_,_,I-Descriptor
12,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Descriptor
13,sentences,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Descriptor
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Descriptor
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Age
2,erp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
3,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Age
4,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
5,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Age
6,amount,_,amount,_,NN,1,_,_,_,_,_,_,_,B-Degree
7,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,I-Degree
8,information,_,information,_,NN,1,_,_,_,_,_,_,_,I-Degree
9,conveyed,_,convey,_,VBN,1,_,_,_,_,_,_,_,I-Degree
10,by,_,by,_,IN,1,_,_,_,_,_,_,_,I-Degree
11,words,_,word,_,NNS,1,_,_,_,_,_,_,_,I-Degree
12,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Degree
13,sentences,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Degree
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Topic
2,erp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Topic
3,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Topic
4,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Topic
5,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Topic
6,amount,_,amount,_,NN,1,_,_,_,_,_,_,_,I-Topic
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Topic
8,information,_,information,_,NN,1,_,_,_,_,_,information.n,Information,O
9,conveyed,_,convey,_,VBN,1,_,_,_,_,_,_,_,S-Cognizer
10,by,_,by,_,IN,1,_,_,_,_,_,_,_,B-Topic
11,words,_,word,_,NNS,1,_,_,_,_,_,_,_,I-Topic
12,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Topic
13,sentences,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Topic
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Topic
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Addressee
2,erp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Addressee
3,response,_,response,_,NN,1,_,_,_,_,_,_,_,I-Addressee
4,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Addressee
5,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Addressee
6,amount,_,amount,_,NN,1,_,_,_,_,_,_,_,I-Addressee
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Addressee
8,information,_,information,_,NN,1,_,_,_,_,_,_,_,I-Addressee
9,conveyed,_,convey,_,VBN,1,_,_,_,_,_,_,_,I-Addressee
10,by,_,by,_,IN,1,_,_,_,_,_,_,_,I-Addressee
11,words,_,word,_,NNS,1,_,_,_,_,_,word.n,Encoding,O
12,in,_,in,_,IN,1,_,_,_,_,_,_,_,S-Message
13,sentences,_,UNK,_,NNS,1,_,_,_,_,_,_,_,B-Addressee
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Addressee
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
2,dutch,_,Dutch,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,linguistic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,intraoperative,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,protocol,_,Protocol,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
7,a,_,A,_,DT,1,_,_,_,_,_,_,_,I-Time
8,valid,_,valid,_,JJ,1,_,_,_,_,_,_,_,I-Time
9,linguistic,_,UNK,_,JJ,1,_,_,_,_,_,_,_,S-Purpose
10,approach,_,approach,_,NN,1,_,_,_,_,_,approach.n,Means,O
11,to,_,to,_,TO,1,_,_,_,_,_,_,_,O
12,awake,_,UNK,_,VB,1,_,_,_,_,_,_,_,O
13,brain,_,brain,_,NN,1,_,_,_,_,_,_,_,O
14,surgery,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
15,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
2,dutch,_,Dutch,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,linguistic,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,intraoperative,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,protocol,_,Protocol,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
7,a,_,A,_,DT,1,_,_,_,_,_,_,_,I-Time
8,valid,_,valid,_,JJ,1,_,_,_,_,_,_,_,I-Time
9,linguistic,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Time
10,approach,_,approach,_,NN,1,_,_,_,_,_,_,_,I-Time
11,to,_,to,_,TO,1,_,_,_,_,_,to.prep,Goal,O
12,awake,_,UNK,_,VB,1,_,_,_,_,_,_,_,B-Trajector
13,brain,_,brain,_,NN,1,_,_,_,_,_,_,_,I-Trajector
14,surgery,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Trajector
15,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Trajector
1,morphological,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Age
2,derivation,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
3,overflow,_,UNK,_,IN,1,_,_,_,_,_,_,_,I-Age
4,as,_,a,_,IN,1,_,_,_,_,_,_,_,I-Age
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
6,result,_,result,_,NN,1,_,_,_,_,_,_,_,O
7,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
8,disruption,_,disruption,_,NN,1,_,_,_,_,_,_,_,B-Age
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
10,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Age
11,left,_,left,_,JJ,1,_,_,_,_,_,_,_,I-Age
12,frontal,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
13,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
14,white,_,white,_,JJ,1,_,_,_,_,_,_,_,I-Age
15,matter,_,matter,_,NN,1,_,_,_,_,_,_,_,I-Age
16,tract,_,tract,_,NN,1,_,_,_,_,_,_,_,I-Age
17,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,morphological,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Age
2,derivation,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
3,overflow,_,UNK,_,IN,1,_,_,_,_,_,_,_,I-Age
4,as,_,a,_,IN,1,_,_,_,_,_,_,_,I-Age
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
6,result,_,result,_,NN,1,_,_,_,_,_,_,_,I-Age
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
8,disruption,_,disruption,_,NN,1,_,_,_,_,_,_,_,I-Age
9,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
10,the,_,the,_,DT,1,_,_,_,_,_,_,_,B-Age
11,left,_,left,_,JJ,1,_,_,_,_,_,_,_,I-Age
12,frontal,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
13,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
14,white,_,white,_,JJ,1,_,_,_,_,_,_,_,I-Age
15,matter,_,matter,_,NN,1,_,_,_,_,_,_,_,I-Age
16,tract,_,tract,_,NN,1,_,_,_,_,_,_,_,I-Age
17,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,morphological,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
2,derivation,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
3,overflow,_,UNK,_,IN,1,_,_,_,_,_,_,_,O
4,as,_,a,_,IN,1,_,_,_,_,_,_,_,O
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,O
6,result,_,result,_,NN,1,_,_,_,_,_,_,_,O
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
8,disruption,_,disruption,_,NN,1,_,_,_,_,_,_,_,O
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Path
10,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Path
11,left,_,left,_,JJ,1,_,_,_,_,_,left.a,Direction,O
12,frontal,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Independent_variable
13,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Independent_variable
14,white,_,white,_,JJ,1,_,_,_,_,_,_,_,I-Independent_variable
15,matter,_,matter,_,NN,1,_,_,_,_,_,_,_,I-Independent_variable
16,tract,_,tract,_,NN,1,_,_,_,_,_,_,_,I-Independent_variable
17,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Independent_variable
1,morphological,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
2,derivation,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
3,overflow,_,UNK,_,IN,1,_,_,_,_,_,_,_,O
4,as,_,a,_,IN,1,_,_,_,_,_,_,_,O
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,O
6,result,_,result,_,NN,1,_,_,_,_,_,_,_,O
7,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
8,disruption,_,disruption,_,NN,1,_,_,_,_,_,_,_,O
9,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,1,_,_,_,_,_,_,_,O
11,left,_,left,_,JJ,1,_,_,_,_,_,_,_,O
12,frontal,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
13,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
14,white,_,white,_,JJ,1,_,_,_,_,_,white.a,Color,B-Degree
15,matter,_,matter,_,NN,1,_,_,_,_,_,_,_,I-Degree
16,tract,_,tract,_,NN,1,_,_,_,_,_,_,_,I-Degree
17,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,clinical,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
3,neuroimaging,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
4,biomarkers,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
5,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
6,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
7,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
8,primary,_,primary,_,JJ,1,_,_,_,_,_,primary.a,First_rank,O
9,progressive,_,progressive,_,JJ,1,_,_,_,_,_,_,_,O
10,aphasia,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
11,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,on,_,On,_,IN,1,_,_,_,_,_,_,_,B-Concept_1
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Concept_1
3,relationship,_,relationship,_,NN,1,_,_,_,_,_,relationship.n,Cognitive_connection,S-Degree
4,between,_,between,_,IN,1,_,_,_,_,_,_,_,B-Concept_1
5,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,I-Concept_1
6,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Concept_1
7,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Concept_1
8,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Concept_1
9,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,I-Concept_1
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Concept_1
11,language,_,language,_,NN,1,_,_,_,_,_,_,_,I-Concept_1
12,lateralization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Concept_1
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Concept_1
1,on,_,On,_,IN,1,_,_,_,_,_,_,_,B-Figure
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Figure
3,relationship,_,relationship,_,NN,1,_,_,_,_,_,_,_,I-Figure
4,between,_,between,_,IN,1,_,_,_,_,_,between.prep,Interior_profile_relation,O
5,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,B-Profiled_region
6,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Profiled_region
7,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
8,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Profiled_region
9,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Profiled_region
11,language,_,language,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
12,lateralization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Profiled_region
1,on,_,On,_,IN,1,_,_,_,_,_,_,_,B-Entity
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Entity
3,relationship,_,relationship,_,NN,1,_,_,_,_,_,_,_,I-Entity
4,between,_,between,_,IN,1,_,_,_,_,_,_,_,I-Entity
5,degree,_,degree,_,NN,1,_,_,_,_,_,degree.n,Quantity,O
6,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Value
7,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Value
8,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Value
9,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,I-Value
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Value
11,language,_,language,_,NN,1,_,_,_,_,_,_,_,I-Value
12,lateralization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Value
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Value
1,on,_,On,_,IN,1,_,_,_,_,_,_,_,O
2,the,_,the,_,DT,1,_,_,_,_,_,_,_,O
3,relationship,_,relationship,_,NN,1,_,_,_,_,_,_,_,O
4,between,_,between,_,IN,1,_,_,_,_,_,_,_,O
5,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,O
6,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
7,unk,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Age
8,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
9,degree,_,degree,_,NN,1,_,_,_,_,_,_,_,I-Age
