ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
13,recognition,_,recognition,_,NN,2,_,_,_,_,_,_,_,I-Unit
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
16,complexity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
18,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Unit
19,writing,_,writing,_,NN,2,_,_,_,_,_,_,_,I-Unit
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Unit
21,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Unit
22,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Unit
23,interest,_,interest,_,NN,2,_,_,_,_,_,_,_,I-Unit
24,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
25,how,_,how,_,WRB,2,_,_,_,_,_,_,_,I-Unit
26,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Unit
27,negotiate,_,negotiate,_,VBP,2,_,_,_,_,_,_,_,I-Unit
28,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
29,contexts,_,context,_,NN,2,_,_,_,_,_,_,_,I-Unit
30,within,_,within,_,IN,2,_,_,_,_,_,_,_,I-Unit
31,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Unit
32,they,_,they,_,PRP,2,_,_,_,_,_,_,_,I-Unit
33,learn,_,learn,_,VBP,2,_,_,_,_,_,_,_,I-Unit
34,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Unit
35,write,_,write,_,VB,2,_,_,_,_,_,_,_,I-Unit
36,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Unit
1,over,_,Over,_,IN,2,_,_,_,_,_,_,_,B-Figure
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Figure
3,last,_,last,_,JJ,2,_,_,_,_,_,_,_,I-Figure
4,couple,_,couple,_,NN,2,_,_,_,_,_,_,_,I-Figure
5,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Figure
6,decades,_,decade,_,NNS,2,_,_,_,_,_,_,_,I-Figure
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Figure
8,there,_,there,_,EX,2,_,_,_,_,_,there.adv,Locative_relation,O
9,has,_,have,_,VBZ,2,_,_,_,_,_,_,_,B-Figure
10,been,_,be,_,VBN,2,_,_,_,_,_,_,_,I-Figure
11,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Figure
12,growing,_,grow,_,VBG,2,_,_,_,_,_,_,_,I-Figure
13,recognition,_,recognition,_,NN,2,_,_,_,_,_,_,_,I-Figure
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Figure
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Figure
16,complexity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Figure
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Figure
18,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Figure
19,writing,_,writing,_,NN,2,_,_,_,_,_,_,_,I-Figure
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Figure
21,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Figure
22,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Figure
23,interest,_,interest,_,NN,2,_,_,_,_,_,_,_,I-Figure
24,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Figure
25,how,_,how,_,WRB,2,_,_,_,_,_,_,_,I-Figure
26,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Figure
27,negotiate,_,negotiate,_,VBP,2,_,_,_,_,_,_,_,I-Figure
28,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Figure
29,contexts,_,context,_,NN,2,_,_,_,_,_,_,_,B-Directness
30,within,_,within,_,IN,2,_,_,_,_,_,_,_,I-Directness
31,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Directness
32,they,_,they,_,PRP,2,_,_,_,_,_,_,_,I-Directness
33,learn,_,learn,_,VBP,2,_,_,_,_,_,_,_,I-Directness
34,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Directness
35,write,_,write,_,VB,2,_,_,_,_,_,_,_,I-Directness
36,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Directness
1,over,_,Over,_,IN,2,_,_,_,_,_,_,_,B-Manner
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
3,last,_,last,_,JJ,2,_,_,_,_,_,_,_,I-Manner
4,couple,_,couple,_,NN,2,_,_,_,_,_,_,_,I-Manner
5,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
6,decades,_,decade,_,NNS,2,_,_,_,_,_,_,_,I-Manner
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
8,there,_,there,_,EX,2,_,_,_,_,_,_,_,I-Manner
9,has,_,have,_,VBZ,2,_,_,_,_,_,have.v,Possession,I-Manner
10,been,_,be,_,VBN,2,_,_,_,_,_,_,_,I-Manner
11,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Manner
12,growing,_,grow,_,VBG,2,_,_,_,_,_,_,_,I-Manner
13,recognition,_,recognition,_,NN,2,_,_,_,_,_,_,_,I-Manner
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
16,complexity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Manner
19,writing,_,writing,_,NN,2,_,_,_,_,_,_,_,I-Manner
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
21,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Manner
22,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Manner
23,interest,_,interest,_,NN,2,_,_,_,_,_,_,_,I-Manner
24,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
25,how,_,how,_,WRB,2,_,_,_,_,_,_,_,I-Manner
26,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
27,negotiate,_,negotiate,_,VBP,2,_,_,_,_,_,_,_,I-Manner
28,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
29,contexts,_,context,_,NN,2,_,_,_,_,_,_,_,I-Manner
30,within,_,within,_,IN,2,_,_,_,_,_,_,_,I-Manner
31,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Manner
32,they,_,they,_,PRP,2,_,_,_,_,_,_,_,I-Manner
33,learn,_,learn,_,VBP,2,_,_,_,_,_,_,_,I-Manner
34,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
35,write,_,write,_,VB,2,_,_,_,_,_,_,_,I-Manner
36,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,over,_,Over,_,IN,2,_,_,_,_,_,_,_,B-Age
2,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
3,last,_,last,_,JJ,2,_,_,_,_,_,_,_,I-Age
4,couple,_,couple,_,NN,2,_,_,_,_,_,_,_,I-Age
5,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
6,decades,_,decade,_,NNS,2,_,_,_,_,_,_,_,I-Age
7,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
8,there,_,there,_,EX,2,_,_,_,_,_,_,_,I-Age
9,has,_,have,_,VBZ,2,_,_,_,_,_,_,_,I-Age
10,been,_,be,_,VBN,2,_,_,_,_,_,_,_,I-Age
11,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
