ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
11,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Time
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
13,energy,_,energy,_,NN,2,_,_,_,_,_,energy.n,Dynamism,B-Degree
14,content,_,content,_,NN,2,_,_,_,_,_,_,_,I-Degree
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
16,systems,_,system,_,NNS,2,_,_,_,_,_,_,_,I-Degree
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
18,extreme,_,extreme,_,JJ,2,_,_,_,_,_,_,_,I-Degree
19,quantum,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
20,regimes,_,regime,_,NNS,2,_,_,_,_,_,_,_,I-Degree
21,but,_,but,_,CC,2,_,_,_,_,_,_,_,I-Degree
22,also,_,also,_,RB,2,_,_,_,_,_,_,_,I-Degree
23,symmetry,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
24,constraints,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
25,related,_,relate,_,VBN,2,_,_,_,_,_,_,_,I-Degree
26,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Degree
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
28,thermodynamic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
29,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,I-Degree
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
31,quantum,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
32,coherence,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Age
2,first,_,first,_,JJ,2,_,_,_,_,_,_,_,I-Age
3,law,_,law,_,NN,2,_,_,_,_,_,_,_,I-Age
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
5,thermodynamics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
6,imposes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
7,not,_,not,_,RB,2,_,_,_,_,_,_,_,I-Age
8,just,_,just,_,RB,2,_,_,_,_,_,_,_,I-Age
9,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
10,constraint,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
11,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
13,energy,_,energy,_,NN,2,_,_,_,_,_,_,_,I-Age
14,content,_,content,_,NN,2,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
16,systems,_,system,_,NNS,2,_,_,_,_,_,_,_,B-Age
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
18,extreme,_,extreme,_,JJ,2,_,_,_,_,_,_,_,I-Age
19,quantum,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
20,regimes,_,regime,_,NNS,2,_,_,_,_,_,_,_,I-Age
21,but,_,but,_,CC,2,_,_,_,_,_,_,_,I-Age
22,also,_,also,_,RB,2,_,_,_,_,_,_,_,I-Age
23,symmetry,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
24,constraints,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
25,related,_,relate,_,VBN,2,_,_,_,_,_,_,_,I-Age
26,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
28,thermodynamic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
29,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,I-Age
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
31,quantum,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
32,coherence,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,O
2,first,_,first,_,JJ,2,_,_,_,_,_,_,_,O
3,law,_,law,_,NN,2,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
5,thermodynamics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
6,imposes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
7,not,_,not,_,RB,2,_,_,_,_,_,_,_,O
8,just,_,just,_,RB,2,_,_,_,_,_,_,_,O
9,a,_,a,_,DT,2,_,_,_,_,_,_,_,O
10,constraint,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
11,on,_,on,_,IN,2,_,_,_,_,_,_,_,O
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
13,energy,_,energy,_,NN,2,_,_,_,_,_,_,_,O
14,content,_,content,_,NN,2,_,_,_,_,_,_,_,O
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
16,systems,_,system,_,NNS,2,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
18,extreme,_,extreme,_,JJ,2,_,_,_,_,_,_,_,O
19,quantum,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
20,regimes,_,regime,_,NNS,2,_,_,_,_,_,_,_,O
21,but,_,but,_,CC,2,_,_,_,_,_,_,_,O
22,also,_,also,_,RB,2,_,_,_,_,_,_,_,O
23,symmetry,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
24,constraints,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
25,related,_,relate,_,VBN,2,_,_,_,_,_,_,_,O
26,to,_,to,_,TO,2,_,_,_,_,_,to.prep,Goal,O
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
28,thermodynamic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
29,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,O
30,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
31,quantum,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
32,coherence,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
33,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Age
2,first,_,first,_,JJ,2,_,_,_,_,_,_,_,I-Age
3,law,_,law,_,NN,2,_,_,_,_,_,_,_,I-Age
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
5,thermodynamics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
6,imposes,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
7,not,_,not,_,RB,2,_,_,_,_,_,_,_,I-Age
8,just,_,just,_,RB,2,_,_,_,_,_,_,_,I-Age
9,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
10,constraint,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
11,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Age
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
13,energy,_,energy,_,NN,2,_,_,_,_,_,_,_,I-Age
14,content,_,content,_,NN,2,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
16,systems,_,system,_,NNS,2,_,_,_,_,_,_,_,I-Age
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
18,extreme,_,extreme,_,JJ,2,_,_,_,_,_,_,_,I-Age
19,quantum,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
20,regimes,_,regime,_,NNS,2,_,_,_,_,_,_,_,I-Age
21,but,_,but,_,CC,2,_,_,_,_,_,_,_,B-Degree
22,also,_,also,_,RB,2,_,_,_,_,_,_,_,I-Degree
23,symmetry,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
24,constraints,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
25,related,_,relate,_,VBN,2,_,_,_,_,_,_,_,I-Degree
26,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Degree
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
28,thermodynamic,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
29,processing,_,processing,_,NN,2,_,_,_,_,_,_,_,I-Degree
30,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,I-Degree
31,quantum,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Degree
32,coherence,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
33,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,we,_,We,_,PRP,3,_,_,_,_,_,_,_,O
2,show,_,show,_,VBP,3,_,_,_,_,_,_,_,O
3,that,_,that,_,IN,3,_,_,_,_,_,that.adv,Degree,O
4,this,_,this,_,DT,3,_,_,_,_,_,_,_,O
5,thermodynamic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
6,symmetry,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
7,decomposes,_,UNK,_,VBZ,3,_,_,_,_,_,_,_,O
8,any,_,any,_,DT,3,_,_,_,_,_,_,_,O
9,quantum,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
10,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
11,into,_,into,_,IN,3,_,_,_,_,_,_,_,O
12,mode,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
13,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,O
14,that,_,that,_,WDT,3,_,_,_,_,_,_,_,O
15,quantify,_,UNK,_,VBP,3,_,_,_,_,_,_,_,O
16,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
17,coherence,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
18,present,_,present,_,NN,3,_,_,_,_,_,_,_,O
19,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
20,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
21,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
22,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,3,_,_,_,_,_,_,_,B-Q_prop
2,show,_,show,_,VBP,3,_,_,_,_,_,_,_,I-Q_prop
3,that,_,that,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
4,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
5,thermodynamic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Q_prop
6,symmetry,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
7,decomposes,_,UNK,_,VBZ,3,_,_,_,_,_,_,_,I-Q_prop
8,any,_,any,_,DT,3,_,_,_,_,_,any.a,Quantified_mass,S-Degree
9,quantum,_,UNK,_,JJ,3,_,_,_,_,_,_,_,B-Q_prop
10,state,_,state,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
11,into,_,into,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
12,mode,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
13,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,I-Q_prop
14,that,_,that,_,WDT,3,_,_,_,_,_,_,_,I-Q_prop
15,quantify,_,UNK,_,VBP,3,_,_,_,_,_,_,_,I-Q_prop
16,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
17,coherence,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
18,present,_,present,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
19,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Q_prop
20,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Q_prop
21,state,_,state,_,NN,3,_,_,_,_,_,_,_,I-Q_prop
22,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Q_prop
1,we,_,We,_,PRP,3,_,_,_,_,_,_,_,O
2,show,_,show,_,VBP,3,_,_,_,_,_,_,_,O
3,that,_,that,_,IN,3,_,_,_,_,_,_,_,O
4,this,_,this,_,DT,3,_,_,_,_,_,_,_,O
5,thermodynamic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
6,symmetry,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
7,decomposes,_,UNK,_,VBZ,3,_,_,_,_,_,_,_,O
8,any,_,any,_,DT,3,_,_,_,_,_,_,_,O
9,quantum,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
10,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
11,into,_,into,_,IN,3,_,_,_,_,_,_,_,O
12,mode,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
13,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,O
14,that,_,that,_,WDT,3,_,_,_,_,_,that.adv,Degree,O
15,quantify,_,UNK,_,VBP,3,_,_,_,_,_,_,_,O
16,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
17,coherence,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
18,present,_,present,_,NN,3,_,_,_,_,_,_,_,O
19,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
20,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
21,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
22,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,3,_,_,_,_,_,_,_,O
2,show,_,show,_,VBP,3,_,_,_,_,_,_,_,O
3,that,_,that,_,IN,3,_,_,_,_,_,_,_,O
4,this,_,this,_,DT,3,_,_,_,_,_,_,_,O
5,thermodynamic,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
6,symmetry,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
7,decomposes,_,UNK,_,VBZ,3,_,_,_,_,_,_,_,O
8,any,_,any,_,DT,3,_,_,_,_,_,_,_,O
9,quantum,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
10,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
11,into,_,into,_,IN,3,_,_,_,_,_,_,_,O
12,mode,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
13,operators,_,operator,_,NNS,3,_,_,_,_,_,_,_,O
14,that,_,that,_,WDT,3,_,_,_,_,_,_,_,O
15,quantify,_,UNK,_,VBP,3,_,_,_,_,_,_,_,O
16,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
17,coherence,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
18,present,_,present,_,NN,3,_,_,_,_,_,present.v,Presence,S-Degree
19,in,_,in,_,IN,3,_,_,_,_,_,_,_,B-Depictive
20,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Depictive
21,state,_,state,_,NN,3,_,_,_,_,_,_,_,O
22,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,O
2,then,_,then,_,RB,4,_,_,_,_,_,then.adv,Temporal_collocation,O
3,establish,_,establish,_,VB,4,_,_,_,_,_,_,_,B-Event_description
4,general,_,general,_,JJ,4,_,_,_,_,_,_,_,I-Event_description
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Event_description
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Event_description
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Event_description
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,B-Landmark_event
9,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Landmark_event
10,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Landmark_event
11,evolution,_,evolution,_,NN,4,_,_,_,_,_,_,_,I-Landmark_event
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Landmark_event
13,quantum,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Landmark_event
14,coherence,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Landmark_event
15,under,_,under,_,IN,4,_,_,_,_,_,_,_,I-Landmark_event
16,arbitrary,_,arbitrary,_,JJ,4,_,_,_,_,_,_,_,I-Landmark_event
17,thermal,_,thermal,_,JJ,4,_,_,_,_,_,_,_,I-Landmark_event
18,operations,_,operation,_,NNS,4,_,_,_,_,_,_,_,I-Landmark_event
19,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Landmark_event
20,valid,_,valid,_,NNS,4,_,_,_,_,_,_,_,I-Landmark_event
21,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Landmark_event
22,any,_,any,_,DT,4,_,_,_,_,_,_,_,I-Landmark_event
23,temperature,_,temperature,_,NN,4,_,_,_,_,_,_,_,I-Landmark_event
24,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Landmark_event
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,O
2,then,_,then,_,RB,4,_,_,_,_,_,_,_,O
3,establish,_,establish,_,VB,4,_,_,_,_,_,establish.v,Intentionally_create,O
4,general,_,general,_,JJ,4,_,_,_,_,_,_,_,O
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,B-Manner
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Manner
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Manner
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,I-Manner
9,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Manner
10,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Manner
11,evolution,_,evolution,_,NN,4,_,_,_,_,_,_,_,I-Manner
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Manner
13,quantum,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Manner
14,coherence,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Manner
15,under,_,under,_,IN,4,_,_,_,_,_,_,_,I-Manner
16,arbitrary,_,arbitrary,_,JJ,4,_,_,_,_,_,_,_,I-Manner
17,thermal,_,thermal,_,JJ,4,_,_,_,_,_,_,_,I-Manner
18,operations,_,operation,_,NNS,4,_,_,_,_,_,_,_,I-Manner
19,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Manner
20,valid,_,valid,_,NNS,4,_,_,_,_,_,_,_,I-Manner
21,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Manner
22,any,_,any,_,DT,4,_,_,_,_,_,_,_,I-Manner
23,temperature,_,temperature,_,NN,4,_,_,_,_,_,_,_,I-Manner
24,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Manner
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Degree
2,then,_,then,_,RB,4,_,_,_,_,_,_,_,I-Degree
3,establish,_,establish,_,VB,4,_,_,_,_,_,_,_,S-Time
4,general,_,general,_,JJ,4,_,_,_,_,_,general.n,Leadership,B-Degree
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Degree
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Degree
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Degree
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,I-Degree
9,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Degree
10,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Degree
11,evolution,_,evolution,_,NN,4,_,_,_,_,_,_,_,I-Degree
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Degree
13,quantum,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Degree
14,coherence,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Degree
15,under,_,under,_,IN,4,_,_,_,_,_,_,_,I-Degree
16,arbitrary,_,arbitrary,_,JJ,4,_,_,_,_,_,_,_,I-Degree
17,thermal,_,thermal,_,JJ,4,_,_,_,_,_,_,_,I-Degree
18,operations,_,operation,_,NNS,4,_,_,_,_,_,_,_,I-Degree
19,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Degree
20,valid,_,valid,_,NNS,4,_,_,_,_,_,_,_,I-Degree
21,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Degree
22,any,_,any,_,DT,4,_,_,_,_,_,_,_,I-Degree
23,temperature,_,temperature,_,NN,4,_,_,_,_,_,_,_,I-Degree
24,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Degree
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Time
2,then,_,then,_,RB,4,_,_,_,_,_,_,_,I-Time
3,establish,_,establish,_,VB,4,_,_,_,_,_,_,_,I-Time
4,general,_,general,_,JJ,4,_,_,_,_,_,_,_,I-Time
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Time
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Time
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Time
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,I-Time
9,for,_,for,_,IN,4,_,_,_,_,_,for.prep,Taking_sides,S-Degree
10,the,_,the,_,DT,4,_,_,_,_,_,_,_,S-Action
11,evolution,_,evolution,_,NN,4,_,_,_,_,_,_,_,B-Degree
12,of,_,of,_,IN,4,_,_,_,_,_,_,_,I-Degree
13,quantum,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Degree
14,coherence,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Degree
15,under,_,under,_,IN,4,_,_,_,_,_,_,_,I-Degree
16,arbitrary,_,arbitrary,_,JJ,4,_,_,_,_,_,_,_,I-Degree
17,thermal,_,thermal,_,JJ,4,_,_,_,_,_,_,_,I-Degree
18,operations,_,operation,_,NNS,4,_,_,_,_,_,_,_,I-Degree
19,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Degree
20,valid,_,valid,_,NNS,4,_,_,_,_,_,_,_,I-Degree
21,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Degree
22,any,_,any,_,DT,4,_,_,_,_,_,_,_,I-Degree
23,temperature,_,temperature,_,NN,4,_,_,_,_,_,_,_,I-Degree
24,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Degree
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Age
2,then,_,then,_,RB,4,_,_,_,_,_,_,_,I-Age
3,establish,_,establish,_,VB,4,_,_,_,_,_,_,_,I-Age
4,general,_,general,_,JJ,4,_,_,_,_,_,_,_,I-Age
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Age
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Age
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Age
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,I-Age
9,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Age
10,the,_,the,_,DT,4,_,_,_,_,_,_,_,I-Age
11,evolution,_,evolution,_,NN,4,_,_,_,_,_,_,_,I-Age
12,of,_,of,_,IN,4,_,_,_,_,_,of.prep,Age,S-Degree
13,quantum,_,UNK,_,JJ,4,_,_,_,_,_,_,_,B-Age
14,coherence,_,UNK,_,NN,4,_,_,_,_,_,_,_,I-Age
15,under,_,under,_,IN,4,_,_,_,_,_,_,_,I-Age
16,arbitrary,_,arbitrary,_,JJ,4,_,_,_,_,_,_,_,I-Age
17,thermal,_,thermal,_,JJ,4,_,_,_,_,_,_,_,I-Age
18,operations,_,operation,_,NNS,4,_,_,_,_,_,_,_,I-Age
19,",",_,",",_,",",4,_,_,_,_,_,_,_,I-Age
20,valid,_,valid,_,NNS,4,_,_,_,_,_,_,_,I-Age
21,for,_,for,_,IN,4,_,_,_,_,_,_,_,I-Age
22,any,_,any,_,DT,4,_,_,_,_,_,_,_,I-Age
23,temperature,_,temperature,_,NN,4,_,_,_,_,_,_,_,I-Age
24,.,_,.,_,.,4,_,_,_,_,_,_,_,I-Age
1,we,_,We,_,PRP,4,_,_,_,_,_,_,_,B-Denoted_quantity
2,then,_,then,_,RB,4,_,_,_,_,_,_,_,I-Denoted_quantity
3,establish,_,establish,_,VB,4,_,_,_,_,_,_,_,I-Denoted_quantity
4,general,_,general,_,JJ,4,_,_,_,_,_,_,_,I-Denoted_quantity
5,upper,_,UNK,_,JJ,4,_,_,_,_,_,_,_,I-Denoted_quantity
6,and,_,and,_,CC,4,_,_,_,_,_,_,_,I-Denoted_quantity
7,lower,_,lower,_,JJR,4,_,_,_,_,_,_,_,I-Denoted_quantity
8,bounds,_,bound,_,NNS,4,_,_,_,_,_,_,_,I-Denoted_quantity
