ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
17,that,_,that,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,unk,_,UNK,_,VBP,2,_,_,_,_,_,_,_,I-Manner
19,single,_,single,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,choices,_,choice,_,NNS,2,_,_,_,_,_,choice.n,Choosing,O
21,',_,',_,POS,2,_,_,_,_,_,_,_,B-Manner
22,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
23,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
24,mental,_,mental,_,JJ,2,_,_,_,_,_,_,_,I-Manner
25,lexicon,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,assessing,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Time
2,lexical,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Time
3,proficiency,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,using,_,Using,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,analytic,_,Analytic,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,ratings,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
8,a,_,A,_,DT,1,_,_,_,_,_,_,_,I-Time
9,case,_,Case,_,NNP,1,_,_,_,_,_,_,_,I-Time
10,for,_,for,_,IN,1,_,_,_,_,_,for.prep,Taking_sides,S-Degree
11,collocation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Cognizer
12,accuracy,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Cognizer
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Cognizer
1,parametric,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Tester
2,analyses,_,analysis,_,NNS,2,_,_,_,_,_,_,_,I-Tester
3,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Tester
4,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Tester
5,t,_,t,_,NN,2,_,_,_,_,_,_,_,I-Tester
6,tests,_,test,_,NNS,2,_,_,_,_,_,test.n,Operational_testing,S-Degree
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,B-Manner
8,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Manner
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
11,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
12,not,_,not,_,RB,2,_,_,_,_,_,_,_,I-Manner
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
14,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
15,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,I-Manner
16,found,_,find,_,VBN,2,_,_,_,_,_,_,_,I-Manner
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,quantitative,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
19,applied,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,linguistics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Manner
22,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
23,gass,_,Gass,_,NNP,2,_,_,_,_,_,_,_,I-Manner
24,2009,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Manner
25,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,parametric,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
2,analyses,_,analysis,_,NNS,2,_,_,_,_,_,_,_,O
3,such,_,such,_,JJ,2,_,_,_,_,_,_,_,O
4,as,_,a,_,IN,2,_,_,_,_,_,_,_,O
5,t,_,t,_,NN,2,_,_,_,_,_,_,_,O
6,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,O
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
8,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
11,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
12,not,_,not,_,RB,2,_,_,_,_,_,not.adv,Negation,O
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
14,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
15,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,O
16,found,_,find,_,VBN,2,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
18,quantitative,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
19,applied,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
20,linguistics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
21,research,_,research,_,NN,2,_,_,_,_,_,_,_,O
22,(,_,(,_,(,2,_,_,_,_,_,_,_,O
23,gass,_,Gass,_,NNP,2,_,_,_,_,_,_,_,O
24,2009,_,UNK,_,CD,2,_,_,_,_,_,_,_,O
25,),_,),_,),2,_,_,_,_,_,_,_,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,parametric,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Tester
2,analyses,_,analysis,_,NNS,2,_,_,_,_,_,_,_,I-Tester
3,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Tester
4,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Tester
5,t,_,t,_,NN,2,_,_,_,_,_,_,_,I-Tester
6,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,I-Tester
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Tester
8,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Tester
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Tester
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Tester
11,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Tester
12,not,_,not,_,RB,2,_,_,_,_,_,_,_,I-Tester
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Tester
14,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Tester
15,tests,_,test,_,NNS,2,_,_,_,_,_,test.n,Operational_testing,S-Degree
16,found,_,find,_,VBN,2,_,_,_,_,_,_,_,B-Manner
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,quantitative,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
19,applied,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,linguistics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,research,_,research,_,NN,2,_,_,_,_,_,_,_,I-Manner
22,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Manner
23,gass,_,Gass,_,NNP,2,_,_,_,_,_,_,_,I-Manner
24,2009,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Manner
25,),_,),_,),2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,parametric,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Manner
2,analyses,_,analysis,_,NNS,2,_,_,_,_,_,_,_,I-Manner
3,such,_,such,_,JJ,2,_,_,_,_,_,_,_,I-Manner
4,as,_,a,_,IN,2,_,_,_,_,_,_,_,I-Manner
5,t,_,t,_,NN,2,_,_,_,_,_,_,_,I-Manner
6,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,I-Manner
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
8,unk,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Manner
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Manner
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
11,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
12,not,_,not,_,RB,2,_,_,_,_,_,_,_,I-Manner
13,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
14,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
15,tests,_,test,_,NNS,2,_,_,_,_,_,_,_,I-Manner
16,found,_,find,_,VBN,2,_,_,_,_,_,_,_,I-Manner
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,quantitative,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
19,applied,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,linguistics,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,research,_,research,_,NN,2,_,_,_,_,_,research.n,Research,S-Researcher
22,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Purpose
23,gass,_,Gass,_,NNP,2,_,_,_,_,_,_,_,I-Purpose
24,2009,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Purpose
25,),_,),_,),2,_,_,_,_,_,_,_,I-Purpose
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Purpose
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,S-Time
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,O
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,provide.v,Supply,O
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,S-Cotheme
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,B-Manner
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Manner
7,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,I-Manner
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
13,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Manner
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Manner
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Manner
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
19,terms,_,term,_,NNS,2,_,_,_,_,_,_,_,I-Manner
20,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Manner
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
26,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Age
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,I-Age
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Age
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Age
7,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,B-Age
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,I-Age
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
13,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Age
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Age
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
19,terms,_,term,_,NNS,2,_,_,_,_,_,_,_,I-Age
20,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Age
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Age
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,I-Age
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Age
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Age
7,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,B-Age
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
13,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Age
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Age
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
19,terms,_,term,_,NNS,2,_,_,_,_,_,_,_,I-Age
20,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Age
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Time
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,I-Time
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Time
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Time
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Time
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Time
7,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,I-Time
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Time
13,points,_,point,_,NNS,2,_,_,_,_,_,point.n,Adducing,O
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,B-Manner
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Manner
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Manner
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
19,terms,_,term,_,NNS,2,_,_,_,_,_,_,_,I-Manner
20,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Manner
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Time
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,I-Time
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Time
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Time
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Time
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Time
7,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Time
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Time
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,I-Time
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Time
13,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Time
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Time
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Time
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Time
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Time
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Time
19,terms,_,term,_,NNS,2,_,_,_,_,_,term.n,Labeling,O
20,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Duration_of_final_state
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Duration_of_final_state
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Duration_of_final_state
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Duration_of_final_state
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Duration_of_final_state
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Duration_of_final_state
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Duration_of_final_state
1,this,_,This,_,DT,2,_,_,_,_,_,_,_,B-Age
2,paper,_,paper,_,NN,2,_,_,_,_,_,_,_,I-Age
3,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Age
4,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
5,comprehensive,_,comprehensive,_,JJ,2,_,_,_,_,_,_,_,I-Age
6,overview,_,overview,_,NN,2,_,_,_,_,_,_,_,I-Age
7,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
8,unk,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
9,markers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
11,important,_,important,_,JJ,2,_,_,_,_,_,_,_,I-Age
12,lecture,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
13,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Age
14,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
15,proposes,_,propose,_,VBZ,2,_,_,_,_,_,_,_,I-Age
16,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
17,classification,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
18,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
19,terms,_,term,_,NNS,2,_,_,_,_,_,_,_,I-Age
20,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
21,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,B-Age
22,interactive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
23,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
24,textual,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
25,orientation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
26,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,B-Manner
2,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
3,interaction,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
4,refers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
5,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
6,how,_,how,_,WRB,2,_,_,_,_,_,_,_,I-Manner
7,participants,_,participant,_,NNS,2,_,_,_,_,_,_,_,I-Manner
8,display,_,display,_,VBP,2,_,_,_,_,_,_,_,I-Manner
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Manner
10,manage,_,manage,_,NN,2,_,_,_,_,_,manage.v,Being_in_control,S-Degree
11,",",_,",",_,",",2,_,_,_,_,_,_,_,B-Manner
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
13,orient,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
14,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
15,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Manner
16,own,_,own,_,JJ,2,_,_,_,_,_,_,_,I-Manner
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
18,others,_,others,_,NNS,2,_,_,_,_,_,_,_,I-Manner
19,',_,',_,POS,2,_,_,_,_,_,_,_,I-Manner
20,states,_,state,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
22,knowledge,_,knowledge,_,NN,2,_,_,_,_,_,_,_,I-Manner
23,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,unk,_,UNK,_,NNS,2,_,_,_,_,_,_,_,B-Trajector
2,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Trajector
3,interaction,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Trajector
4,refers,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Trajector
5,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Trajector
6,how,_,how,_,WRB,2,_,_,_,_,_,_,_,I-Trajector
