ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
8,of,_,Of,_,IN,1,_,_,_,_,_,_,_,I-Dimension
9,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
10,care,_,Care,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
11,services,_,UNK,_,NNPS,1,_,_,_,_,_,_,_,I-Dimension
12,",",_,",",_,",",1,_,_,_,_,_,_,_,I-Dimension
13,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Dimension
14,need,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
15,is,_,Is,_,VBZ,1,_,_,_,_,_,_,_,I-Dimension
16,intense,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
17,yet,_,Yet,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
18,temporary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
19,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Dimension
1,for,_,For,_,IN,1,_,_,_,_,_,_,_,O
2,many,_,Many,_,JJ,1,_,_,_,_,_,_,_,O
3,patients,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
4,who,_,Who,_,WP,1,_,_,_,_,_,_,_,O
5,use,_,UNK,_,VBP,1,_,_,_,_,_,_,_,O
6,large,_,Large,_,JJ,1,_,_,_,_,_,_,_,O
7,amounts,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
8,of,_,Of,_,IN,1,_,_,_,_,_,_,_,O
9,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,O
10,care,_,Care,_,NNP,1,_,_,_,_,_,care.v,Desiring,S-Degree
11,services,_,UNK,_,NNPS,1,_,_,_,_,_,_,_,B-Purpose_of_event
12,",",_,",",_,",",1,_,_,_,_,_,_,_,I-Purpose_of_event
13,the,_,The,_,DT,1,_,_,_,_,_,_,_,I-Purpose_of_event
14,need,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
15,is,_,Is,_,VBZ,1,_,_,_,_,_,_,_,I-Purpose_of_event
16,intense,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
17,yet,_,Yet,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
18,temporary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Purpose_of_event
19,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Purpose_of_event
1,hospital,_,Hospital,_,NNP,1,_,_,_,_,_,_,_,B-Time
2,board,_,Board,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,and,_,And,_,CC,1,_,_,_,_,_,_,_,I-Time
4,management,_,Management,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,practices,_,UNK,_,NNPS,1,_,_,_,_,_,_,_,I-Time
6,are,_,Are,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,strongly,_,UNK,_,RB,1,_,_,_,_,_,_,_,I-Time
8,related,_,Related,_,VBN,1,_,_,_,_,_,_,_,I-Time
9,to,_,To,_,TO,1,_,_,_,_,_,to.prep,Goal,I-Time
10,hospital,_,Hospital,_,NNP,1,_,_,_,_,_,_,_,I-Time
11,performance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
12,on,_,On,_,IN,1,_,_,_,_,_,_,_,I-Time
13,clinical,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
14,quality,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
15,metrics,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Time
1,national,_,National,_,NNP,1,_,_,_,_,_,_,_,B-Dimension
2,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
3,expenditure,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
4,projections,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Dimension
5,",",_,",",_,",",1,_,_,_,_,_,_,_,I-Dimension
6,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Dimension
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Dimension
8,spending,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Dimension
9,growth,_,Growth,_,NNP,1,_,_,_,_,_,growth.n,Cause_expansion,S-Initial_size
10,faster,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Manner
11,than,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
12,recent,_,Recent,_,NNP,1,_,_,_,_,_,_,_,I-Manner
13,trends,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,electronic,_,Electronic,_,JJ,1,_,_,_,_,_,_,_,B-Time
2,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,record,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,adoption,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,in,_,In,_,IN,1,_,_,_,_,_,_,_,I-Time
6,us,_,US,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,hospitals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Time
8,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
9,progress,_,Progress,_,NN,1,_,_,_,_,_,progress.n,Progression,S-Degree
10,continues,_,UNK,_,NNP,1,_,_,_,_,_,_,_,S-Time
11,",",_,",",_,",",1,_,_,_,_,_,_,_,B-Entity
12,but,_,But,_,CC,1,_,_,_,_,_,_,_,I-Entity
13,challenges,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Entity
14,persist,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Entity
15,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Entity
1,national,_,National,_,NNP,1,_,_,_,_,_,_,_,B-Unit
2,hospital,_,Hospital,_,NNP,1,_,_,_,_,_,_,_,I-Unit
3,ratings,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
4,systems,_,Systems,_,NNP,1,_,_,_,_,_,_,_,I-Unit
5,share,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
6,few,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Unit
7,common,_,Common,_,NNP,1,_,_,_,_,_,_,_,I-Unit
8,scores,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
9,and,_,And,_,CC,1,_,_,_,_,_,_,_,I-Unit
10,may,_,May,_,NNP,1,_,_,_,_,_,May.n,Calendric_unit,I-Unit
11,generate,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
12,confusion,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
13,instead,_,Instead,_,RB,1,_,_,_,_,_,_,_,I-Unit
14,of,_,Of,_,IN,1,_,_,_,_,_,_,_,I-Unit
15,clarity,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Unit
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Unit
1,national,_,National,_,NNP,1,_,_,_,_,_,_,_,B-Age
2,hospital,_,Hospital,_,NNP,1,_,_,_,_,_,_,_,I-Age
3,ratings,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
4,systems,_,Systems,_,NNP,1,_,_,_,_,_,_,_,I-Age
5,share,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
6,few,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
7,common,_,Common,_,NNP,1,_,_,_,_,_,_,_,I-Age
8,scores,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
9,and,_,And,_,CC,1,_,_,_,_,_,_,_,I-Age
10,may,_,May,_,NNP,1,_,_,_,_,_,_,_,I-Age
11,generate,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,confusion,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
13,instead,_,Instead,_,RB,1,_,_,_,_,_,_,_,I-Age
14,of,_,Of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
15,clarity,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Age
16,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,when,_,When,_,WRB,1,_,_,_,_,_,when.adv,Temporal_collocation,O
2,patient,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Trajector_entity
3,activation,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
4,levels,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
5,change,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
6,",",_,",",_,",",1,_,_,_,_,_,_,_,I-Trajector_entity
7,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
8,outcomes,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
9,and,_,And,_,CC,1,_,_,_,_,_,_,_,I-Trajector_entity
10,costs,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
11,change,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
12,",",_,",",_,",",1,_,_,_,_,_,_,_,I-Trajector_entity
13,too,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector_entity
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Trajector_entity
1,reflections,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
2,on,_,On,_,IN,1,_,_,_,_,_,on.prep,Being_in_operation,O
3,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
4,20th,_,20th,_,JJ,1,_,_,_,_,_,_,_,I-Time
5,anniversary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,of,_,Of,_,IN,1,_,_,_,_,_,_,_,I-Time
7,taiwan,_,Taiwan,_,NNP,1,_,_,_,_,_,_,_,I-Time
8,'s,_,'s,_,POS,1,_,_,_,_,_,_,_,I-Time
9,single-payer,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
10,national,_,National,_,NNP,1,_,_,_,_,_,_,_,I-Time
11,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Time
12,insurance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
13,system,_,System,_,NNP,1,_,_,_,_,_,_,_,I-Time
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Time
1,reflections,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
2,on,_,On,_,IN,1,_,_,_,_,_,_,_,O
3,the,_,The,_,DT,1,_,_,_,_,_,_,_,O
4,20th,_,20th,_,JJ,1,_,_,_,_,_,_,_,O
5,anniversary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
6,of,_,Of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
7,taiwan,_,Taiwan,_,NNP,1,_,_,_,_,_,_,_,B-Age
8,'s,_,'s,_,POS,1,_,_,_,_,_,_,_,I-Age
9,single-payer,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
10,national,_,National,_,NNP,1,_,_,_,_,_,_,_,I-Age
11,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,insurance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
13,system,_,System,_,NNP,1,_,_,_,_,_,_,_,I-Age
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,reflections,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
2,on,_,On,_,IN,1,_,_,_,_,_,_,_,O
3,the,_,The,_,DT,1,_,_,_,_,_,_,_,O
4,20th,_,20th,_,JJ,1,_,_,_,_,_,_,_,O
5,anniversary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
6,of,_,Of,_,IN,1,_,_,_,_,_,_,_,O
7,taiwan,_,Taiwan,_,NNP,1,_,_,_,_,_,_,_,O
8,'s,_,'s,_,POS,1,_,_,_,_,_,_,_,O
9,single-payer,_,UNK,_,NNP,1,_,_,_,_,_,_,_,S-Origin
10,national,_,National,_,NNP,1,_,_,_,_,_,national.n,Origin,O
11,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,O
12,insurance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
13,system,_,System,_,NNP,1,_,_,_,_,_,_,_,O
14,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,reflections,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
2,on,_,On,_,IN,1,_,_,_,_,_,_,_,O
3,the,_,The,_,DT,1,_,_,_,_,_,_,_,O
4,20th,_,20th,_,JJ,1,_,_,_,_,_,_,_,O
5,anniversary,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
6,of,_,Of,_,IN,1,_,_,_,_,_,_,_,O
7,taiwan,_,Taiwan,_,NNP,1,_,_,_,_,_,_,_,O
8,'s,_,'s,_,POS,1,_,_,_,_,_,_,_,O
9,single-payer,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
10,national,_,National,_,NNP,1,_,_,_,_,_,_,_,O
11,health,_,Health,_,NNP,1,_,_,_,_,_,_,_,B-Use
12,insurance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Use
13,system,_,System,_,NNP,1,_,_,_,_,_,system.n,Gizmo,O
14,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Use
1,almost,_,Almost,_,RB,2,_,_,_,_,_,almost.prep,Proportional_quantity,S-Degree
2,fifty,_,fifty,_,JJ,2,_,_,_,_,_,_,_,B-Reference_quantity
3,million,_,million,_,CD,2,_,_,_,_,_,_,_,I-Reference_quantity
4,people,_,people,_,NNS,2,_,_,_,_,_,_,_,B-Q_prop
5,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Q_prop
6,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
7,insecure,_,insecure,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
10,united,_,United,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
11,states,_,States,_,NNPS,2,_,_,_,_,_,_,_,I-Q_prop
12,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
13,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Q_prop
14,makes,_,make,_,VBZ,2,_,_,_,_,_,_,_,I-Q_prop
15,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
16,insecurity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
20,nation,_,nation,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
21,'s,_,'s,_,POS,2,_,_,_,_,_,_,_,I-Q_prop
22,leading,_,leading,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
23,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
24,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
25,nutrition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
26,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
27,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Q_prop
1,almost,_,Almost,_,RB,2,_,_,_,_,_,_,_,B-Multiplier
2,fifty,_,fifty,_,JJ,2,_,_,_,_,_,_,_,I-Multiplier
3,million,_,million,_,CD,2,_,_,_,_,_,million.num,Cardinal_numbers,O
4,people,_,people,_,NNS,2,_,_,_,_,_,_,_,B-Unit
5,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Unit
6,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Unit
7,insecure,_,insecure,_,NN,2,_,_,_,_,_,_,_,I-Unit
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
10,united,_,United,_,NNP,2,_,_,_,_,_,_,_,I-Unit
11,states,_,States,_,NNPS,2,_,_,_,_,_,_,_,I-Unit
12,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Unit
13,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Unit
14,makes,_,make,_,VBZ,2,_,_,_,_,_,_,_,I-Unit
15,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Unit
16,insecurity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,I-Unit
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
20,nation,_,nation,_,NN,2,_,_,_,_,_,_,_,I-Unit
21,'s,_,'s,_,POS,2,_,_,_,_,_,_,_,I-Unit
22,leading,_,leading,_,JJ,2,_,_,_,_,_,_,_,I-Unit
23,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Unit
24,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Unit
25,nutrition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
26,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,I-Unit
27,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Unit
1,almost,_,Almost,_,RB,2,_,_,_,_,_,_,_,B-Relatives
2,fifty,_,fifty,_,JJ,2,_,_,_,_,_,_,_,I-Relatives
3,million,_,million,_,CD,2,_,_,_,_,_,_,_,I-Relatives
4,people,_,people,_,NNS,2,_,_,_,_,_,people.n,Kinship,S-Degree
5,are,_,be,_,VBP,2,_,_,_,_,_,_,_,O
6,food,_,food,_,NN,2,_,_,_,_,_,_,_,O
7,insecure,_,insecure,_,NN,2,_,_,_,_,_,_,_,O
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
10,united,_,United,_,NNP,2,_,_,_,_,_,_,_,O
11,states,_,States,_,NNPS,2,_,_,_,_,_,_,_,O
12,",",_,",",_,",",2,_,_,_,_,_,_,_,O
13,which,_,which,_,WDT,2,_,_,_,_,_,_,_,O
14,makes,_,make,_,VBZ,2,_,_,_,_,_,_,_,O
15,food,_,food,_,NN,2,_,_,_,_,_,_,_,O
16,insecurity,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,O
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
20,nation,_,nation,_,NN,2,_,_,_,_,_,_,_,O
21,'s,_,'s,_,POS,2,_,_,_,_,_,_,_,O
22,leading,_,leading,_,JJ,2,_,_,_,_,_,_,_,O
23,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
24,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
25,nutrition,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
26,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,O
27,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,almost,_,Almost,_,RB,2,_,_,_,_,_,_,_,B-Constituent_parts
2,fifty,_,fifty,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
3,million,_,million,_,CD,2,_,_,_,_,_,_,_,I-Constituent_parts
4,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Constituent_parts
5,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Constituent_parts
6,food,_,food,_,NN,2,_,_,_,_,_,food.n,Food,O
7,insecure,_,insecure,_,NN,2,_,_,_,_,_,_,_,S-Type
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
10,united,_,United,_,NNP,2,_,_,_,_,_,_,_,O
11,states,_,States,_,NNPS,2,_,_,_,_,_,_,_,O
12,",",_,",",_,",",2,_,_,_,_,_,_,_,O
13,which,_,which,_,WDT,2,_,_,_,_,_,_,_,O
14,makes,_,make,_,VBZ,2,_,_,_,_,_,_,_,O
15,food,_,food,_,NN,2,_,_,_,_,_,_,_,O
16,insecurity,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,O
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
20,nation,_,nation,_,NN,2,_,_,_,_,_,_,_,O
21,'s,_,'s,_,POS,2,_,_,_,_,_,_,_,O
22,leading,_,leading,_,JJ,2,_,_,_,_,_,_,_,O
23,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
24,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
25,nutrition,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
26,issues,_,issue,_,NNS,2,_,_,_,_,_,_,_,O
27,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,almost,_,Almost,_,RB,2,_,_,_,_,_,_,_,B-Dangerous_entity
2,fifty,_,fifty,_,JJ,2,_,_,_,_,_,_,_,I-Dangerous_entity
3,million,_,million,_,CD,2,_,_,_,_,_,_,_,I-Dangerous_entity
4,people,_,people,_,NNS,2,_,_,_,_,_,_,_,I-Dangerous_entity
5,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Dangerous_entity
6,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Dangerous_entity
7,insecure,_,insecure,_,NN,2,_,_,_,_,_,insecure.a,Being_at_risk,B-Degree
8,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
9,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
10,united,_,United,_,NNP,2,_,_,_,_,_,_,_,I-Degree
11,states,_,States,_,NNPS,2,_,_,_,_,_,_,_,I-Degree
12,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
13,which,_,which,_,WDT,2,_,_,_,_,_,_,_,I-Degree
14,makes,_,make,_,VBZ,2,_,_,_,_,_,_,_,I-Degree
15,food,_,food,_,NN,2,_,_,_,_,_,_,_,I-Degree
16,insecurity,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,I-Degree
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
20,nation,_,nation,_,NN,2,_,_,_,_,_,_,_,I-Degree
21,'s,_,'s,_,POS,2,_,_,_,_,_,_,_,I-Degree
22,leading,_,leading,_,JJ,2,_,_,_,_,_,_,_,I-Degree
23,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Degree
