ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
17,english,_,English,_,NNP,1,_,_,_,_,_,_,_,I-Age
18,learners,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
19,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
20,german,_,German,_,NNP,1,_,_,_,_,_,_,_,I-Age
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,learning,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Age
2,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
3,think,_,Think,_,VB,1,_,_,_,_,_,_,_,I-Age
4,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
6,second,_,Second,_,JJ,1,_,_,_,_,_,_,_,I-Age
7,language,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
8,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
9,effects,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
11,proficiency,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
13,length,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
15,exposure,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Age
16,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
17,english,_,English,_,NNP,1,_,_,_,_,_,_,_,I-Age
18,learners,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
19,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
20,german,_,German,_,NNP,1,_,_,_,_,_,_,_,I-Age
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,learning,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Age
2,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
3,think,_,Think,_,VB,1,_,_,_,_,_,_,_,I-Age
4,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
6,second,_,Second,_,JJ,1,_,_,_,_,_,_,_,I-Age
7,language,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
8,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
9,effects,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
11,proficiency,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
13,length,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
15,exposure,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
16,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
17,english,_,English,_,NNP,1,_,_,_,_,_,English.n,People_by_origin,O
18,learners,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Age
19,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
20,german,_,German,_,NNP,1,_,_,_,_,_,_,_,I-Age
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,learning,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Age
2,to,_,to,_,TO,1,_,_,_,_,_,_,_,I-Age
3,think,_,Think,_,VB,1,_,_,_,_,_,_,_,I-Age
4,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
6,second,_,Second,_,JJ,1,_,_,_,_,_,_,_,I-Age
7,language,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
8,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
9,effects,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
11,proficiency,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
12,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
13,length,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Age
15,exposure,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
16,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
17,english,_,English,_,NNP,1,_,_,_,_,_,_,_,I-Age
18,learners,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
19,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
20,german,_,German,_,NNP,1,_,_,_,_,_,_,_,B-Age
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,S-Time
2,aim,_,aim,_,NN,2,_,_,_,_,_,aim.n,Aiming,O
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Instrument
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Instrument
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Instrument
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Instrument
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Instrument
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Instrument
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Instrument
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Instrument
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Instrument
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Instrument
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Instrument
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Instrument
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Instrument
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Instrument
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Instrument
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Instrument
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Instrument
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Instrument
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Instrument
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Instrument
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,O
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,O
3,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,B-Age
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Age
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Age
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Age
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Age
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Age
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Age
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Age
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Age
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Age
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Age
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Age
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Age
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Age
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Landmark_event
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Landmark_event
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Landmark_event
5,current,_,current,_,JJ,2,_,_,_,_,_,current.a,Temporal_collocation,O
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,B-Landmark_event
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Landmark_event
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Landmark_event
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Landmark_event
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Landmark_event
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Landmark_event
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Landmark_event
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Landmark_event
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Landmark_event
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Landmark_event
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Landmark_event
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Landmark_event
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Use
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Use
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Use
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Use
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Use
6,study,_,study,_,NN,2,_,_,_,_,_,study.n,Building_subparts,O
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,B-Use
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Use
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Use
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Use
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Use
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Use
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Use
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Use
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Use
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Use
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Use
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Use
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Use
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Use
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Use
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Use
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Time
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Time
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Time
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Time
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Time
8,to,_,to,_,TO,2,_,_,_,_,_,to.prep,Goal,O
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,B-Trajector
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Trajector
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Trajector
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Trajector
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Trajector
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Trajector
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Trajector
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Trajector
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Trajector
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Trajector
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Trajector
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Trajector
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Trajector
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Trajector
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Manner
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Manner
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Manner
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Manner
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Manner
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Manner
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Manner
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,investigate.v,Research,S-Researcher
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,B-Manner
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Manner
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Manner
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Manner
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Manner
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Manner
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Manner
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Manner
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Unit
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Unit
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Unit
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Unit
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Unit
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Unit
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Unit
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Unit
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Unit
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Unit
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
14,second,_,second,_,JJ,2,_,_,_,_,_,second.a,Measure_duration,O
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,B-Unit
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Unit
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Unit
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Unit
20,education,_,education,_,NN,2,_,_,_,_,_,_,_,I-Unit
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,I-Unit
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Unit
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Level
2,aim,_,aim,_,NN,2,_,_,_,_,_,_,_,I-Level
3,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Level
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Level
5,current,_,current,_,JJ,2,_,_,_,_,_,_,_,I-Level
6,study,_,study,_,NN,2,_,_,_,_,_,_,_,I-Level
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Level
8,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Level
9,investigate,_,investigate,_,VB,2,_,_,_,_,_,_,_,I-Level
10,motion,_,motion,_,NN,2,_,_,_,_,_,_,_,I-Level
11,event,_,event,_,NN,2,_,_,_,_,_,_,_,I-Level
12,cognition,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Level
13,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Level
14,second,_,second,_,JJ,2,_,_,_,_,_,_,_,I-Level
15,language,_,language,_,NN,2,_,_,_,_,_,_,_,I-Level
16,learners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Level
17,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Level
18,a,_,a,_,DT,2,_,_,_,_,_,_,_,I-Level
19,higher,_,higher,_,JJR,2,_,_,_,_,_,_,_,I-Level
20,education,_,education,_,NN,2,_,_,_,_,_,education.n,Education_teaching,S-Degree
21,context,_,context,_,NN,2,_,_,_,_,_,_,_,B-Subject
22,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Subject
1,based,_,Based,_,VBN,3,_,_,_,_,_,_,_,B-Finding
2,on,_,on,_,IN,3,_,_,_,_,_,_,_,I-Finding
3,recent,_,recent,_,JJ,3,_,_,_,_,_,_,_,I-Finding
4,findings,_,finding,_,NNS,3,_,_,_,_,_,finding.n,Verdict,O
5,that,_,that,_,IN,3,_,_,_,_,_,_,_,B-Case
6,speakers,_,speaker,_,NNS,3,_,_,_,_,_,_,_,I-Case
7,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Case
8,grammatical,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Case
9,aspect,_,aspect,_,NN,3,_,_,_,_,_,_,_,I-Case
10,languages,_,language,_,NNS,3,_,_,_,_,_,_,_,I-Case
11,like,_,like,_,IN,3,_,_,_,_,_,_,_,I-Case
12,english,_,English,_,NNP,3,_,_,_,_,_,_,_,I-Case
13,attend,_,attend,_,VBP,3,_,_,_,_,_,_,_,I-Case
14,less,_,le,_,JJR,3,_,_,_,_,_,_,_,I-Case
15,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Case
16,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Case
17,endpoint,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Case
18,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Case
19,goal,_,goal,_,NN,3,_,_,_,_,_,_,_,I-Case
20,),_,),_,),3,_,_,_,_,_,_,_,I-Case
21,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Case
22,events,_,event,_,NNS,3,_,_,_,_,_,_,_,I-Case
23,than,_,than,_,IN,3,_,_,_,_,_,_,_,I-Case
24,do,_,do,_,VBP,3,_,_,_,_,_,_,_,I-Case
25,speakers,_,speaker,_,NNS,3,_,_,_,_,_,_,_,B-Finding
26,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Finding
27,unk,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Finding
28,languages,_,language,_,NNS,3,_,_,_,_,_,_,_,I-Finding
29,like,_,like,_,IN,3,_,_,_,_,_,_,_,I-Finding
30,swedish,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Finding
31,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Finding
32,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Finding
33,nonverbal,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Finding
34,categorization,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Finding
35,task,_,task,_,NN,3,_,_,_,_,_,_,_,I-Finding
36,involving,_,involve,_,VBG,3,_,_,_,_,_,_,_,I-Finding
37,working,_,work,_,VBG,3,_,_,_,_,_,_,_,I-Finding
38,memory,_,memory,_,NN,3,_,_,_,_,_,_,_,I-Finding
39,(,_,(,_,(,3,_,_,_,_,_,_,_,I-Finding
40,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Finding
41,&,_,&,_,CC,3,_,_,_,_,_,_,_,I-Finding
42,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Finding
43,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Finding
44,2013,_,UNK,_,CD,3,_,_,_,_,_,_,_,I-Finding
45,;,_,;,_,:,3,_,_,_,_,_,_,_,I-Finding
46,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Finding
47,&,_,&,_,CC,3,_,_,_,_,_,_,_,I-Finding
48,unk,_,UNK,_,NNP,3,_,_,_,_,_,_,_,I-Finding
49,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Finding
50,2015,_,2015,_,CD,3,_,_,_,_,_,_,_,I-Finding
51,),_,),_,),3,_,_,_,_,_,_,_,I-Finding
52,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Finding
53,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Finding
54,current,_,current,_,JJ,3,_,_,_,_,_,_,_,I-Finding
55,study,_,study,_,NN,3,_,_,_,_,_,_,_,I-Finding
56,asks,_,ask,_,VBZ,3,_,_,_,_,_,_,_,I-Finding
