ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
26,power,_,power,_,NN,2,_,_,_,_,_,_,_,I-Unit
27,theory,_,theory,_,NN,2,_,_,_,_,_,_,_,I-Unit
28,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Unit
29,remains,_,remain,_,VBZ,2,_,_,_,_,_,_,_,I-Unit
30,inconclusive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Unit
31,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Unit
1,although,_,Although,_,IN,2,_,_,_,_,_,_,_,B-Age
2,studies,_,study,_,NNS,2,_,_,_,_,_,_,_,I-Age
3,about,_,about,_,IN,2,_,_,_,_,_,_,_,I-Age
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
5,determinants,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
7,ceo,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Age
8,compensation,_,compensation,_,NN,2,_,_,_,_,_,_,_,I-Age
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Age
10,ubiquitous,_,ubiquitous,_,JJ,2,_,_,_,_,_,_,_,I-Age
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Age
13,balance,_,balance,_,NN,2,_,_,_,_,_,_,_,I-Age
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Age
15,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Age
16,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Age
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,I-Age
18,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,B-Age
20,more,_,more,_,RBR,2,_,_,_,_,_,_,_,I-Age
21,controversial,_,controversial,_,JJ,2,_,_,_,_,_,_,_,I-Age
22,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Age
23,approaches,_,approach,_,NNS,2,_,_,_,_,_,_,_,I-Age
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
25,managerial,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
26,power,_,power,_,NN,2,_,_,_,_,_,_,_,I-Age
27,theory,_,theory,_,NN,2,_,_,_,_,_,_,_,I-Age
28,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Age
29,remains,_,remain,_,VBZ,2,_,_,_,_,_,_,_,I-Age
30,inconclusive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
31,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,although,_,Although,_,IN,2,_,_,_,_,_,_,_,B-Increment
2,studies,_,study,_,NNS,2,_,_,_,_,_,_,_,I-Increment
3,about,_,about,_,IN,2,_,_,_,_,_,_,_,I-Increment
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Increment
5,determinants,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Increment
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Increment
7,ceo,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Increment
8,compensation,_,compensation,_,NN,2,_,_,_,_,_,_,_,I-Increment
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Increment
10,ubiquitous,_,ubiquitous,_,JJ,2,_,_,_,_,_,_,_,I-Increment
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Increment
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Increment
13,balance,_,balance,_,NN,2,_,_,_,_,_,_,_,I-Increment
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Increment
15,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,I-Increment
16,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Increment
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,I-Increment
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Increment
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,S-Added_set
20,more,_,more,_,RBR,2,_,_,_,_,_,more.a,Increment,O
21,controversial,_,controversial,_,JJ,2,_,_,_,_,_,_,_,B-Increment
22,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,I-Increment
23,approaches,_,approach,_,NNS,2,_,_,_,_,_,_,_,I-Increment
24,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Increment
25,managerial,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Increment
26,power,_,power,_,NN,2,_,_,_,_,_,_,_,I-Increment
27,theory,_,theory,_,NN,2,_,_,_,_,_,_,_,I-Increment
28,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Increment
29,remains,_,remain,_,VBZ,2,_,_,_,_,_,_,_,I-Increment
30,inconclusive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Increment
31,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Increment
1,although,_,Although,_,IN,2,_,_,_,_,_,_,_,O
2,studies,_,study,_,NNS,2,_,_,_,_,_,_,_,O
3,about,_,about,_,IN,2,_,_,_,_,_,_,_,O
4,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
5,determinants,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
6,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
7,ceo,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
8,compensation,_,compensation,_,NN,2,_,_,_,_,_,_,_,O
9,are,_,be,_,VBP,2,_,_,_,_,_,_,_,O
10,ubiquitous,_,ubiquitous,_,JJ,2,_,_,_,_,_,_,_,O
11,",",_,",",_,",",2,_,_,_,_,_,_,_,O
12,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
13,balance,_,balance,_,NN,2,_,_,_,_,_,_,_,O
14,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
15,evidence,_,evidence,_,NN,2,_,_,_,_,_,_,_,O
16,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
17,one,_,one,_,CD,2,_,_,_,_,_,_,_,O
18,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
19,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
20,more,_,more,_,RBR,2,_,_,_,_,_,_,_,O
21,controversial,_,controversial,_,JJ,2,_,_,_,_,_,_,_,O
22,theoretical,_,theoretical,_,JJ,2,_,_,_,_,_,_,_,O
23,approaches,_,approach,_,NNS,2,_,_,_,_,_,approach.n,Means,O
24,",",_,",",_,",",2,_,_,_,_,_,_,_,O
25,managerial,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
26,power,_,power,_,NN,2,_,_,_,_,_,_,_,O
27,theory,_,theory,_,NN,2,_,_,_,_,_,_,_,O
28,",",_,",",_,",",2,_,_,_,_,_,_,_,O
29,remains,_,remain,_,VBZ,2,_,_,_,_,_,_,_,O
30,inconclusive,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
31,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,3,_,_,_,_,_,_,_,B-Time
2,authors,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Time
3,provide,_,provide,_,VBP,3,_,_,_,_,_,_,_,I-Time
4,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Time
5,meta-analysis,_,UNK,_,NN,3,_,_,_,_,_,_,_,I-Time
6,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Time
7,219,_,UNK,_,CD,3,_,_,_,_,_,_,_,I-Time
8,u.s.-based,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Time
9,studies,_,study,_,NNS,3,_,_,_,_,_,_,_,I-Time
10,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Time
11,focusing,_,focus,_,VBG,3,_,_,_,_,_,_,_,I-Time
12,on,_,on,_,IN,3,_,_,_,_,_,on.prep,Being_in_operation,O
13,the,_,the,_,DT,3,_,_,_,_,_,_,_,S-Time
14,relationships,_,relationship,_,NNS,3,_,_,_,_,_,_,_,O
15,between,_,between,_,IN,3,_,_,_,_,_,_,_,O
16,indicators,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
17,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
18,managerial,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
19,power,_,power,_,NN,3,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
21,levels,_,level,_,NNS,3,_,_,_,_,_,_,_,O
22,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
23,ceo,_,UNK,_,NNP,3,_,_,_,_,_,_,_,O
24,compensation,_,compensation,_,NN,3,_,_,_,_,_,_,_,O
25,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
26,ceo,_,UNK,_,NNP,3,_,_,_,_,_,_,_,O
27,unk,_,UNK,_,NN,3,_,_,_,_,_,_,_,O
28,sensitivities,_,UNK,_,NNS,3,_,_,_,_,_,_,_,O
29,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,3,_,_,_,_,_,_,_,B-Concept_1
2,authors,_,UNK,_,NNS,3,_,_,_,_,_,_,_,I-Concept_1
3,provide,_,provide,_,VBP,3,_,_,_,_,_,_,_,I-Concept_1
