ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
56,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
57,distribution,_,distribution,_,NN,2,_,_,_,_,_,_,_,O
58,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
59,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
60,various,_,various,_,JJ,2,_,_,_,_,_,_,_,O
61,segments,_,segment,_,NNS,2,_,_,_,_,_,_,_,O
62,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Instance
2,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Instance
3,point,_,point,_,NN,2,_,_,_,_,_,_,_,I-Instance
4,model,_,model,_,NN,2,_,_,_,_,_,model.n,Exemplar,O
5,framework,_,framework,_,NN,2,_,_,_,_,_,_,_,B-Type
6,introduced,_,introduce,_,VBN,2,_,_,_,_,_,_,_,I-Type
7,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Type
8,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Type
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Type
10,qiu,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Type
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Type
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Type
13,kang,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Type
14,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Type
15,2003,_,2003,_,CD,2,_,_,_,_,_,_,_,I-Type
16,),_,),_,),2,_,_,_,_,_,_,_,I-Type
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Type
18,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Type
19,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Type
20,zamba,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Type
21,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Type
22,2005a,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Type
23,),_,),_,),2,_,_,_,_,_,_,_,I-Type
24,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Type
25,an,_,an,_,DT,2,_,_,_,_,_,_,_,O
26,effective,_,effective,_,JJ,2,_,_,_,_,_,_,_,O
27,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
28,computationally,_,UNK,_,RB,2,_,_,_,_,_,_,_,O
29,efficient,_,efficient,_,JJ,2,_,_,_,_,_,_,_,O
30,method,_,method,_,NN,2,_,_,_,_,_,_,_,O
31,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
32,detecting,_,detect,_,VBG,2,_,_,_,_,_,_,_,O
33,multiple,_,multiple,_,JJ,2,_,_,_,_,_,_,_,O
34,mean,_,mean,_,NN,2,_,_,_,_,_,_,_,O
35,or,_,or,_,CC,2,_,_,_,_,_,_,_,O
36,variance,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
37,change,_,change,_,NN,2,_,_,_,_,_,_,_,O
38,points,_,point,_,NNS,2,_,_,_,_,_,_,_,O
39,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
40,sequences,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
41,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
42,gaussian,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
43,random,_,random,_,NN,2,_,_,_,_,_,_,_,O
44,variables,_,variable,_,NNS,2,_,_,_,_,_,_,_,O
45,",",_,",",_,",",2,_,_,_,_,_,_,_,O
46,when,_,when,_,WRB,2,_,_,_,_,_,_,_,O
47,no,_,no,_,DT,2,_,_,_,_,_,_,_,O
48,prior,_,prior,_,JJ,2,_,_,_,_,_,_,_,O
49,information,_,information,_,NN,2,_,_,_,_,_,_,_,O
50,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
51,available,_,available,_,JJ,2,_,_,_,_,_,_,_,O
52,regarding,_,regard,_,VBG,2,_,_,_,_,_,_,_,O
53,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
54,parameters,_,parameter,_,NNS,2,_,_,_,_,_,_,_,O
55,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
56,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
57,distribution,_,distribution,_,NN,2,_,_,_,_,_,_,_,O
58,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
59,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
60,various,_,various,_,JJ,2,_,_,_,_,_,_,_,O
61,segments,_,segment,_,NNS,2,_,_,_,_,_,_,_,O
62,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,O
2,change,_,change,_,NN,2,_,_,_,_,_,_,_,O
3,point,_,point,_,NN,2,_,_,_,_,_,_,_,O
4,model,_,model,_,NN,2,_,_,_,_,_,_,_,O
5,framework,_,framework,_,NN,2,_,_,_,_,_,_,_,O
6,introduced,_,introduce,_,VBN,2,_,_,_,_,_,_,_,O
7,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
8,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
9,",",_,",",_,",",2,_,_,_,_,_,_,_,O
10,qiu,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
11,",",_,",",_,",",2,_,_,_,_,_,_,_,O
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
13,kang,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
14,(,_,(,_,(,2,_,_,_,_,_,_,_,O
15,2003,_,2003,_,CD,2,_,_,_,_,_,_,_,O
16,),_,),_,),2,_,_,_,_,_,_,_,O
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
18,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
19,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
20,zamba,_,UNK,_,NNP,2,_,_,_,_,_,_,_,O
21,(,_,(,_,(,2,_,_,_,_,_,_,_,B-Cotheme
22,2005a,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Cotheme
23,),_,),_,),2,_,_,_,_,_,_,_,I-Cotheme
24,provides,_,provide,_,VBZ,2,_,_,_,_,_,provide.v,Supply,O
25,an,_,an,_,DT,2,_,_,_,_,_,_,_,B-Cotheme
26,effective,_,effective,_,JJ,2,_,_,_,_,_,_,_,I-Cotheme
27,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
28,computationally,_,UNK,_,RB,2,_,_,_,_,_,_,_,O
29,efficient,_,efficient,_,JJ,2,_,_,_,_,_,_,_,O
30,method,_,method,_,NN,2,_,_,_,_,_,_,_,O
31,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
32,detecting,_,detect,_,VBG,2,_,_,_,_,_,_,_,O
33,multiple,_,multiple,_,JJ,2,_,_,_,_,_,_,_,O
34,mean,_,mean,_,NN,2,_,_,_,_,_,_,_,O
35,or,_,or,_,CC,2,_,_,_,_,_,_,_,O
36,variance,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
37,change,_,change,_,NN,2,_,_,_,_,_,_,_,O
38,points,_,point,_,NNS,2,_,_,_,_,_,_,_,O
39,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
40,sequences,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
41,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
42,gaussian,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
43,random,_,random,_,NN,2,_,_,_,_,_,_,_,O
44,variables,_,variable,_,NNS,2,_,_,_,_,_,_,_,O
45,",",_,",",_,",",2,_,_,_,_,_,_,_,O
46,when,_,when,_,WRB,2,_,_,_,_,_,_,_,O
47,no,_,no,_,DT,2,_,_,_,_,_,_,_,O
48,prior,_,prior,_,JJ,2,_,_,_,_,_,_,_,O
49,information,_,information,_,NN,2,_,_,_,_,_,_,_,O
50,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
51,available,_,available,_,JJ,2,_,_,_,_,_,_,_,O
52,regarding,_,regard,_,VBG,2,_,_,_,_,_,_,_,O
53,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
54,parameters,_,parameter,_,NNS,2,_,_,_,_,_,_,_,O
55,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
56,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
57,distribution,_,distribution,_,NN,2,_,_,_,_,_,_,_,O
58,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
59,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
60,various,_,various,_,JJ,2,_,_,_,_,_,_,_,O
61,segments,_,segment,_,NNS,2,_,_,_,_,_,_,_,O
62,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Q_prop
2,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
3,point,_,point,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
4,model,_,model,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
5,framework,_,framework,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
6,introduced,_,introduce,_,VBN,2,_,_,_,_,_,_,_,I-Q_prop
7,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
8,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
10,qiu,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
13,kang,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
14,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
15,2003,_,2003,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
16,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
18,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
19,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
20,zamba,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
21,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
22,2005a,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
23,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
24,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Q_prop
25,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
26,effective,_,effective,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
27,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
28,computationally,_,UNK,_,RB,2,_,_,_,_,_,_,_,I-Q_prop
29,efficient,_,efficient,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
30,method,_,method,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
31,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
32,detecting,_,detect,_,VBG,2,_,_,_,_,_,_,_,I-Q_prop
33,multiple,_,multiple,_,JJ,2,_,_,_,_,_,multiple.a,Quantified_mass,S-Degree
34,mean,_,mean,_,NN,2,_,_,_,_,_,_,_,O
35,or,_,or,_,CC,2,_,_,_,_,_,_,_,O
36,variance,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
37,change,_,change,_,NN,2,_,_,_,_,_,_,_,O
38,points,_,point,_,NNS,2,_,_,_,_,_,_,_,O
39,in,_,in,_,IN,2,_,_,_,_,_,_,_,O
40,sequences,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
41,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
42,gaussian,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
43,random,_,random,_,NN,2,_,_,_,_,_,_,_,O
44,variables,_,variable,_,NNS,2,_,_,_,_,_,_,_,O
45,",",_,",",_,",",2,_,_,_,_,_,_,_,O
46,when,_,when,_,WRB,2,_,_,_,_,_,_,_,O
47,no,_,no,_,DT,2,_,_,_,_,_,_,_,O
48,prior,_,prior,_,JJ,2,_,_,_,_,_,_,_,O
49,information,_,information,_,NN,2,_,_,_,_,_,_,_,O
50,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
51,available,_,available,_,JJ,2,_,_,_,_,_,_,_,O
52,regarding,_,regard,_,VBG,2,_,_,_,_,_,_,_,O
53,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
54,parameters,_,parameter,_,NNS,2,_,_,_,_,_,_,_,B-Q_prop
55,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
56,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
57,distribution,_,distribution,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
58,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
59,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
60,various,_,various,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
61,segments,_,segment,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
62,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Q_prop
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Degree
2,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Degree
3,point,_,point,_,NN,2,_,_,_,_,_,_,_,I-Degree
4,model,_,model,_,NN,2,_,_,_,_,_,_,_,I-Degree
5,framework,_,framework,_,NN,2,_,_,_,_,_,_,_,I-Degree
6,introduced,_,introduce,_,VBN,2,_,_,_,_,_,_,_,I-Degree
7,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
8,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
10,qiu,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
13,kang,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
14,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Degree
15,2003,_,2003,_,CD,2,_,_,_,_,_,_,_,I-Degree
16,),_,),_,),2,_,_,_,_,_,_,_,I-Degree
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
18,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
19,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
20,zamba,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Degree
21,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Degree
22,2005a,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Degree
23,),_,),_,),2,_,_,_,_,_,_,_,I-Degree
24,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Degree
25,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Degree
26,effective,_,effective,_,JJ,2,_,_,_,_,_,_,_,I-Degree
27,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
28,computationally,_,UNK,_,RB,2,_,_,_,_,_,_,_,I-Degree
29,efficient,_,efficient,_,JJ,2,_,_,_,_,_,_,_,I-Degree
30,method,_,method,_,NN,2,_,_,_,_,_,_,_,I-Degree
31,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Degree
32,detecting,_,detect,_,VBG,2,_,_,_,_,_,_,_,I-Degree
33,multiple,_,multiple,_,JJ,2,_,_,_,_,_,_,_,I-Degree
34,mean,_,mean,_,NN,2,_,_,_,_,_,_,_,I-Degree
35,or,_,or,_,CC,2,_,_,_,_,_,_,_,I-Degree
36,variance,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Degree
37,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Degree
38,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Degree
39,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
40,sequences,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Degree
41,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Outcome
42,gaussian,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Outcome
43,random,_,random,_,NN,2,_,_,_,_,_,_,_,I-Outcome
44,variables,_,variable,_,NNS,2,_,_,_,_,_,variable.n,Contingency,B-Degree
45,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
46,when,_,when,_,WRB,2,_,_,_,_,_,_,_,I-Degree
47,no,_,no,_,DT,2,_,_,_,_,_,_,_,I-Degree
48,prior,_,prior,_,JJ,2,_,_,_,_,_,_,_,I-Degree
49,information,_,information,_,NN,2,_,_,_,_,_,_,_,I-Degree
50,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Degree
51,available,_,available,_,JJ,2,_,_,_,_,_,_,_,I-Degree
52,regarding,_,regard,_,VBG,2,_,_,_,_,_,_,_,I-Degree
53,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
54,parameters,_,parameter,_,NNS,2,_,_,_,_,_,_,_,I-Degree
55,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Degree
56,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
57,distribution,_,distribution,_,NN,2,_,_,_,_,_,_,_,I-Degree
58,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Degree
59,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
60,various,_,various,_,JJ,2,_,_,_,_,_,_,_,I-Degree
61,segments,_,segment,_,NNS,2,_,_,_,_,_,_,_,I-Degree
62,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,the,_,The,_,DT,2,_,_,_,_,_,_,_,B-Q_prop
2,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
3,point,_,point,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
4,model,_,model,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
5,framework,_,framework,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
6,introduced,_,introduce,_,VBN,2,_,_,_,_,_,_,_,I-Q_prop
7,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
8,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
9,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
10,qiu,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
11,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
12,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
13,kang,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
14,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
15,2003,_,2003,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
16,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
17,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
18,hawkins,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
19,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
20,zamba,_,UNK,_,NNP,2,_,_,_,_,_,_,_,I-Q_prop
21,(,_,(,_,(,2,_,_,_,_,_,_,_,I-Q_prop
22,2005a,_,UNK,_,CD,2,_,_,_,_,_,_,_,I-Q_prop
23,),_,),_,),2,_,_,_,_,_,_,_,I-Q_prop
24,provides,_,provide,_,VBZ,2,_,_,_,_,_,_,_,I-Q_prop
25,an,_,an,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
26,effective,_,effective,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
27,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
28,computationally,_,UNK,_,RB,2,_,_,_,_,_,_,_,I-Q_prop
29,efficient,_,efficient,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
30,method,_,method,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
31,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
32,detecting,_,detect,_,VBG,2,_,_,_,_,_,_,_,I-Q_prop
33,multiple,_,multiple,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
34,mean,_,mean,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
35,or,_,or,_,CC,2,_,_,_,_,_,_,_,I-Q_prop
36,variance,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
37,change,_,change,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
38,points,_,point,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
39,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
40,sequences,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
41,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
42,gaussian,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
43,random,_,random,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
44,variables,_,variable,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
45,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Q_prop
46,when,_,when,_,WRB,2,_,_,_,_,_,_,_,I-Q_prop
47,no,_,no,_,DT,2,_,_,_,_,_,no.art,Quantified_mass,S-Degree
48,prior,_,prior,_,JJ,2,_,_,_,_,_,_,_,B-Q_prop
49,information,_,information,_,NN,2,_,_,_,_,_,_,_,I-Q_prop
50,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Q_prop
51,available,_,available,_,JJ,2,_,_,_,_,_,_,_,I-Q_prop
52,regarding,_,regard,_,VBG,2,_,_,_,_,_,_,_,I-Q_prop
53,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Q_prop
54,parameters,_,parameter,_,NNS,2,_,_,_,_,_,_,_,I-Q_prop
55,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Q_prop
