ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
16,organization,_,organization,_,NN,2,_,_,_,_,_,_,_,B-Degree
17,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Degree
18,personal,_,personal,_,JJ,2,_,_,_,_,_,_,_,I-Degree
19,benefit,_,benefit,_,NN,2,_,_,_,_,_,_,_,I-Degree
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,an,_,An,_,DT,2,_,_,_,_,_,_,_,O
2,unexplored,_,unexplored,_,JJ,2,_,_,_,_,_,_,_,O
3,paradox,_,paradox,_,NN,2,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
5,organizational,_,organizational,_,JJ,2,_,_,_,_,_,_,_,O
6,identification,_,identification,_,NN,2,_,_,_,_,_,_,_,O
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
8,its,_,it,_,PRP$,2,_,_,_,_,_,_,_,O
9,possible,_,possible,_,JJ,2,_,_,_,_,_,_,_,O
10,association,_,association,_,NN,2,_,_,_,_,_,_,_,O
11,with,_,with,_,IN,2,_,_,_,_,_,_,_,O
12,behaviors,_,behavior,_,NNS,2,_,_,_,_,_,_,_,O
13,that,_,that,_,WDT,2,_,_,_,_,_,that.adv,Degree,O
14,exploit,_,exploit,_,VBP,2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,organization,_,organization,_,NN,2,_,_,_,_,_,_,_,O
17,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
18,personal,_,personal,_,JJ,2,_,_,_,_,_,_,_,O
19,benefit,_,benefit,_,NN,2,_,_,_,_,_,_,_,O
20,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,an,_,An,_,DT,2,_,_,_,_,_,_,_,O
2,unexplored,_,unexplored,_,JJ,2,_,_,_,_,_,_,_,O
3,paradox,_,paradox,_,NN,2,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
5,organizational,_,organizational,_,JJ,2,_,_,_,_,_,_,_,O
6,identification,_,identification,_,NN,2,_,_,_,_,_,_,_,O
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
8,its,_,it,_,PRP$,2,_,_,_,_,_,_,_,O
9,possible,_,possible,_,JJ,2,_,_,_,_,_,_,_,O
10,association,_,association,_,NN,2,_,_,_,_,_,_,_,O
11,with,_,with,_,IN,2,_,_,_,_,_,_,_,O
12,behaviors,_,behavior,_,NNS,2,_,_,_,_,_,_,_,O
13,that,_,that,_,WDT,2,_,_,_,_,_,_,_,O
14,exploit,_,exploit,_,VBP,2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,organization,_,organization,_,NN,2,_,_,_,_,_,organization.n,Organization,O
17,for,_,for,_,IN,2,_,_,_,_,_,_,_,B-Purpose
18,personal,_,personal,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
19,benefit,_,benefit,_,NN,2,_,_,_,_,_,_,_,I-Purpose
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Purpose
1,an,_,An,_,DT,2,_,_,_,_,_,_,_,B-Time
2,unexplored,_,unexplored,_,JJ,2,_,_,_,_,_,_,_,I-Time
3,paradox,_,paradox,_,NN,2,_,_,_,_,_,_,_,I-Time
4,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Time
5,organizational,_,organizational,_,JJ,2,_,_,_,_,_,_,_,I-Time
6,identification,_,identification,_,NN,2,_,_,_,_,_,_,_,I-Time
7,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Time
8,its,_,it,_,PRP$,2,_,_,_,_,_,_,_,I-Time
9,possible,_,possible,_,JJ,2,_,_,_,_,_,_,_,I-Time
10,association,_,association,_,NN,2,_,_,_,_,_,_,_,I-Time
11,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Time
12,behaviors,_,behavior,_,NNS,2,_,_,_,_,_,_,_,I-Time
13,that,_,that,_,WDT,2,_,_,_,_,_,_,_,I-Time
14,exploit,_,exploit,_,VBP,2,_,_,_,_,_,_,_,I-Time
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Time
16,organization,_,organization,_,NN,2,_,_,_,_,_,_,_,I-Time
17,for,_,for,_,IN,2,_,_,_,_,_,for.prep,Taking_sides,S-Degree
18,personal,_,personal,_,JJ,2,_,_,_,_,_,_,_,S-Manner
19,benefit,_,benefit,_,NN,2,_,_,_,_,_,_,_,B-Degree
20,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,in,_,In,_,IN,3,_,_,_,_,_,in.prep,Fields,O
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,S-Work
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,O
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,O
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,O
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,O
7,",",_,",",_,",",3,_,_,_,_,_,_,_,O
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,O
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,O
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,O
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,O
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,O
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,O
20,",",_,",",_,",",3,_,_,_,_,_,_,_,O
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,O
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,O
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,O
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,O
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,O
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,O
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,O
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,O
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,O
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,O
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
33,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-State_of_affairs
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-State_of_affairs
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-State_of_affairs
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-State_of_affairs
6,why,_,why,_,WRB,3,_,_,_,_,_,why.n,Reason,O
7,",",_,",",_,",",3,_,_,_,_,_,_,_,B-State_of_affairs
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-State_of_affairs
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,I-State_of_affairs
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,I-State_of_affairs
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-State_of_affairs
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,I-State_of_affairs
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-State_of_affairs
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-State_of_affairs
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-State_of_affairs
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-State_of_affairs
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
20,",",_,",",_,",",3,_,_,_,_,_,_,_,I-State_of_affairs
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,I-State_of_affairs
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-State_of_affairs
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-State_of_affairs
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-State_of_affairs
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,I-State_of_affairs
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-State_of_affairs
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-State_of_affairs
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-State_of_affairs
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,I-State_of_affairs
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-State_of_affairs
33,.,_,.,_,.,3,_,_,_,_,_,_,_,I-State_of_affairs
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-Time
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Time
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-Time
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Time
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-Time
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,I-Time
7,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Time
8,for,_,for,_,IN,3,_,_,_,_,_,for.prep,Taking_sides,S-Degree
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,B-Manner
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,I-Manner
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Manner
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,I-Manner
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Manner
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,I-Manner
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Manner
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,I-Manner
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Manner
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Manner
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Manner
20,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Manner
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,I-Manner
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,I-Manner
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Manner
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Manner
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,I-Manner
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Manner
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,I-Manner
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Manner
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,B-Degree
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Degree
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,I-Degree
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Degree
33,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Degree
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Age
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-Age
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-Age
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,I-Age
7,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Age
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,I-Age
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,individual.n,People,O
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,S-Age
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,O
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,O
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,O
20,",",_,",",_,",",3,_,_,_,_,_,_,_,O
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,O
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,O
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,O
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,O
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,O
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,O
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,O
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,O
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,O
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,O
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,O
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,O
33,.,_,.,_,.,3,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-Age
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Age
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-Age
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Age
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-Age
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,I-Age
7,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Age
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,I-Age
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,I-Age
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Age
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,I-Age
13,of,_,of,_,IN,3,_,_,_,_,_,of.prep,Age,S-Degree
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,B-Age
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Age
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,I-Age
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Age
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Age
20,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Age
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,I-Age
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,I-Age
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Age
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Age
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,I-Age
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Age
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,I-Age
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Age
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Age
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Age
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,I-Age
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Age
33,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Age
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-Force
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Force
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-Force
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Force
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-Force
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,I-Force
7,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Force
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Force
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,I-Force
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,I-Force
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Force
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,I-Force
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Force
14,power,_,power,_,NN,3,_,_,_,_,_,power.n,Level_of_force_exertion,S-Degree
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,B-Force
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,I-Force
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Force
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Force
19,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Force
20,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Force
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,I-Force
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,I-Force
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Force
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Force
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,I-Force
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Force
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,I-Force
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Force
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Force
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Force
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,I-Force
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Force
33,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Force
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,O
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,O
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,O
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,O
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,O
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,O
7,",",_,",",_,",",3,_,_,_,_,_,_,_,O
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,O
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,O
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,O
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,O
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,O
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,O
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,O
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,3,_,_,_,_,_,_,_,O
18,the,_,the,_,DT,3,_,_,_,_,_,_,_,S-Members
19,organization,_,organization,_,NN,3,_,_,_,_,_,organization.n,Organization,O
20,",",_,",",_,",",3,_,_,_,_,_,_,_,B-Name
21,organizational,_,organizational,_,JJ,3,_,_,_,_,_,_,_,I-Name
22,identification,_,identification,_,NN,3,_,_,_,_,_,_,_,I-Name
23,is,_,be,_,VBZ,3,_,_,_,_,_,_,_,I-Name
24,a,_,a,_,DT,3,_,_,_,_,_,_,_,I-Name
25,path,_,path,_,NN,3,_,_,_,_,_,_,_,I-Name
26,to,_,to,_,TO,3,_,_,_,_,_,_,_,I-Name
27,viewing,_,view,_,VBG,3,_,_,_,_,_,_,_,I-Name
28,the,_,the,_,DT,3,_,_,_,_,_,_,_,I-Name
29,organization,_,organization,_,NN,3,_,_,_,_,_,_,_,I-Name
30,as,_,a,_,IN,3,_,_,_,_,_,_,_,I-Name
31,eminently,_,UNK,_,RB,3,_,_,_,_,_,_,_,I-Name
32,exploitable,_,UNK,_,JJ,3,_,_,_,_,_,_,_,I-Name
33,.,_,.,_,.,3,_,_,_,_,_,_,_,I-Name
1,in,_,In,_,IN,3,_,_,_,_,_,_,_,B-Path
2,this,_,this,_,DT,3,_,_,_,_,_,_,_,I-Path
3,article,_,article,_,NN,3,_,_,_,_,_,_,_,I-Path
4,we,_,we,_,PRP,3,_,_,_,_,_,_,_,I-Path
5,address,_,address,_,VBP,3,_,_,_,_,_,_,_,I-Path
6,why,_,why,_,WRB,3,_,_,_,_,_,_,_,I-Path
7,",",_,",",_,",",3,_,_,_,_,_,_,_,I-Path
8,for,_,for,_,IN,3,_,_,_,_,_,_,_,I-Path
9,some,_,some,_,DT,3,_,_,_,_,_,_,_,I-Path
10,individuals,_,individual,_,NNS,3,_,_,_,_,_,_,_,I-Path
11,in,_,in,_,IN,3,_,_,_,_,_,_,_,I-Path
12,positions,_,position,_,NNS,3,_,_,_,_,_,_,_,I-Path
13,of,_,of,_,IN,3,_,_,_,_,_,_,_,I-Path
14,power,_,power,_,NN,3,_,_,_,_,_,_,_,I-Path
15,and,_,and,_,CC,3,_,_,_,_,_,_,_,I-Path
16,authority,_,authority,_,NN,3,_,_,_,_,_,_,_,I-Path
