ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
19,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Cause
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Cause
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,I-Cause
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,I-Cause
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,I-Cause
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,I-Cause
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,I-Cause
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Cause
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Cause
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,B-Degree
29,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,O
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,O
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,O
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,O
8,",",_,",",_,",",2,_,_,_,_,_,_,_,O
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,S-Economy
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,S-Political_region
12,economic,_,economic,_,JJ,2,_,_,_,_,_,economic.a,Economy,O
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
14,",",_,",",_,",",2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,O
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
19,",",_,",",_,",",2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,O
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,O
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,O
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,O
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,O
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,O
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,O
29,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,B-Parameter
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,I-Parameter
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,I-Parameter
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Parameter
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Parameter
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Parameter
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,I-Parameter
8,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Parameter
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Parameter
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Parameter
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Parameter
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Parameter
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Parameter
14,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Parameter
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Parameter
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,I-Parameter
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Parameter
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Parameter
19,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Parameter
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Parameter
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,difficulty.n,Difficulty,B-Degree
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,I-Degree
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,I-Degree
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,I-Degree
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,I-Degree
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Degree
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,I-Degree
29,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,B-Partner_1
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,I-Partner_1
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,I-Partner_1
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Partner_1
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
8,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Partner_1
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Partner_1
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Partner_1
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Partner_1
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Partner_1
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
14,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Partner_1
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Partner_1
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,I-Partner_1
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Partner_1
19,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Partner_1
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Partner_1
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,S-Time
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,cooperate.v,Collaboration,S-Degree
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,B-Manner
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,I-Manner
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,I-Manner
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,B-Degree
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Degree
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,I-Degree
29,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Degree
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,O
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,O
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,O
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,O
8,",",_,",",_,",",2,_,_,_,_,_,_,_,O
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,O
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
14,",",_,",",_,",",2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,O
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
19,",",_,",",_,",",2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,O
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,O
23,across,_,across,_,IN,2,_,_,_,_,_,across.prep,Distributed_position,O
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,B-Location
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,I-Location
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,I-Location
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Location
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,I-Location
29,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Location
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,B-Required
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,I-Required
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,I-Required
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Required
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Required
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Required
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,I-Required
8,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Required
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,I-Required
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Required
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Required
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,I-Required
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Required
14,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Required
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Required
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,I-Required
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,I-Required
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,I-Required
19,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Required
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Required
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,I-Required
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,I-Required
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,I-Required
24,policy,_,policy,_,NN,2,_,_,_,_,_,policy.n,Law,O
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,S-Type
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,B-Required
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Required
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,I-Required
29,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Required
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,O
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,O
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,O
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,O
8,",",_,",",_,",",2,_,_,_,_,_,_,_,O
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,O
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
14,",",_,",",_,",",2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,O
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
19,",",_,",",_,",",2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,B-Activity
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,I-Activity
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,I-Activity
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,I-Activity
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,sector.n,Fields,S-Type
26,on,_,on,_,IN,2,_,_,_,_,_,_,_,B-Activity
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Activity
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,O
29,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,O
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,O
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,O
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,O
8,",",_,",",_,",",2,_,_,_,_,_,_,_,O
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,O
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
14,",",_,",",_,",",2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,O
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
19,",",_,",",_,",",2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,O
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,O
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,O
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,O
25,sectors,_,sector,_,NNS,2,_,_,_,_,_,_,_,O
26,on,_,on,_,IN,2,_,_,_,_,_,on.prep,Being_in_operation,O
27,the,_,the,_,DT,2,_,_,_,_,_,_,_,S-Time
28,issue,_,issue,_,NN,2,_,_,_,_,_,_,_,O
29,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,many,_,Many,_,JJ,2,_,_,_,_,_,_,_,O
2,barriers,_,barrier,_,NNS,2,_,_,_,_,_,_,_,O
3,hamper,_,hamper,_,VBP,2,_,_,_,_,_,_,_,O
4,advocacy,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,2,_,_,_,_,_,_,_,O
6,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
7,equity,_,equity,_,NN,2,_,_,_,_,_,_,_,O
8,",",_,",",_,",",2,_,_,_,_,_,_,_,O
9,including,_,include,_,VBG,2,_,_,_,_,_,_,_,O
10,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
11,contemporary,_,UNK,_,JJ,2,_,_,_,_,_,_,_,O
12,economic,_,economic,_,JJ,2,_,_,_,_,_,_,_,O
13,zeitgeist,_,UNK,_,NN,2,_,_,_,_,_,_,_,O
14,",",_,",",_,",",2,_,_,_,_,_,_,_,O
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
16,biomedical,_,biomedical,_,JJ,2,_,_,_,_,_,_,_,O
17,health,_,health,_,NN,2,_,_,_,_,_,_,_,O
18,perspective,_,perspective,_,NN,2,_,_,_,_,_,_,_,O
19,",",_,",",_,",",2,_,_,_,_,_,_,_,O
20,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
21,difficulties,_,difficulty,_,NNS,2,_,_,_,_,_,_,_,O
22,cooperating,_,cooperate,_,VBG,2,_,_,_,_,_,_,_,O
23,across,_,across,_,IN,2,_,_,_,_,_,_,_,O
24,policy,_,policy,_,NN,2,_,_,_,_,_,_,_,O
