ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
8,under,_,under,_,IN,1,_,_,_,_,_,under.prep,Proportional_quantity,S-Degree
9,heat,_,heat,_,NN,1,_,_,_,_,_,_,_,B-Denoted_quantity
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Denoted_quantity
11,drought,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Denoted_quantity
12,stress,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Denoted_quantity
13,associated,_,associate,_,VBN,1,_,_,_,_,_,_,_,I-Denoted_quantity
14,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Denoted_quantity
15,optimized,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Denoted_quantity
16,root,_,root,_,NN,1,_,_,_,_,_,_,_,I-Denoted_quantity
17,distribution,_,distribution,_,NN,1,_,_,_,_,_,_,_,I-Denoted_quantity
18,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Denoted_quantity
19,bread,_,bread,_,JJ,1,_,_,_,_,_,_,_,I-Denoted_quantity
20,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Denoted_quantity
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Denoted_quantity
1,common,_,Common,_,JJ,1,_,_,_,_,_,_,_,B-Speed
2,genetic,_,genetic,_,JJ,1,_,_,_,_,_,_,_,I-Speed
3,basis,_,basis,_,NN,1,_,_,_,_,_,_,_,I-Speed
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Speed
5,canopy,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Speed
6,temperature,_,temperature,_,NN,1,_,_,_,_,_,_,_,I-Speed
7,depression,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Speed
8,under,_,under,_,IN,1,_,_,_,_,_,_,_,I-Speed
9,heat,_,heat,_,NN,1,_,_,_,_,_,_,_,I-Speed
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Speed
11,drought,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Speed
12,stress,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Speed
13,associated,_,associate,_,VBN,1,_,_,_,_,_,_,_,I-Speed
14,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Speed
15,optimized,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Speed
16,root,_,root,_,NN,1,_,_,_,_,_,_,_,I-Speed
17,distribution,_,distribution,_,NN,1,_,_,_,_,_,distribution.n,Dispersal,O
18,in,_,in,_,IN,1,_,_,_,_,_,_,_,O
19,bread,_,bread,_,JJ,1,_,_,_,_,_,_,_,O
20,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
21,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,common,_,Common,_,JJ,1,_,_,_,_,_,_,_,B-Constituent_parts
2,genetic,_,genetic,_,JJ,1,_,_,_,_,_,_,_,I-Constituent_parts
3,basis,_,basis,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Constituent_parts
5,canopy,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
6,temperature,_,temperature,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
7,depression,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
8,under,_,under,_,IN,1,_,_,_,_,_,_,_,I-Constituent_parts
9,heat,_,heat,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Constituent_parts
11,drought,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
12,stress,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
13,associated,_,associate,_,VBN,1,_,_,_,_,_,_,_,I-Constituent_parts
14,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Constituent_parts
15,optimized,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Constituent_parts
16,root,_,root,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
17,distribution,_,distribution,_,NN,1,_,_,_,_,_,_,_,I-Constituent_parts
18,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Constituent_parts
19,bread,_,bread,_,JJ,1,_,_,_,_,_,bread.n,Food,O
20,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Constituent_parts
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Constituent_parts
1,development,_,Development,_,NNP,1,_,_,_,_,_,_,_,B-Time
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Time
3,analysis,_,analysis,_,NN,1,_,_,_,_,_,analysis.n,Scrutiny,S-Degree
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Purpose
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Purpose
6,20k,_,UNK,_,CD,1,_,_,_,_,_,_,_,I-Purpose
7,snp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Purpose
8,array,_,array,_,NN,1,_,_,_,_,_,_,_,B-Manner
9,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Manner
10,potato,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
11,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Manner
12,solanum,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
13,tuberosum,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
14,),_,),_,),1,_,_,_,_,_,_,_,I-Manner
15,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
16,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Manner
17,insight,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
18,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Manner
19,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Manner
20,breeding,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
21,history,_,history,_,NN,1,_,_,_,_,_,_,_,I-Manner
22,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,development,_,Development,_,NNP,1,_,_,_,_,_,_,_,O
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
3,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,O
4,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,B-Age
6,20k,_,UNK,_,CD,1,_,_,_,_,_,_,_,I-Age
7,snp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
8,array,_,array,_,NN,1,_,_,_,_,_,_,_,I-Age
9,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Age
10,potato,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
11,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Age
12,solanum,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
13,tuberosum,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
14,),_,),_,),1,_,_,_,_,_,_,_,I-Age
15,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
16,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Age
17,insight,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
18,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Age
19,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Age
20,breeding,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
21,history,_,history,_,NN,1,_,_,_,_,_,_,_,I-Age
22,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,development,_,Development,_,NNP,1,_,_,_,_,_,_,_,B-Degree
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Degree
3,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Degree
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Degree
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Degree
6,20k,_,UNK,_,CD,1,_,_,_,_,_,_,_,I-Degree
7,snp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Degree
8,array,_,array,_,NN,1,_,_,_,_,_,_,_,I-Degree
9,for,_,for,_,IN,1,_,_,_,_,_,for.prep,Taking_sides,I-Degree
10,potato,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Manner
11,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Manner
12,solanum,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Manner
13,tuberosum,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
14,),_,),_,),1,_,_,_,_,_,_,_,I-Manner
15,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Manner
16,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Manner
17,insight,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
18,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Manner
19,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Manner
20,breeding,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
21,history,_,history,_,NN,1,_,_,_,_,_,_,_,I-Manner
22,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,development,_,Development,_,NNP,1,_,_,_,_,_,_,_,B-Trajector
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Trajector
3,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Trajector
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Trajector
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Trajector
6,20k,_,UNK,_,CD,1,_,_,_,_,_,_,_,I-Trajector
7,snp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector
8,array,_,array,_,NN,1,_,_,_,_,_,_,_,I-Trajector
9,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Trajector
10,potato,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Trajector
11,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Trajector
12,solanum,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Trajector
13,tuberosum,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Trajector
14,),_,),_,),1,_,_,_,_,_,_,_,I-Trajector
15,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Trajector
16,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Trajector
17,insight,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Trajector
18,into,_,into,_,IN,1,_,_,_,_,_,into.prep,Goal,O
19,the,_,the,_,DT,1,_,_,_,_,_,_,_,B-Profiled_region
20,breeding,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
21,history,_,history,_,NN,1,_,_,_,_,_,_,_,I-Profiled_region
22,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Profiled_region
1,development,_,Development,_,NNP,1,_,_,_,_,_,_,_,B-Events
2,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Events
3,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Events
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Events
5,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Events
6,20k,_,UNK,_,CD,1,_,_,_,_,_,_,_,I-Events
7,snp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Events
8,array,_,array,_,NN,1,_,_,_,_,_,_,_,I-Events
9,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Events
10,potato,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Events
11,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Events
12,solanum,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Events
13,tuberosum,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Events
14,),_,),_,),1,_,_,_,_,_,_,_,I-Events
15,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Events
16,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Events
17,insight,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Events
18,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Events
19,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Events
20,breeding,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Events
21,history,_,history,_,NN,1,_,_,_,_,_,history.n,Individual_history,O
22,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Depictive
1,genome-wide,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Use
2,association,_,association,_,NN,1,_,_,_,_,_,_,_,I-Use
3,study,_,study,_,NN,1,_,_,_,_,_,study.n,Building_subparts,O
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,B-Use
5,grain,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
6,yield,_,yield,_,NN,1,_,_,_,_,_,_,_,I-Use
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Use
8,related,_,related,_,JJ,1,_,_,_,_,_,_,_,I-Use
9,traits,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Use
10,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Use
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Use
12,elite,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Use
13,spring,_,spring,_,NN,1,_,_,_,_,_,_,_,I-Use
14,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
15,population,_,population,_,NN,1,_,_,_,_,_,_,_,I-Use
16,grown,_,grow,_,VBN,1,_,_,_,_,_,_,_,I-Use
17,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Use
18,temperate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Use
19,irrigated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Use
20,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Use
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Use
1,genome-wide,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Descriptor
2,association,_,association,_,NN,1,_,_,_,_,_,_,_,I-Descriptor
3,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Descriptor
4,for,_,for,_,IN,1,_,_,_,_,_,for.prep,Taking_sides,S-Degree
5,grain,_,UNK,_,NN,1,_,_,_,_,_,_,_,S-Manner
6,yield,_,yield,_,NN,1,_,_,_,_,_,_,_,B-Degree
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Degree
8,related,_,related,_,JJ,1,_,_,_,_,_,_,_,I-Degree
9,traits,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Degree
10,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Degree
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Degree
12,elite,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Degree
13,spring,_,spring,_,NN,1,_,_,_,_,_,_,_,I-Degree
14,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Degree
15,population,_,population,_,NN,1,_,_,_,_,_,_,_,I-Degree
16,grown,_,grow,_,VBN,1,_,_,_,_,_,_,_,I-Degree
17,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Degree
18,temperate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Degree
19,irrigated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Degree
20,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Degree
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,genome-wide,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Manner
2,association,_,association,_,NN,1,_,_,_,_,_,_,_,I-Manner
3,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Manner
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Manner
5,grain,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
6,yield,_,yield,_,NN,1,_,_,_,_,_,yield.v,Creating,O
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,B-Instrument
8,related,_,related,_,JJ,1,_,_,_,_,_,_,_,I-Instrument
9,traits,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Instrument
10,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Instrument
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Instrument
12,elite,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Instrument
13,spring,_,spring,_,NN,1,_,_,_,_,_,_,_,I-Instrument
14,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Instrument
15,population,_,population,_,NN,1,_,_,_,_,_,_,_,I-Instrument
16,grown,_,grow,_,VBN,1,_,_,_,_,_,_,_,I-Instrument
17,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Instrument
18,temperate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Instrument
19,irrigated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Instrument
20,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Instrument
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Instrument
1,genome-wide,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Individuals
2,association,_,association,_,NN,1,_,_,_,_,_,_,_,I-Individuals
3,study,_,study,_,NN,1,_,_,_,_,_,_,_,I-Individuals
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Individuals
5,grain,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Individuals
6,yield,_,yield,_,NN,1,_,_,_,_,_,_,_,I-Individuals
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Individuals
8,related,_,related,_,JJ,1,_,_,_,_,_,_,_,I-Individuals
9,traits,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Individuals
10,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Individuals
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Individuals
12,elite,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Individuals
13,spring,_,spring,_,NN,1,_,_,_,_,_,_,_,I-Individuals
14,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Individuals
15,population,_,population,_,NN,1,_,_,_,_,_,population.n,Aggregate,O
16,grown,_,grow,_,VBN,1,_,_,_,_,_,_,_,B-Individuals
17,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Individuals
18,temperate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Individuals
19,irrigated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Individuals
20,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,I-Individuals
21,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Individuals
1,genome-wide,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
2,association,_,association,_,NN,1,_,_,_,_,_,_,_,O
3,study,_,study,_,NN,1,_,_,_,_,_,_,_,O
4,for,_,for,_,IN,1,_,_,_,_,_,_,_,O
5,grain,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
6,yield,_,yield,_,NN,1,_,_,_,_,_,_,_,O
7,and,_,and,_,CC,1,_,_,_,_,_,_,_,O
8,related,_,related,_,JJ,1,_,_,_,_,_,_,_,O
9,traits,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
10,in,_,in,_,IN,1,_,_,_,_,_,_,_,O
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,O
12,elite,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
13,spring,_,spring,_,NN,1,_,_,_,_,_,_,_,O
14,wheat,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
15,population,_,population,_,NN,1,_,_,_,_,_,_,_,O
16,grown,_,grow,_,VBN,1,_,_,_,_,_,_,_,O
17,in,_,in,_,IN,1,_,_,_,_,_,in.prep,Fields,O
18,temperate,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
19,irrigated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
20,environments,_,environment,_,NNS,1,_,_,_,_,_,_,_,O
21,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,advances,_,Advances,_,NNS,1,_,_,_,_,_,_,_,B-Prior_state
2,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Prior_state
3,setaria,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Prior_state
4,genomics,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Prior_state
5,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Prior_state
6,genetic,_,genetic,_,JJ,1,_,_,_,_,_,_,_,S-Domain
7,improvement,_,improvement,_,NN,1,_,_,_,_,_,improvement.n,Improvement_or_decline,S-Degree
8,of,_,of,_,IN,1,_,_,_,_,_,_,_,B-Prior_state
9,cereals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Prior_state
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Prior_state
11,bioenergy,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Prior_state
12,grasses,_,grass,_,NNS,1,_,_,_,_,_,_,_,I-Prior_state
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Prior_state
1,advances,_,Advances,_,NNS,1,_,_,_,_,_,_,_,O
2,in,_,in,_,IN,1,_,_,_,_,_,_,_,O
3,setaria,_,UNK,_,NNP,1,_,_,_,_,_,_,_,O
4,genomics,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
5,for,_,for,_,IN,1,_,_,_,_,_,_,_,O
6,genetic,_,genetic,_,JJ,1,_,_,_,_,_,_,_,O
7,improvement,_,improvement,_,NN,1,_,_,_,_,_,_,_,O
8,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
9,cereals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,B-Age
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Age
11,bioenergy,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
12,grasses,_,grass,_,NNS,1,_,_,_,_,_,_,_,I-Age
13,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,advances,_,Advances,_,NNS,1,_,_,_,_,_,_,_,B-Intoxicant
2,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Intoxicant
3,setaria,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Intoxicant
4,genomics,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Intoxicant
5,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Intoxicant
6,genetic,_,genetic,_,JJ,1,_,_,_,_,_,_,_,I-Intoxicant
7,improvement,_,improvement,_,NN,1,_,_,_,_,_,_,_,I-Intoxicant
8,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Intoxicant
9,cereals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Intoxicant
10,and,_,and,_,CC,1,_,_,_,_,_,_,_,I-Intoxicant
11,bioenergy,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Intoxicant
12,grasses,_,grass,_,NNS,1,_,_,_,_,_,grass.n,Intoxicants,O
13,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Type
1,training,_,Training,_,NN,1,_,_,_,_,_,_,_,B-Degree
2,set,_,set,_,VBN,1,_,_,_,_,_,set.v,Placing,I-Degree
3,optimization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Degree
4,under,_,under,_,IN,1,_,_,_,_,_,_,_,I-Degree
5,population,_,population,_,NN,1,_,_,_,_,_,_,_,I-Degree
6,structure,_,structure,_,NN,1,_,_,_,_,_,_,_,I-Degree
7,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Degree
8,genomic,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Degree
9,selection,_,selection,_,NN,1,_,_,_,_,_,_,_,I-Degree
10,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,training,_,Training,_,NN,1,_,_,_,_,_,_,_,B-Function
2,set,_,set,_,VBN,1,_,_,_,_,_,_,_,I-Function
3,optimization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Function
4,under,_,under,_,IN,1,_,_,_,_,_,_,_,I-Function
5,population,_,population,_,NN,1,_,_,_,_,_,_,_,S-Possessor
6,structure,_,structure,_,NN,1,_,_,_,_,_,structure.n,Buildings,O
7,in,_,in,_,IN,1,_,_,_,_,_,_,_,S-Type
8,genomic,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Function
9,selection,_,selection,_,NN,1,_,_,_,_,_,_,_,I-Function
10,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Function
1,training,_,Training,_,NN,1,_,_,_,_,_,_,_,B-Manner
2,set,_,set,_,VBN,1,_,_,_,_,_,_,_,I-Manner
3,optimization,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Manner
4,under,_,under,_,IN,1,_,_,_,_,_,_,_,I-Manner
5,population,_,population,_,NN,1,_,_,_,_,_,_,_,I-Manner
6,structure,_,structure,_,NN,1,_,_,_,_,_,_,_,I-Manner
7,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Manner
8,genomic,_,UNK,_,JJ,1,_,_,_,_,_,_,_,S-Explanation
9,selection,_,selection,_,NN,1,_,_,_,_,_,selection.n,Choosing,O
10,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Manner
1,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Time
2,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Time
