ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
17,engineering,_,engineering,_,NN,2,_,_,_,_,_,_,_,I-Manner
18,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
19,functional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,rapid,_,Rapid,_,JJ,2,_,_,_,_,_,_,_,B-Unit
2,innovation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
3,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
4,nanotechnology,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
5,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Unit
6,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Unit
7,years,_,year,_,NNS,2,_,_,_,_,_,year.n,Measure_duration,O
8,enabled,_,enable,_,VBD,2,_,_,_,_,_,_,_,S-Agent
9,development,_,development,_,NN,2,_,_,_,_,_,_,_,B-Unit
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Unit
11,advanced,_,advanced,_,JJ,2,_,_,_,_,_,_,_,I-Unit
12,metal,_,metal,_,NN,2,_,_,_,_,_,_,_,I-Unit
13,matrix,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Unit
14,nanocomposites,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Unit
15,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Unit
16,structural,_,structural,_,JJ,2,_,_,_,_,_,_,_,I-Unit
17,engineering,_,engineering,_,NN,2,_,_,_,_,_,_,_,I-Unit
18,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Unit
19,functional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Unit
20,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Unit
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Unit
1,rapid,_,Rapid,_,JJ,2,_,_,_,_,_,_,_,B-Dimension
2,innovation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Dimension
3,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Dimension
4,nanotechnology,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Dimension
5,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Dimension
6,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Dimension
7,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Dimension
8,enabled,_,enable,_,VBD,2,_,_,_,_,_,_,_,I-Dimension
9,development,_,development,_,NN,2,_,_,_,_,_,development.n,Processing_materials,O
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,B-Purpose
11,advanced,_,advanced,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
12,metal,_,metal,_,NN,2,_,_,_,_,_,_,_,I-Purpose
13,matrix,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Purpose
14,nanocomposites,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Purpose
15,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Purpose
16,structural,_,structural,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
17,engineering,_,engineering,_,NN,2,_,_,_,_,_,_,_,I-Purpose
18,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Purpose
19,functional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
20,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Purpose
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Purpose
1,rapid,_,Rapid,_,JJ,2,_,_,_,_,_,_,_,B-Age
2,innovation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
3,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
4,nanotechnology,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
5,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Age
6,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Age
7,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Age
8,enabled,_,enable,_,VBD,2,_,_,_,_,_,_,_,I-Age
9,development,_,development,_,NN,2,_,_,_,_,_,_,_,I-Age
10,of,_,of,_,IN,2,_,_,_,_,_,of.prep,Age,S-Degree
11,advanced,_,advanced,_,JJ,2,_,_,_,_,_,_,_,B-Age
12,metal,_,metal,_,NN,2,_,_,_,_,_,_,_,I-Age
13,matrix,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Age
14,nanocomposites,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Age
15,for,_,for,_,IN,2,_,_,_,_,_,_,_,I-Age
16,structural,_,structural,_,JJ,2,_,_,_,_,_,_,_,I-Age
17,engineering,_,engineering,_,NN,2,_,_,_,_,_,_,_,I-Age
18,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Age
19,functional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Age
20,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Age
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Age
1,rapid,_,Rapid,_,JJ,2,_,_,_,_,_,_,_,B-Manner
2,innovation,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
3,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
4,nanotechnology,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
5,in,_,in,_,IN,2,_,_,_,_,_,_,_,I-Manner
6,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Manner
7,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Manner
8,enabled,_,enable,_,VBD,2,_,_,_,_,_,_,_,I-Manner
9,development,_,development,_,NN,2,_,_,_,_,_,_,_,I-Manner
10,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Manner
11,advanced,_,advanced,_,JJ,2,_,_,_,_,_,_,_,I-Manner
12,metal,_,metal,_,NN,2,_,_,_,_,_,_,_,I-Manner
13,matrix,_,UNK,_,NN,2,_,_,_,_,_,_,_,I-Manner
14,nanocomposites,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Manner
15,for,_,for,_,IN,2,_,_,_,_,_,for.prep,Taking_sides,S-Degree
16,structural,_,structural,_,JJ,2,_,_,_,_,_,_,_,B-Manner
17,engineering,_,engineering,_,NN,2,_,_,_,_,_,_,_,I-Manner
18,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Manner
19,functional,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Manner
20,devices,_,device,_,NNS,2,_,_,_,_,_,_,_,I-Manner
21,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Manner
1,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,B-Age
2,mortar,_,mortar,_,NN,1,_,_,_,_,_,_,_,I-Age
3,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Age
4,trm,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
5,),_,),_,),1,_,_,_,_,_,_,_,I-Age
6,versus,_,UNK,_,IN,1,_,_,_,_,_,_,_,I-Age
7,fiber-reinforced,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
8,polymers,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
9,(,_,(,_,(,1,_,_,_,_,_,_,_,I-Age
10,frp,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
11,),_,),_,),1,_,_,_,_,_,_,_,I-Age
12,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Age
13,shear,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
14,strengthening,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
15,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
16,concrete,_,concrete,_,JJ,1,_,_,_,_,_,_,_,B-Age
17,beams,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Age
18,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,uncertainty,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Agreement
2,quantification,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Agreement
3,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Agreement
4,multiscale,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Agreement
5,modeling,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Agreement
6,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Agreement
7,polymer,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Agreement
8,nanocomposites,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Agreement
9,with,_,with,_,IN,1,_,_,_,_,_,_,_,I-Agreement
10,correlated,_,UNK,_,JJ,1,_,_,_,_,_,_,_,S-Party
11,parameters,_,parameter,_,NNS,1,_,_,_,_,_,parameter.n,Terms_of_agreement,O
12,.,_,.,_,.,1,_,_,_,_,_,_,_,S-Desired_state_of_affairs
1,extraction,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Support
2,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Support
3,cellulose,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Support
4,nanocrystals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Support
5,from,_,from,_,IN,1,_,_,_,_,_,from.prep,Evidence,S-Degree
6,plant,_,plant,_,NN,1,_,_,_,_,_,_,_,B-Manner
7,sources,_,source,_,NNS,1,_,_,_,_,_,_,_,I-Manner
8,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Manner
9,application,_,application,_,NN,1,_,_,_,_,_,_,_,I-Manner
10,as,_,a,_,IN,1,_,_,_,_,_,_,_,I-Manner
11,reinforcing,_,reinforce,_,VBG,1,_,_,_,_,_,_,_,I-Manner
12,agent,_,agent,_,NN,1,_,_,_,_,_,_,_,I-Manner
13,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Manner
14,polymers,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Manner
15,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,extraction,_,UNK,_,NN,1,_,_,_,_,_,_,_,B-Degree
2,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Degree
3,cellulose,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Degree
4,nanocrystals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Degree
5,from,_,from,_,IN,1,_,_,_,_,_,_,_,I-Degree
6,plant,_,plant,_,NN,1,_,_,_,_,_,plant.n,Placing,I-Degree
7,sources,_,source,_,NNS,1,_,_,_,_,_,_,_,I-Degree
8,for,_,for,_,IN,1,_,_,_,_,_,_,_,I-Degree
9,application,_,application,_,NN,1,_,_,_,_,_,_,_,I-Degree
10,as,_,a,_,IN,1,_,_,_,_,_,_,_,I-Degree
11,reinforcing,_,reinforce,_,VBG,1,_,_,_,_,_,_,_,I-Degree
12,agent,_,agent,_,NN,1,_,_,_,_,_,_,_,I-Degree
13,in,_,in,_,IN,1,_,_,_,_,_,_,_,I-Degree
14,polymers,_,UNK,_,NNS,1,_,_,_,_,_,_,_,I-Degree
15,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Degree
1,extraction,_,UNK,_,NN,1,_,_,_,_,_,_,_,O
2,of,_,of,_,IN,1,_,_,_,_,_,_,_,O
3,cellulose,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
4,nanocrystals,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
5,from,_,from,_,IN,1,_,_,_,_,_,_,_,O
6,plant,_,plant,_,NN,1,_,_,_,_,_,_,_,O
7,sources,_,source,_,NNS,1,_,_,_,_,_,_,_,O
8,for,_,for,_,IN,1,_,_,_,_,_,_,_,O
9,application,_,application,_,NN,1,_,_,_,_,_,_,_,O
10,as,_,a,_,IN,1,_,_,_,_,_,_,_,O
11,reinforcing,_,reinforce,_,VBG,1,_,_,_,_,_,_,_,O
12,agent,_,agent,_,NN,1,_,_,_,_,_,agent.n,Intentionally_act,O
13,in,_,in,_,IN,1,_,_,_,_,_,_,_,O
14,polymers,_,UNK,_,NNS,1,_,_,_,_,_,_,_,O
15,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,buckling,_,UNK,_,VBG,1,_,_,_,_,_,_,_,O
2,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,O
3,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
4,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Age
5,reinforced,_,reinforce,_,VBD,1,_,_,_,_,_,_,_,I-Age
6,composite,_,composite,_,JJ,1,_,_,_,_,_,_,_,I-Age
7,thick,_,thick,_,JJ,1,_,_,_,_,_,_,_,I-Age
8,skew,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
9,plates,_,plate,_,NNS,1,_,_,_,_,_,_,_,I-Age
10,using,_,use,_,VBG,1,_,_,_,_,_,_,_,I-Age
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Age
12,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
13,approach,_,approach,_,NN,1,_,_,_,_,_,_,_,I-Age
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,buckling,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Subregion
2,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Subregion
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Subregion
4,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Subregion
5,reinforced,_,reinforce,_,VBD,1,_,_,_,_,_,_,_,I-Subregion
6,composite,_,composite,_,JJ,1,_,_,_,_,_,_,_,I-Subregion
7,thick,_,thick,_,JJ,1,_,_,_,_,_,_,_,I-Subregion
8,skew,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Subregion
9,plates,_,plate,_,NNS,1,_,_,_,_,_,plate.n,Armor,S-Degree
10,using,_,use,_,VBG,1,_,_,_,_,_,_,_,B-Subregion
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Subregion
12,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Subregion
13,approach,_,approach,_,NN,1,_,_,_,_,_,_,_,I-Subregion
14,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Subregion
1,buckling,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Time
2,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Time
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
4,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
5,reinforced,_,reinforce,_,VBD,1,_,_,_,_,_,_,_,I-Time
6,composite,_,composite,_,JJ,1,_,_,_,_,_,_,_,I-Time
7,thick,_,thick,_,JJ,1,_,_,_,_,_,_,_,I-Time
8,skew,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
9,plates,_,plate,_,NNS,1,_,_,_,_,_,_,_,I-Time
10,using,_,use,_,VBG,1,_,_,_,_,_,use.v,Ingest_substance,O
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,O
12,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,O
13,approach,_,approach,_,NN,1,_,_,_,_,_,_,_,O
14,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,buckling,_,UNK,_,VBG,1,_,_,_,_,_,_,_,B-Purpose
2,analysis,_,analysis,_,NN,1,_,_,_,_,_,_,_,I-Purpose
3,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Purpose
4,unk,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Purpose
5,reinforced,_,reinforce,_,VBD,1,_,_,_,_,_,_,_,I-Purpose
6,composite,_,composite,_,JJ,1,_,_,_,_,_,_,_,I-Purpose
7,thick,_,thick,_,JJ,1,_,_,_,_,_,_,_,I-Purpose
8,skew,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Purpose
9,plates,_,plate,_,NNS,1,_,_,_,_,_,_,_,I-Purpose
10,using,_,use,_,VBG,1,_,_,_,_,_,_,_,I-Purpose
11,an,_,an,_,DT,1,_,_,_,_,_,_,_,I-Purpose
12,unk,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Purpose
13,approach,_,approach,_,NN,1,_,_,_,_,_,approach.n,Means,O
14,.,_,.,_,.,1,_,_,_,_,_,_,_,O
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Constituent_parts
2,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
3,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Constituent_parts
4,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Constituent_parts
5,both,_,both,_,DT,2,_,_,_,_,_,_,_,I-Constituent_parts
6,industrial,_,industrial,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Constituent_parts
8,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
9,world,_,world,_,NN,2,_,_,_,_,_,world.n,Political_locales,I-Constituent_parts
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Constituent_parts
11,focussing,_,focus,_,VBG,2,_,_,_,_,_,_,_,I-Constituent_parts
12,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Constituent_parts
13,attention,_,attention,_,NN,2,_,_,_,_,_,_,_,I-Constituent_parts
14,toward,_,toward,_,IN,2,_,_,_,_,_,_,_,I-Constituent_parts
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Constituent_parts
16,development,_,development,_,NN,2,_,_,_,_,_,_,_,I-Constituent_parts
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Constituent_parts
18,sustainable,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
19,composites,_,composite,_,NNS,2,_,_,_,_,_,_,_,I-Constituent_parts
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Constituent_parts
21,reinforced,_,reinforce,_,VBN,2,_,_,_,_,_,_,_,I-Constituent_parts
22,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Constituent_parts
23,natural,_,natural,_,JJ,2,_,_,_,_,_,_,_,I-Constituent_parts
24,fibres,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Constituent_parts
25,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Constituent_parts
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Degree
2,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Degree
3,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Degree
4,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Degree
5,both,_,both,_,DT,2,_,_,_,_,_,_,_,I-Degree
6,industrial,_,industrial,_,JJ,2,_,_,_,_,_,_,_,I-Degree
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Degree
8,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Degree
9,world,_,world,_,NN,2,_,_,_,_,_,_,_,I-Degree
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,S-Time
11,focussing,_,focus,_,VBG,2,_,_,_,_,_,focus.v,Emphasizing,S-Degree
12,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,B-Consideration
13,attention,_,attention,_,NN,2,_,_,_,_,_,_,_,I-Consideration
14,toward,_,toward,_,IN,2,_,_,_,_,_,_,_,I-Consideration
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Consideration
16,development,_,development,_,NN,2,_,_,_,_,_,_,_,B-Purpose
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Purpose
18,sustainable,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
19,composites,_,composite,_,NNS,2,_,_,_,_,_,_,_,I-Purpose
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Purpose
21,reinforced,_,reinforce,_,VBN,2,_,_,_,_,_,_,_,I-Purpose
22,with,_,with,_,IN,2,_,_,_,_,_,_,_,I-Purpose
23,natural,_,natural,_,JJ,2,_,_,_,_,_,_,_,I-Purpose
24,fibres,_,UNK,_,NNS,2,_,_,_,_,_,_,_,I-Purpose
25,.,_,.,_,.,2,_,_,_,_,_,_,_,I-Purpose
1,in,_,In,_,IN,2,_,_,_,_,_,_,_,B-Figure
2,recent,_,recent,_,JJ,2,_,_,_,_,_,_,_,I-Figure
3,years,_,year,_,NNS,2,_,_,_,_,_,_,_,I-Figure
4,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Figure
5,both,_,both,_,DT,2,_,_,_,_,_,_,_,I-Figure
6,industrial,_,industrial,_,JJ,2,_,_,_,_,_,_,_,I-Figure
7,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Figure
8,academic,_,academic,_,JJ,2,_,_,_,_,_,_,_,I-Figure
9,world,_,world,_,NN,2,_,_,_,_,_,_,_,I-Figure
10,are,_,be,_,VBP,2,_,_,_,_,_,_,_,I-Figure
11,focussing,_,focus,_,VBG,2,_,_,_,_,_,_,_,I-Figure
12,their,_,their,_,PRP$,2,_,_,_,_,_,_,_,I-Figure
13,attention,_,attention,_,NN,2,_,_,_,_,_,attention.n,Attention,S-Degree
14,toward,_,toward,_,IN,2,_,_,_,_,_,_,_,B-Perceiver
15,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Perceiver
16,development,_,development,_,NN,2,_,_,_,_,_,_,_,I-Perceiver
17,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Perceiver
18,sustainable,_,UNK,_,JJ,2,_,_,_,_,_,_,_,I-Perceiver
19,composites,_,composite,_,NNS,2,_,_,_,_,_,_,_,I-Perceiver
20,",",_,",",_,",",2,_,_,_,_,_,_,_,I-Perceiver
21,reinforced,_,reinforce,_,VBN,2,_,_,_,_,_,_,_,I-Perceiver
